cell_id,epithelial_refinement_cluster,original_Tier_A,original_Tier_B,refined_Tier_A,refined_Tier_B
bjolllmi-1,1,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bjomfdmi-1,12,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bjomgdhi-1,12,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bjoniiap-1,19,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bjooaped-1,1,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bjoofgea-1,12,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bjoonhkn-1,23,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,intestinal-like/PanIN-like ductal epithelial
bjopapic-1,23,pancreatic ductal epithelium,intestinal-like/PanIN-like ductal epithelial,pancreatic ductal epithelium,intestinal-like/PanIN-like ductal epithelial
bjopcgnc-1,2,pancreatic ductal epithelium,intestinal-like/PanIN-like ductal epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bjopehdc-1,22,pancreatic ductal epithelium,intestinal-like/PanIN-like ductal epithelial,pancreatic ductal epithelium,intestinal-like/PanIN-like ductal epithelial
bjoplnab-1,20,pancreatic ductal epithelium,intestinal-like/PanIN-like ductal epithelial,pancreatic ductal epithelium,intestinal-like/PanIN-like ductal epithelial
bjpbbhhh-1,23,pancreatic ductal epithelium,intestinal-like/PanIN-like ductal epithelial,pancreatic ductal epithelium,intestinal-like/PanIN-like ductal epithelial
bjpbeecj-1,22,pancreatic ductal epithelium,intestinal-like/PanIN-like ductal epithelial,pancreatic ductal epithelium,intestinal-like/PanIN-like ductal epithelial
bjpbjfpn-1,23,pancreatic ductal epithelium,intestinal-like/PanIN-like ductal epithelial,pancreatic ductal epithelium,intestinal-like/PanIN-like ductal epithelial
bjpcahgc-1,22,pancreatic ductal epithelium,intestinal-like/PanIN-like ductal epithelial,pancreatic ductal epithelium,intestinal-like/PanIN-like ductal epithelial
bjpcdbff-1,20,pancreatic ductal epithelium,intestinal-like/PanIN-like ductal epithelial,pancreatic ductal epithelium,intestinal-like/PanIN-like ductal epithelial
bjpcnmkj-1,9,pancreatic ductal epithelium,intestinal-like/PanIN-like ductal epithelial,pancreatic ductal epithelium,intestinal-like/PanIN-like ductal epithelial
bjpdoamg-1,20,pancreatic ductal epithelium,intestinal-like/PanIN-like ductal epithelial,pancreatic ductal epithelium,intestinal-like/PanIN-like ductal epithelial
bjpeibjm-1,20,pancreatic ductal epithelium,intestinal-like/PanIN-like ductal epithelial,pancreatic ductal epithelium,intestinal-like/PanIN-like ductal epithelial
bjpfbbog-1,23,pancreatic ductal epithelium,intestinal-like/PanIN-like ductal epithelial,pancreatic ductal epithelium,intestinal-like/PanIN-like ductal epithelial
bjpgdepc-1,16,pancreatic acinar epithelium,acinar epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bjpgpnbc-1,19,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bjphedoj-1,12,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bjphkfpi-1,18,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bjpjaaoj-1,14,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bjpjlanl-1,14,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bjpjommp-1,5,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bjpkjeei-1,16,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bjpkopge-1,19,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bjplephi-1,5,pancreatic acinar epithelium,acinar epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bjplhmlb-1,1,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bjpllmbf-1,0,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bjpmggbf-1,1,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bjpmibic-1,8,pancreatic ductal epithelium,intestinal-like/PanIN-like ductal epithelial,pancreatic ductal epithelium,intestinal-like/PanIN-like ductal epithelial
bjpmneke-1,23,pancreatic ductal epithelium,intestinal-like/PanIN-like ductal epithelial,pancreatic ductal epithelium,intestinal-like/PanIN-like ductal epithelial
bjpnhndj-1,20,pancreatic ductal epithelium,intestinal-like/PanIN-like ductal epithelial,pancreatic ductal epithelium,intestinal-like/PanIN-like ductal epithelial
bjpnieem-1,20,pancreatic ductal epithelium,intestinal-like/PanIN-like ductal epithelial,pancreatic ductal epithelium,intestinal-like/PanIN-like ductal epithelial
bjpnpljj-1,22,pancreatic ductal epithelium,intestinal-like/PanIN-like ductal epithelial,pancreatic ductal epithelium,intestinal-like/PanIN-like ductal epithelial
bjponobf-1,22,pancreatic ductal epithelium,intestinal-like/PanIN-like ductal epithelial,pancreatic ductal epithelium,intestinal-like/PanIN-like ductal epithelial
bjpopkog-1,22,pancreatic ductal epithelium,intestinal-like/PanIN-like ductal epithelial,pancreatic ductal epithelium,intestinal-like/PanIN-like ductal epithelial
bjppifke-1,9,pancreatic ductal epithelium,intestinal-like/PanIN-like ductal epithelial,pancreatic ductal epithelium,intestinal-like/PanIN-like ductal epithelial
bjpplefo-1,17,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bjppnggh-1,0,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkaadakg-1,4,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkaajbof-1,18,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkabjbdf-1,5,pancreatic acinar epithelium,acinar epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkacaplj-1,17,pancreatic acinar epithelium,acinar epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkachdcj-1,12,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkacpgim-1,1,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkaddjoc-1,1,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkaeggla-1,19,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkaeobfi-1,19,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkafkbhi-1,5,pancreatic acinar epithelium,acinar epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkafmadh-1,14,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkafmjjk-1,16,pancreatic acinar epithelium,acinar epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkafpnkp-1,15,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkagaage-1,12,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkagflfi-1,5,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkahgmdc-1,12,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkahkgpn-1,3,pancreatic acinar epithelium,acinar epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkaidgoa-1,12,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkaieidn-1,5,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkaikpbp-1,6,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkajgfbp-1,1,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkakbfig-1,5,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkakoabd-1,1,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkalcfae-1,5,pancreatic acinar epithelium,acinar epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkalcnga-1,12,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkallkah-1,19,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkalpljd-1,19,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkamaelb-1,16,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkamhhda-1,5,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkamogpi-1,5,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkanclnj-1,5,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkanicil-1,5,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkaobcae-1,5,pancreatic acinar epithelium,acinar epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkapakgp-1,12,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkapfadk-1,12,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkapfhge-1,1,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkbaffnm-1,12,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkbahadl-1,14,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkbbfddf-1,16,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkbbgece-1,17,pancreatic acinar epithelium,acinar epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkbcacha-1,19,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkbcdoaj-1,1,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkbcfcge-1,5,pancreatic acinar epithelium,acinar epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkbecgff-1,5,pancreatic acinar epithelium,acinar epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkbeglbi-1,5,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkbfbkkd-1,5,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkbfeckl-1,5,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkbffnld-1,12,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkbgnkgo-1,5,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkbhdcim-1,6,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkbhjcea-1,12,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkbiadfi-1,12,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkbigfab-1,15,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkbikkka-1,6,pancreatic ductal epithelium,intestinal-like/PanIN-like ductal epithelial,pancreatic acinar epithelium,acinar epithelial
bkbjabkj-1,15,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic acinar epithelium,acinar epithelial
bkbjiiaf-1,12,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkbjpncl-1,16,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkbkgfoo-1,6,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkbkhgai-1,19,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkblamnn-1,15,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkblljko-1,15,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkbmaena-1,5,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkbmflnf-1,12,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkbmkood-1,1,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkbnedod-1,5,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkboighe-1,5,pancreatic acinar epithelium,acinar epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkbomjjb-1,5,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkbpckfi-1,17,pancreatic acinar epithelium,acinar epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkbpflki-1,12,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkbpkigb-1,17,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkcaclca-1,17,pancreatic acinar epithelium,acinar epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkccenkh-1,5,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkccklmd-1,18,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkcdelga-1,16,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkcdepda-1,17,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkcdfgno-1,5,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkcecmpi-1,17,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkcepcjl-1,12,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkcfkfge-1,5,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkcfphgf-1,5,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkcgbimc-1,1,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkcgehed-1,12,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkcggccm-1,5,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkcgldmi-1,5,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkchodch-1,19,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkciiljb-1,18,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkcilfac-1,5,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkcimlbn-1,6,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkckhenl-1,16,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkckiabn-1,1,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkckkgne-1,5,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkckobga-1,3,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkckojmp-1,19,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkckpmia-1,12,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkclehok-1,12,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
bkcleplf-1,18,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
bkclmbpn-1,1,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
