sample_id,display_name,disease_group,cluster_key,leiden,n_cells,fraction,top_marker_genes,ductal_epithelial_score_z,duodenum_epithelial_score_z,acinar_epithelial_score_z,islet_endocrine_score_z,fibroblast_stellate_score_z,endothelial_score_z,t_cell_score_z,cytotoxic_t_nk_score_z,treg_checkpoint_score_z,b_cell_score_z,plasma_cell_score_z,myeloid_score_z,mast_cell_score_z,proliferation_score_z,panin_mucin_remodeling_score_z,intestinal_like_ductal_remodeling_score_z,EPCAM_mean,EPCAM_frac_pos,SOX9_mean,SOX9_frac_pos,MUC5AC_mean,MUC5AC_frac_pos,TFF3_mean,TFF3_frac_pos,CEACAM6_mean,CEACAM6_frac_pos,MKI67_mean,MKI67_frac_pos,CDX2_mean,CDX2_frac_pos,REG4_mean,REG4_frac_pos,DMBT1_mean,DMBT1_frac_pos,TMPRSS2_mean,TMPRSS2_frac_pos,ANPEP_mean,ANPEP_frac_pos,ACTA2_mean,ACTA2_frac_pos,PDGFRA_mean,PDGFRA_frac_pos,DCN_mean,DCN_frac_pos,LUM_mean,LUM_frac_pos,PLVAP_mean,PLVAP_frac_pos,FLT1_mean,FLT1_frac_pos,SPARCL1_mean,SPARCL1_frac_pos,IGFBP7_mean,IGFBP7_frac_pos,SOX17_mean,SOX17_frac_pos,PTPRC_mean,PTPRC_frac_pos,CD3D_mean,CD3D_frac_pos,CD3E_mean,CD3E_frac_pos,CD4_mean,CD4_frac_pos,CD8A_mean,CD8A_frac_pos,FOXP3_mean,FOXP3_frac_pos,GZMB_mean,GZMB_frac_pos,NKG7_mean,NKG7_frac_pos,CD19_mean,CD19_frac_pos,MS4A1_mean,MS4A1_frac_pos,CD79A_mean,CD79A_frac_pos,CD79B_mean,CD79B_frac_pos,BANK1_mean,BANK1_frac_pos,MZB1_mean,MZB1_frac_pos,JCHAIN_mean,JCHAIN_frac_pos,SDC1_mean,SDC1_frac_pos,TNFRSF17_mean,TNFRSF17_frac_pos,IGHM_mean,IGHM_frac_pos,IGKC_mean,IGKC_frac_pos,IGHG1_mean,IGHG1_frac_pos,CD68_mean,CD68_frac_pos,AIF1_mean,AIF1_frac_pos,CD14_mean,CD14_frac_pos,FCGR3A_mean,FCGR3A_frac_pos,FCGR2A_mean,FCGR2A_frac_pos,CD163_mean,CD163_frac_pos,MPEG1_mean,MPEG1_frac_pos,CSF1R_mean,CSF1R_frac_pos,S100A9_mean,S100A9_frac_pos,CXCR2_mean,CXCR2_frac_pos,ITGAX_mean,ITGAX_frac_pos,KIT_mean,KIT_frac_pos,CPA3_mean,CPA3_frac_pos,suggested_Tier_A,annotation_score,annotation_note,suggested_Tier_B
pdac_io_v1,Human Ductal Adenocarcinoma FFPE,PDAC,xenium_graphclust,1,31701,0.13694091423535815,"CEACAM6, EPCAM, CXCL5, CEACAM8, CEACAM1, SDC1, IFNGR1, MET",1.6202330691869051,0.08976788825074658,0.4543277550385334,,-0.16634032890468742,-0.37857208190221864,-0.3460452260614796,-0.1992379514175622,-0.20094282319626636,-0.4414663707290801,0.148100498208805,-0.2562145612381385,-0.2040920252441501,0.6472996316822994,0.9066613995782162,0.18144422118328538,6.658422688362986,0.9934702375319391,2.6820775502442764,0.5696981167786506,1.8917259157676019,0.378253051954197,1.0422098370088146,0.22775306772657014,6.872216267238441,0.9946373931421721,1.5981937873807601,0.3314091038137598,0.4865411491989093,0.11617930033752878,0.9652577270217086,0.18986782751332765,0.1005745194604399,0.024257909845115295,1.8039412135216895,0.39702217595659445,1.6147066879669563,0.33790732153559827,2.9518883325697054,0.6237342670578215,0.06917497145370378,0.0170657077063815,0.2651162953306224,0.06438282704015647,1.2201243124904364,0.27756222201192393,0.3194373007215674,0.07523421974070219,0.23709799561913145,0.05655972997697233,0.24723907279041693,0.059651115106778965,1.100524075967401,0.2527680514810258,0.017909197667273717,0.004542443456042396,0.0730910306397885,0.017318065676161634,0.02888560500424283,0.00712911264628876,0.02275745848602182,0.0056780543200529955,0.06742628983250064,0.016560991766821236,0.024838952092220985,0.006056591274723195,0.012417161657601056,0.0030282956373615974,0.009540697147536288,0.0023027664742437145,0.017297519095285974,0.004163906501372197,0.023258373137998382,0.0056780543200529955,0.018424492063426372,0.004479353963597363,0.03047272055793089,0.007539194347181477,0.014039548833770092,0.0035330115769218635,0.19111817966315697,0.04703321661777231,0.026973534764515812,0.006561307214283461,0.20261419591443108,0.04823191697422794,4.716335379834063,0.8740102835872685,0.031738963917878775,0.007854641809406643,0.10872109700954997,0.026876123781584178,0.6128255450038526,0.144096400744456,0.1587807474924237,0.038989306331030565,0.5192712921776015,0.12346613671493013,0.10128359074720596,0.024289454591337814,0.04091031055511208,0.009841960821425192,0.11054733926078686,0.026844579035361662,0.1413457579486532,0.03428913914387559,0.23934348106895695,0.05813696728809817,0.11184397427720838,0.02665531055802656,0.07641854689612433,0.018926847733509986,0.4569295140825338,0.10586416832276584,0.15572809029864926,0.037222800542569635,0.362383020401362,0.08618024667991546,0.041877562050367995,0.010094318791205325,0.02438694044436676,0.0059935017822781616,pancreatic ductal epithelium,1.6202330691869051,best marker program: ductal_epithelial_score_z,proliferative ductal/tumor epithelial
pdac_io_v1,Human Ductal Adenocarcinoma FFPE,PDAC,xenium_graphclust,2,20236,0.08741479260801575,"DMBT1, REG4, EPCAM, TMPRSS2, CDX2, IQGAP2, TFF3, ANPEP",0.7758712794419799,1.4925394757033725,0.9108014554580228,,-0.635723145231586,-0.5518060933765685,-0.29802133571258127,-0.1524931920069096,-0.25189578450240324,0.1970392673395205,0.4663901753599315,-0.5752158631823584,-0.14294029912277292,0.7429589980458031,1.8060442238028105,2.5291852899764153,6.078719211322183,0.922020162087369,1.1892953213082633,0.23008499703498717,1.140702098236887,0.19326942083415694,2.421587169523837,0.41070369638268434,1.4476597609433244,0.26294722277129867,1.8747669040956476,0.3389009685708638,2.3571414669810324,0.43837714963431507,5.249195467297045,0.8070270804506819,6.129935686732969,0.8896026882783159,2.68283004136537,0.48458193318837717,2.484305434392879,0.4015121565526784,1.4388239167028323,0.2754991104961455,0.11811363472017664,0.02278118205178889,0.08500180778872898,0.01655465507017197,0.1589927378556643,0.0308361336232457,0.1488115963527727,0.028859458390986362,0.08726383476159298,0.01699940699743032,0.11556620322378475,0.022830598932595373,0.5959182850785302,0.11380707649733149,0.00711105380705822,0.0013836726625815379,0.054392862718174596,0.010772880015813401,0.039555879974346383,0.007758450286617908,0.07061601909259299,0.013935560387428346,0.0610238643803835,0.012205969559201424,0.08922955979940848,0.01709824075904329,0.007997991351134976,0.001581340185807472,0.016140655758211702,0.003162680371614944,0.024733048426489934,0.004991104961454833,0.014127577074574585,0.002866179086776043,0.013996215541976836,0.0027179284443565924,0.029135892751259773,0.005930025696778019,0.006833082474039157,0.0013342557817750543,0.1548912930827905,0.031132634908084603,0.07402111341605004,0.014923898003558015,2.5433973950886353,0.45078078671674243,2.0810944975471046,0.39202411543783355,0.023805551847984583,0.004744020557422415,1.2992742441581346,0.24204388219015616,3.3653296510629866,0.5727416485471437,0.2899159929996942,0.056878829808262504,0.4736448435779616,0.09497924491006128,0.055312142562526895,0.010921130658232853,0.02376591541899549,0.004694603676615932,0.01627797516326844,0.003212097252421427,0.04964065478710017,0.009685708638070766,0.11658786466692389,0.022682348290175923,0.17979906251671335,0.035036568491796795,0.06749420971662118,0.013490808460169994,0.18997177723769404,0.03627199051195888,0.05870293497591533,0.011464716347104172,0.03904740834900644,0.007610199644198458,0.1288446576657986,0.025153192330500097,0.08125668493130622,0.01571456809646175,pancreatic ductal epithelium,0.7758712794419799,best marker program: ductal_epithelial_score_z; vetoed unsupported duodenum_epithelial_score_z,intestinal-like/PanIN-like ductal epithelial
pdac_io_v1,Human Ductal Adenocarcinoma FFPE,PDAC,xenium_graphclust,3,20132,0.08696553690376424,"FN1, SPARC, LUM, VCAN, ACTA2, SPON2, C1S, IGFBP7",-0.09763343179024098,-0.23919690552247522,-0.22454664153032433,,1.6710065576100253,0.3277953389062034,-0.32296850945813643,-0.17443047160780054,-0.12895052319364664,-0.5017701881315392,-0.33081134616539803,-0.02008759033804431,-0.17648032067495056,-0.12549106378952962,-0.19604588028802025,-0.4414448510334709,2.4152253601865126,0.4537055434134711,0.2663756776301306,0.05593085634810252,0.2556336370396515,0.0521557719054242,0.08763170914978718,0.01818001192131929,3.573668470303107,0.633518776077886,0.48974003238515024,0.09760580170872243,0.047865563468811836,0.010182793562487582,0.13578121781278127,0.02796542817405126,0.054917377871830375,0.011374925491754421,0.24061682558002848,0.05016888535664613,0.32142665081603994,0.06646135505662627,5.173676095033957,0.8412477647526326,0.8922094735880389,0.1811047089211206,3.001325217234598,0.5574210212596861,6.0289705330918615,0.9390025829525134,0.4294036522717877,0.08618120405324856,0.26768577402021265,0.05528511821974965,0.8921890968644498,0.17857142857142858,4.264149396030609,0.7366381879594676,0.013942504092568364,0.0029803298231670973,0.1594292538411902,0.03253526723624081,0.014175772951157553,0.0029803298231670973,0.023332543918348887,0.004867872044506259,0.10324474911601648,0.021706735545400358,0.017779855706358722,0.00367574011523942,0.012599307513014356,0.0025829525134114842,0.009086735201668318,0.00183787005761971,0.027934513128990448,0.0060103318100536455,0.013925980045997715,0.0028809854957281937,0.011731027644930695,0.0024339360222531293,0.010824778919401876,0.002185575203655871,0.005644445032763619,0.001192131929266839,0.04497020476242905,0.009636399761573614,0.01127461853686749,0.002334591694814226,0.18752887728388115,0.037552155771905425,2.668813323870393,0.5056626266640175,0.013352710684843195,0.0028809854957281937,0.06536457433440968,0.013659845022849195,0.4859824619140678,0.09715875223524736,0.08231847617348122,0.017285912974369162,0.2951915691416661,0.06114643353864494,0.20760121203169965,0.042171666997814425,0.05788789927876543,0.012120007947546195,0.30697705998895375,0.06358036956089808,0.32214509961194365,0.06675938803894298,0.47057291811464225,0.09750645738128352,0.24411358870972985,0.049473475064573814,0.15145926150559383,0.03193920127160739,0.8367867480090805,0.16352076296443474,0.29089007875257566,0.05707331611364991,0.40148279793855096,0.08046890522551162,0.07979317553920204,0.01659050268229684,0.0518481883239064,0.010182793562487582,Fibroblasts,2.0,best marker program: top_marker_rule_5_hits,activated fibroblast/stellate
pdac_io_v1,Human Ductal Adenocarcinoma FFPE,PDAC,xenium_graphclust,4,18884,0.08157446845274607,"SPARCL1, A2M, RGS5, IGFBP7, ACTA2, IFITM3, C1S, C1R",-0.6966756084707906,-0.22683829952433396,-0.30187285811882425,,0.27750763931731054,1.169397087995986,-0.23503803923191927,-0.13933138179730475,-0.1717949024026125,-0.11938837943056474,-0.22156249985634935,-0.43944246482145716,0.10731283378520776,-0.30064579613027254,-0.6319971907287678,-0.34953732819004363,0.48514069521788244,0.08832874391018852,0.09304172447035308,0.017581020970133445,0.19305409307677826,0.034791357763185767,0.22708229825699186,0.04172844736284685,0.28237057729586534,0.050518957847913576,0.17246387600014962,0.03224952340605804,0.0643458033840274,0.01239144249099767,0.2957867478395109,0.054755348443126454,0.4350768115479571,0.07847913577631857,0.10989157590692362,0.020652404151662782,0.1741174390270053,0.03272611734801949,4.38474893073767,0.6673374285109087,0.5440930720987625,0.09823130692649862,0.9577716185844088,0.17109722516416015,1.177887438982883,0.20636517686930736,1.4899433586234336,0.24708748146579115,1.1448729513712137,0.1955623808515145,3.5544208383640985,0.5776848125397162,4.282550000457586,0.6748040669349714,0.09604906439907443,0.018163524676975216,0.17268648664720532,0.03161406481677611,0.055250581190561344,0.01016733742851091,0.07178799442203589,0.01350349502224105,0.15361251724496078,0.02896632069476806,0.09434167832748487,0.017475111205253125,0.016151286641108587,0.003071383181529337,0.016509718648510145,0.003124338063969498,0.04500005038656741,0.008419826307985595,0.02155428006219248,0.003971616183012074,0.07257858916779389,0.013079855962719763,0.05636730882935139,0.010273247193391231,0.019648826998488626,0.0037597966532514297,0.06019733284671689,0.010961660665113324,0.05043884945784401,0.009849608133869942,1.4362462982488018,0.23586104638847702,0.20219737167606866,0.038815928828638,0.023089484513449835,0.0042893454776530395,0.5440459843536374,0.0959542469815717,2.1854568968206056,0.35336793052319426,0.5398746911334527,0.09648379580597331,0.0986322238773038,0.018746028383816987,0.15360340668573846,0.028648591400127092,0.09094325639110226,0.01683965261597119,0.06184561543988868,0.011491209489514933,0.253114491240298,0.04691802584198263,0.6140922934063106,0.10972251641601356,0.38549692890599124,0.07027112899809362,0.1506619729800791,0.028330862105486125,0.912959508952941,0.15642872272823555,0.17793149831713673,0.03209065875873755,0.16815410841321873,0.030449057403092564,0.28141462114801147,0.048877356492268584,0.23361546556163304,0.04024571065452235,Endothelial cells,1.169397087995986,best marker program: endothelial_score_z,endothelial/perivascular
pdac_io_v1,Human Ductal Adenocarcinoma FFPE,PDAC,xenium_graphclust,5,17634,0.07617476046895384,"CEACAM6, CXCL5, EPCAM, CEACAM8, CEACAM1, IFNGR1, MET, SPARC",0.5344382318795738,-0.19991119936267526,-0.13987106689986067,,-0.13207593016347238,-0.2726620765373292,-0.3169893784827753,-0.20414801957831874,-0.1872024406543628,-0.4782751490363876,-0.41404610716706947,-0.037589389372094516,-0.21107057880548039,-0.1054465601714527,0.26999622498374737,-0.35305011615344306,4.741041923942946,0.741351933764319,0.7626377159172517,0.14205512078938415,0.5811147731867753,0.10360666893501191,0.22246272861112526,0.0413405920381082,5.841642550279916,0.8625949869570149,0.5033560198181082,0.09277532040376546,0.1002531760239447,0.019791312237722583,0.26143360677403066,0.04644436883293637,0.05982700310367785,0.011058183055461041,0.4665977542222161,0.08812521265736645,0.4827366528684649,0.08863559033684927,2.5282229568813075,0.4331972326188046,0.09687620073512959,0.019621186344561642,0.41548263470953767,0.08239764092094817,1.6632111082410168,0.2957355109447658,0.353815911942982,0.06493138255642508,0.23970943702190686,0.04479981853238063,0.3332726192458141,0.06351366678008392,1.575566794794677,0.28286265169558805,0.011365354094927687,0.002154927980038562,0.23464938163000182,0.04230463876602019,0.016598453742922115,0.003232391970057843,0.014904129960794656,0.002835431552682318,0.07348980961222355,0.014233866394465238,0.016446542737164085,0.0031189747079505502,0.009085918278654674,0.001701258931609391,0.007613217274969879,0.0013610071452875127,0.026385830497071088,0.00499035953272088,0.01430054024340169,0.0026085970284677328,0.011363153516049692,0.002154927980038562,0.013595672087481709,0.0026085970284677328,0.00480604010860274,0.0009073380968583418,0.05197129640852877,0.010264262220709992,0.010788529776683183,0.0019848020868776226,0.27908034318967434,0.049960303958262446,2.019444598028878,0.35732108426902576,0.0121227720365971,0.002325053873199501,0.08602394766448995,0.016445503005557447,0.6006089024523752,0.10774639900192809,0.08231209566145105,0.01542474764659181,0.2878867120608676,0.05495066349098333,0.21904821160348809,0.03980945899965975,0.08585710641517652,0.015368039015538165,0.20100662646629486,0.03833503459226494,0.3673147892916812,0.06759668821594647,0.29657089469572634,0.05727571736418283,0.2950296482423867,0.05268231824883747,0.10045338845163757,0.020074855392990813,1.2795045593096661,0.22036974027446976,0.4577719910258107,0.08035613020301689,0.7050339159976873,0.12532607462855846,0.04077352469668064,0.007542247930134967,0.02973832999739204,0.0055574458432573436,pancreatic ductal epithelium,0.5344382318795738,best marker program: ductal_epithelial_score_z,proliferative ductal/tumor epithelial
pdac_io_v1,Human Ductal Adenocarcinoma FFPE,PDAC,xenium_graphclust,6,16110,0.06959143649511434,"JCHAIN, IGKC, IGHM, IGHG1, IGHGP, FKBP11, XBP1, IGHG2",-0.698223168896805,-0.17972163700357144,-0.27822486835380944,,-0.2113367100447682,-0.0627433404299174,-0.038789943099970775,-0.11674895006841003,-0.09235044180904634,1.3338089662472248,1.9676261142203781,-0.34891006745681974,0.14003098665590571,-0.2768525110372404,-0.41719341862839265,-0.10909646298364661,0.7493608427225322,0.13587833643699565,0.11027420006650786,0.020608317815021725,0.30524549401376205,0.05456238361266294,0.32519305336926757,0.05952824332712601,0.11750718276001962,0.021415270018621976,0.2483396948382841,0.046244568590937306,0.1271760208424687,0.024022346368715083,0.9297918446829125,0.16877715704531346,1.0733065728590696,0.19273743016759776,0.15579144048957186,0.029174425822470516,0.21916770640550232,0.04109248913718187,2.0604604532228796,0.35512104283054,0.305632581317151,0.057169459962756054,0.7320231213915948,0.13631284916201117,1.148843064092095,0.2096213531967722,0.42099385933429095,0.07690875232774674,0.18765306265586507,0.03513345747982619,0.6144408635217015,0.1138423339540658,2.4576254466096485,0.42638112973308506,0.005442962314977475,0.0010552451893234016,0.27811302832385015,0.05127250155183116,0.10079472850820871,0.01868404717566729,0.2274490044769628,0.04220980757293606,0.2293216859384178,0.04332712600869026,0.20331877987256042,0.03699565487274985,0.03273147669436397,0.006145251396648044,0.015707231885080084,0.0029795158286778397,0.06287646216683178,0.01185599006828057,0.10171228044155886,0.019118559900682806,0.14753798159807088,0.026194909993792675,0.39939487732248524,0.07492240844196152,0.04598032420351963,0.008938547486033519,0.17463441806724544,0.03202979515828678,0.7107603585327877,0.13227808814400993,6.544614148687532,0.8984481688392303,1.4950520046448426,0.27001862197392923,0.2711013727643932,0.05183116076970826,4.226262443351272,0.6341402855369336,6.692251489415515,0.9264432029795159,2.5628301765813655,0.4142147734326505,0.1603229955291985,0.03041589075108628,0.21182220050224526,0.039602731222842955,0.09944145202932707,0.018497827436374924,0.0625338135854862,0.011669770328988206,0.3793392852253976,0.06989447548106766,0.44056968968673793,0.08075729360645562,0.6356953234497913,0.11663563004345127,0.29305435857885304,0.05567970204841713,1.0546977575042837,0.18007448789571695,0.23179365690268025,0.040968342644320296,0.20511432842465382,0.03656114214773433,0.3349555259458328,0.05847299813780261,0.2725947121224146,0.04761018001241465,B lineage,2.3,best marker program: top_marker_rule_5_hits,plasma-like B lineage
pdac_io_v1,Human Ductal Adenocarcinoma FFPE,PDAC,xenium_graphclust,7,13009,0.05619584092892256,"S100A9, CXCR2, ITGAX, TNFRSF1B, FCGR2A, MCEMP1, CXCR1, CCR1",-0.5984171436337199,-0.2503145642958253,-0.16783115209513208,,-0.5244725362086669,-0.2778630966830337,-0.13792869617273873,-0.16059691599083523,-0.19239421127083803,-0.35254244945614893,-0.567375852158342,0.5072786754735591,-0.17413194401482165,-0.3495884235252967,-0.521664643148269,-0.43256192860699455,0.9245597910611633,0.14397724652163887,0.06922997628545603,0.011222999461910984,0.160785098731614,0.026366361749557997,0.07613442512082325,0.012452917211161504,1.4665807278208147,0.22000153739718656,0.1011223624786065,0.01645014989622569,0.033040130575501,0.005457760012299177,0.19563721910374493,0.032208471058497966,0.21104746185960754,0.033822738104389266,0.1055968889258003,0.017218848489507263,0.4294716892716007,0.06979783226996694,1.486094017015613,0.23091705742178492,0.09348481036284526,0.015604581443615958,0.24997719020185194,0.04020293642862634,0.6125888613150244,0.09731724190944731,0.42912258872044556,0.06902913367668537,0.27989632072231735,0.04535321700361288,0.4483371646905149,0.07271888692443693,1.3141059289750885,0.2054731339841648,0.013219675356882303,0.002152356061188408,0.6876974154218776,0.11161503574448459,0.032475069031212125,0.005227150434314706,0.045742907873425366,0.007610116073487586,0.11770655269653592,0.01944807441002383,0.05349998919838662,0.008455684526097317,0.016274006528558937,0.00269044507648551,0.015175388781019502,0.002459835498501038,0.050881525419852344,0.008455684526097317,0.022058853665801324,0.0035360135290952418,0.041269810691456396,0.006610807902221539,0.026458587568777035,0.004304712122376816,0.006012063177077829,0.0009993081712660467,0.03153408718233756,0.005150280574986548,0.024038802267944467,0.004150972403720501,0.8029874563675343,0.1256822200015374,0.2320198730883971,0.037512491352140825,0.022742200203830398,0.0036897532477515567,0.22119080346830527,0.035667614728265046,1.1977885683417293,0.18333461449765548,0.1724322540643296,0.02844184795141825,0.18463055559120645,0.030132984856637714,0.46254074847508525,0.0745637635483127,0.20455254358574157,0.03366899838573295,0.1977223565937857,0.03243908063648244,0.9386812703891155,0.1511261434391575,0.3929142693185231,0.06326389422707357,0.5995199592907613,0.09616419401952495,0.1247343414980202,0.02098547159658698,3.743585415115198,0.5364747482512107,1.2570739218710167,0.19571066184948882,1.5419266101298486,0.24183257744638328,0.07118803104638449,0.011530478899223614,0.06317481566505452,0.010069951571988624,Myeloid cells,2.4,best marker program: top_marker_rule_6_hits,inflammatory myeloid
pdac_io_v1,Human Ductal Adenocarcinoma FFPE,PDAC,xenium_graphclust,8,14078,0.06081367119666169,"G0S2, CD8B, CFC1, TIGIT, LILRB2, ERBB4, FLT1, IL2",-0.5021703203374284,0.09528895727490422,0.03479104991510685,,-0.49472115942240796,-0.19496947676907025,0.5483862056652467,0.903482489410514,0.8728147639951143,-0.1546295085176393,-0.3537693138741684,0.17044110610160387,0.949393392575312,0.11979852148451901,-0.3944215440760678,-0.15084478499522175,0.5637542599896034,0.10044040346640147,0.32457195081601076,0.05846000852393806,0.847892856306609,0.1508737036510868,0.31691423839661764,0.05675522091206137,0.6263279229305163,0.10946157124591561,0.5634754913099483,0.10065350191788607,0.49390351208354755,0.08815172609745703,0.5202669780995125,0.09298195766444098,0.5793319579670588,0.10328171615286262,0.44402679317900867,0.0799119193067197,0.8154742403588591,0.14504901264384146,1.2390539798399216,0.21856797840602357,0.4578113176552032,0.08261116635885779,0.5269723666088539,0.09482881091064072,0.3897845970329396,0.07039352180707487,0.3834337044514145,0.06911493109816735,1.2092637483293587,0.21373774683903965,0.3960507446806071,0.07160107969882086,0.4693368439614087,0.08403182270208837,0.489569326628506,0.08772552919448785,0.45359011799931137,0.08232703509021168,0.31890262495914223,0.05739451626651513,0.29498276589929184,0.053487711322631054,0.19974650700232202,0.035942605483733486,0.4179059958691657,0.07515272055689728,0.20591475946995696,0.037221196192641,0.29584734760609044,0.052990481602500354,0.165303806873153,0.02997584884216508,0.4067142697318167,0.07309276885921295,0.3550879609129242,0.06421366671402187,0.1725565430657026,0.031183406733911068,0.14320849603440786,0.02585594544679642,0.3348895965744985,0.06073305867310697,0.21306154642919364,0.038428754084386986,0.4413150659015968,0.07827816451200455,0.4924978451187561,0.08886205426907232,0.5506967721904674,0.09880664867168631,0.3567368692423,0.06371643699389118,0.4141537161065801,0.07224037505327462,0.273539724480718,0.04943884074442392,0.15194092790652683,0.027702798692996165,0.09654996005254876,0.017403040204574515,0.16238726179510682,0.029407586304872852,0.15471772101643852,0.02784486432731922,0.4010499726982512,0.07273760477340531,0.47912581714823055,0.08580764313112658,0.6140620736917289,0.10974570251456173,0.22317669010243643,0.04063077141639437,1.6989711250563138,0.2824975138513994,0.9427784916216176,0.16770848131836907,1.2513892672281743,0.2170762892456315,0.7155718489590144,0.12686461145049013,0.45997786764089893,0.08225600227305015,Unknown,-0.19496947676907025,weak best score: endothelial_score_z,Unknown
pdac_io_v1,Human Ductal Adenocarcinoma FFPE,PDAC,xenium_graphclust,9,13830,0.0597423691326773,"APOE, CTSD, PLA2G7, FN1, CD163, SPARC, CD74, LAMP1",-0.15806032155131666,-0.24046486792687388,-0.12356864198778415,,0.21637267399023347,-0.05230264971180584,-0.11418361420332888,-0.14631717375625783,0.41884311797159135,-0.5010357654366031,-0.571420253272713,1.734887849129839,-0.17315062022640035,-0.22477588940946888,-0.22357621288404267,-0.4476460752910669,2.383086061253551,0.42321041214750543,0.28052308202565623,0.05524222704266088,0.24603041812982235,0.0472885032537961,0.09156607676483287,0.017859725234996383,3.405716995924,0.576644974692697,0.3070128044871774,0.05936370209689082,0.046174731620049356,0.009255242227042661,0.14714443330220012,0.02827187274041938,0.04829480511850839,0.009327548806941432,0.19548571932083098,0.03810556760665221,0.5137933561445058,0.09985538684020245,3.14999563049253,0.5381055676066522,0.17116646751147288,0.03383947939262473,0.8196383334378444,0.1577006507592191,2.571338321450648,0.44468546637744033,0.4618308490889709,0.08546637744034707,0.4762960184508273,0.09161243673174259,0.5033667032734174,0.09638467100506146,2.288650169341528,0.4074475777295734,0.014325205433308346,0.0028199566160520607,0.4516991221723743,0.08770788141720896,0.01871201593808652,0.0037599421547360808,0.026148650737577647,0.005133767172812726,0.5376321120789667,0.10397686189443239,0.02294466738587088,0.004410701373825018,0.014968096959961555,0.0028922631959508315,0.006207621744035899,0.0012292118582791034,0.11897056731984655,0.023282718727404193,0.01799972014244449,0.003326102675343456,0.01277081150984471,0.0025307302964569776,0.013215683684000827,0.0025307302964569776,0.005511315422306351,0.0010845986984815619,0.030603793144915643,0.006073752711496746,0.008212280911289085,0.0015907447577729573,0.19785925374889582,0.03644251626898048,1.1602936008747127,0.22111352133044107,0.013192133255308294,0.0026030368763557484,0.058023111042731584,0.010918293564714389,0.5021976434227702,0.09269703543022415,0.09120318906857151,0.01742588575560376,1.2965728432220216,0.24374548083875633,0.6047736603370716,0.11381055676066522,0.2636064855412823,0.05010845986984815,1.054526545444607,0.199060014461316,1.4841397877973832,0.2745480838756327,2.1579447902119515,0.3889370932754881,1.0809304323734275,0.19934924078091107,0.9881472911510619,0.1891540130151844,1.4889436373224485,0.270354302241504,0.44278973353917583,0.07989877078814173,1.4475061442312431,0.2694866232827187,0.04794128787577885,0.00911062906724512,0.0437141861677687,0.00824295010845987,Myeloid cells,2.4,best marker program: top_marker_rule_4_hits,myeloid/macrophage
pdac_io_v1,Human Ductal Adenocarcinoma FFPE,PDAC,xenium_graphclust,10,12742,0.05504246330358454,"IL7R, CD2, CD3E, FCMR, CD8A, TCF7, CD3D, IGKC",-0.7671895586332951,-0.23111757071987105,-0.31268841781570245,,-0.3085458852647605,-0.20622341352192328,2.1618163287700454,1.1998670413337804,0.47889585804845686,0.27443044539268124,-0.0800577920370947,-0.43894706629085645,-0.021178505720277806,-0.24571994821313659,-0.6691290395081514,-0.36496475677976997,0.4342621965846917,0.07510594883063883,0.08558829828776364,0.015617642442316748,0.18117301289317858,0.031156804269345473,0.18308759547724415,0.03194161042222571,0.16065017212655328,0.027782137811960445,0.3015987490245488,0.05313137654999215,0.05863938180417211,0.010751844294459268,0.2929224149527046,0.051404803013655624,0.38775894152016044,0.06749332914770052,0.11487283876563069,0.0207188824360383,0.15351341048021966,0.026134044890911944,1.5029088862554898,0.2550619996860775,0.3598198513093277,0.06309841469157118,0.7741286348948541,0.13428033275780882,1.0498193769061273,0.1802699733165908,0.3097702157196155,0.05430858577931251,0.17249842839681864,0.03013655627060116,0.75749457838621,0.13074870506984776,1.635576996580994,0.27711505258201224,0.009459303941368926,0.001648092921048501,1.205169304669736,0.2089153978967195,1.091786265691321,0.18937372469000158,1.874600687050928,0.32051483283628945,0.6414656731906856,0.11199183801601005,1.4866614336496693,0.24666457385025897,0.18587180385969812,0.0325694553445299,0.13435378169699078,0.02385810704755925,0.5412309841502687,0.09347041280803642,0.11711061796051538,0.020561921205462252,0.46789978913058855,0.08020718882436038,0.2859685809061041,0.04983519070789515,0.05010173796409903,0.008868309527546695,0.3292625142012,0.05713388792968137,0.0919053251787101,0.016716371056349082,1.7153426063919606,0.2742897504316434,0.16687404542455042,0.030607439962329303,0.037094251044109766,0.006670852299482028,1.3938454295454623,0.22979124156333386,2.6827925358513163,0.4221472296342803,0.778619508656466,0.13247527860618427,0.1233718333486073,0.022053052895934705,0.1798127930985012,0.03194161042222571,0.0932775648099402,0.016245487364620937,0.0558979943490556,0.010123999372155077,0.2550223573113775,0.04457698948359755,0.6256205430118391,0.10673363679171245,0.6670532379246192,0.11560194631925914,0.21615288736980764,0.038455501491131694,0.6943865415159677,0.1167791555485795,0.16226107638964865,0.02786061842724847,0.2065603517883521,0.03625804426306702,0.25147939925851676,0.04324281902370115,0.1837328210802846,0.03147072673049757,T cells,2.3,best marker program: top_marker_rule_6_hits,Tregs
