resolution,subcluster,n_cells,fraction,parent_leiden_mix,EPCAM_mean,EPCAM_frac_pos,SOX9_mean,SOX9_frac_pos,MUC5AC_mean,MUC5AC_frac_pos,TFF3_mean,TFF3_frac_pos,CEACAM6_mean,CEACAM6_frac_pos,CDX2_mean,CDX2_frac_pos,REG4_mean,REG4_frac_pos,DMBT1_mean,DMBT1_frac_pos,TMPRSS2_mean,TMPRSS2_frac_pos,XBP1_mean,XBP1_frac_pos,IGKC_mean,IGKC_frac_pos,SDC1_mean,SDC1_frac_pos,MKI67_mean,MKI67_frac_pos,UBE2C_mean,UBE2C_frac_pos,MET_mean,MET_frac_pos,CXCL5_mean,CXCL5_frac_pos,CEACAM1_mean,CEACAM1_frac_pos,CEACAM8_mean,CEACAM8_frac_pos,duodenum_like_panel_score
epi_leiden_0_8,0,12289,0.19750249108032528,0:1.00; 12:0.00; 1:0.00,6.754419803619385,0.9993490113109285,2.7294766902923584,0.5648954349418179,1.877740502357483,0.36479778663845713,1.1598864793777466,0.24314427536821548,6.949162483215332,0.9987793962079908,0.4704637825489044,0.10586703556025714,1.1380956172943115,0.21702335421922045,0.0764082670211792,0.017495321018797298,1.8014402389526367,0.382944096346326,2.943636417388916,0.6077793148344047,0.5080263614654541,0.11302791114004394,4.897394180297852,0.9007242249165921,1.4847018718719482,0.3020587517291887,0.7161850929260254,0.15460981365448775,4.07041072845459,0.794857189356335,6.101943492889404,0.9494670030108227,4.852438926696777,0.882903409553259,5.195372581481934,0.9268451460655871,-0.2317608967423439
epi_leiden_0_8,1,10313,0.16574523480441,0:1.00,6.685546398162842,1.0,3.1862056255340576,0.7182197226801125,2.366244316101074,0.5009211674585474,1.2077299356460571,0.28788907204499176,6.820046424865723,0.9998060700087269,0.679703414440155,0.17608843207602057,0.9721623063087463,0.20808688063609038,0.141982764005661,0.03781634829826433,2.1772851943969727,0.5167264617473092,3.5738487243652344,0.7962765441675556,0.8419780135154724,0.2149713953262872,5.068405628204346,0.9656743915446524,2.443695068359375,0.5189566566469505,1.5545684099197388,0.3670125084844371,4.666009902954102,0.9344516629496752,6.466324329376221,0.9887520605061573,4.94691801071167,0.946572287404247,5.311316013336182,0.9789585959468632,-0.15550292283296585
epi_leiden_0_8,2,10074,0.16190414965767735,12:0.77; 0:0.23; 1:0.00,6.075376033782959,0.9259479849116538,1.3236610889434814,0.24250545959896763,1.0135514736175537,0.17818145721659717,0.5133395791053772,0.0943021639864999,6.6733222007751465,0.9665475481437363,0.18908698856830597,0.03613261862219575,0.5573592185974121,0.09777645423863411,0.05842608958482742,0.010819932499503674,0.8742499947547913,0.16140559857057774,1.5479120016098022,0.28201310303752236,0.489921510219574,0.09043081199126464,3.0802042484283447,0.5373238038514989,0.6717479228973389,0.12160015882469724,0.3191710412502289,0.05896366885050625,2.5771474838256836,0.4605916219972206,5.851343154907227,0.8797895572761565,3.3997373580932617,0.5850704784594004,3.910338878631592,0.667162993845543,-0.5410786364227533
epi_leiden_0_8,3,9233,0.14838802995724984,1:1.00; 12:0.00; 0:0.00,6.356263637542725,0.9735730531788152,1.5262616872787476,0.3006606736705296,1.457188367843628,0.2500812303693274,2.7396292686462402,0.4786093360771147,1.2450305223464966,0.23849236434528323,2.892336845397949,0.5455431604029026,5.672227382659912,0.8828116538503195,6.523375511169434,0.944005198743637,2.4500999450683594,0.46647893425755443,3.4535751342773438,0.6324055020036824,4.110547065734863,0.7054045272392505,2.5944712162017822,0.4963717101700422,3.2800252437591553,0.5948229177948663,1.002096176147461,0.2001516300227445,1.3521742820739746,0.27033466912162896,0.6149421334266663,0.11740496046788693,0.48192456364631653,0.10029242932957869,0.4380042552947998,0.09097801364670205,4.046732559800148
epi_leiden_0_8,4,6217,0.09991642827295812,1:1.00; 12:0.00; 0:0.00,5.89758825302124,0.9297088627955605,2.604037046432495,0.48496059192536595,2.0281577110290527,0.32491555412578416,4.317453861236572,0.7054849605919253,0.38959401845932007,0.07640341000482548,1.3301142454147339,0.25301592407913787,1.9850045442581177,0.33327971690525976,2.543389320373535,0.4206208782370918,2.696641445159912,0.4981502332314621,5.20557975769043,0.8454238378639215,4.439082622528076,0.7432845423837864,2.086202621459961,0.3992279234357407,1.00324547290802,0.18674601898021553,0.293449342250824,0.05838829017210873,1.267541527748108,0.2501206369631655,1.122878074645996,0.21071256232909763,0.7346084117889404,0.14669454720926492,0.17553149163722992,0.03554769181277143,1.836568422615528
epi_leiden_0_8,5,4869,0.07825206518594709,0:0.98; 12:0.02; 1:0.00,6.433505535125732,0.9971246662559047,2.3530948162078857,0.5126309303758472,1.3532639741897583,0.2813719449578969,0.5830439925193787,0.13185459026494148,6.754836082458496,0.9973300472376257,0.3386583924293518,0.0807147258163894,0.5190469622612,0.108646539330458,0.07754191011190414,0.019100431300061615,1.59720778465271,0.3534606695420004,2.9017770290374756,0.6216882316697474,0.6986023187637329,0.161840213596221,4.554546356201172,0.8712261244608749,0.9652597308158875,0.21215855411788867,0.5431377291679382,0.1252823988498665,4.170302391052246,0.8221400698295338,6.278415203094482,0.971246662559047,4.4408464431762695,0.8480180735263915,4.952123165130615,0.9162045594577942,-0.38039874471724033
epi_leiden_0_8,6,4655,0.07481276718845424,1:1.00; 0:0.00; 12:0.00,6.535374164581299,0.9748657357679914,0.8851675987243652,0.1761546723952739,0.7156801223754883,0.1297529538131042,1.2704322338104248,0.23286788399570355,2.5242409706115723,0.4524167561761547,2.0827629566192627,0.399140708915145,5.190492630004883,0.8150375939849624,6.266881465911865,0.9164339419978518,4.083611488342285,0.7181525241675618,2.111697196960449,0.4027926960257787,2.279357671737671,0.42019334049409235,2.277066946029663,0.4326530612244898,0.3262503445148468,0.0644468313641246,0.07455545663833618,0.014822771213748658,1.1841075420379639,0.23308270676691728,0.28578245639801025,0.05499462943071966,1.3380624055862427,0.25993555316863587,1.0830458402633667,0.21138560687432867,4.000946998596191
epi_leiden_0_8,7,4224,0.06788595673555976,1:1.00; 12:0.00,5.312869548797607,0.7833806818181818,0.5434548258781433,0.09114583333333333,0.9644984006881714,0.14725378787878787,2.276613712310791,0.35132575757575757,1.225718379020691,0.19673295454545456,1.313643455505371,0.21567234848484848,4.956019401550293,0.7130681818181818,5.534170627593994,0.7774621212121212,1.7736821174621582,0.2859848484848485,1.9172358512878418,0.3098958333333333,2.3121657371520996,0.3615056818181818,1.0693247318267822,0.17732007575757575,0.7035873532295227,0.11505681818181818,0.1094980239868164,0.017992424242424244,0.5479488968849182,0.09185606060606061,0.31377503275871277,0.05160984848484849,0.4066440463066101,0.06818181818181818,0.33123570680618286,0.056107954545454544,3.1206018030643463
epi_leiden_0_8,8,348,0.005592877117418276,1:0.86; 0:0.13; 12:0.01,6.293575763702393,0.9885057471264368,2.1789112091064453,0.4540229885057471,6.340190410614014,0.9454022988505747,3.5475752353668213,0.6637931034482759,3.3260631561279297,0.6091954022988506,1.0961041450500488,0.23275862068965517,6.599174976348877,0.9885057471264368,1.975335955619812,0.3793103448275862,1.6044374704360962,0.33620689655172414,2.9894981384277344,0.5890804597701149,2.193946361541748,0.4396551724137931,3.5064451694488525,0.6752873563218391,1.6786912679672241,0.3333333333333333,0.49387258291244507,0.10632183908045977,3.8579025268554688,0.7413793103448276,1.976462483406067,0.382183908045977,2.769991397857666,0.5488505747126436,1.9610129594802856,0.40229885057471265,1.6104814410209656
epi_leiden_1_0,0,10384,0.1668863103082511,0:0.99; 12:0.00; 1:0.00,6.771963596343994,0.9994221879815101,2.700756788253784,0.5594183359013868,1.889875888824463,0.36681432973805855,1.117730736732483,0.23488058551617874,6.918816089630127,0.9984591679506933,0.477144718170166,0.10747303543913714,1.2342466115951538,0.23343605546995377,0.07756631821393967,0.017815870570107858,1.6595615148544312,0.3542950693374422,2.932884931564331,0.6050654853620955,0.5073198080062866,0.11296224961479198,4.875344753265381,0.8978235747303543,1.7295445203781128,0.35044298921417566,0.8453519344329834,0.1819144838212635,4.091094017028809,0.797573189522342,6.145205974578857,0.9516563944530047,4.740757465362549,0.8702812018489985,5.136643886566162,0.9203582434514638,-0.23895670659840107
