sample_id,method,subcluster,n_cells,fraction_of_epithelial_candidates,parent_annotation_cluster_key,parent_annotation_cluster_mix,parent_leiden_mix,parent_Tier_A_mix,parent_Tier_B_mix,parent_Tier_A_major,parent_Tier_B_major,ductal_epithelial_score_z,duodenum_epithelial_score_z,acinar_epithelial_score_z,islet_endocrine_score_z,panin_mucin_remodeling_score_z,intestinal_like_ductal_remodeling_score_z,proliferation_score_z,EPCAM_mean,EPCAM_frac_pos,KRT7_mean,KRT7_frac_pos,CFTR_mean,CFTR_frac_pos,FXYD2_mean,FXYD2_frac_pos,TM4SF4_mean,TM4SF4_frac_pos,PROX1_mean,PROX1_frac_pos,EHF_mean,EHF_frac_pos,TFF2_mean,TFF2_frac_pos,AGR3_mean,AGR3_frac_pos,DMBT1_mean,DMBT1_frac_pos,GPX2_mean,GPX2_frac_pos,KRT20_mean,KRT20_frac_pos,AMY2A_mean,AMY2A_frac_pos,AQP8_mean,AQP8_frac_pos,GATM_mean,GATM_frac_pos,ANPEP_mean,ANPEP_frac_pos,KLK11_mean,KLK11_frac_pos,INS_mean,INS_frac_pos,GCG_mean,GCG_frac_pos,SST_mean,SST_frac_pos,PPY_mean,PPY_frac_pos,CHGA_mean,CHGA_frac_pos,MKI67_mean,MKI67_frac_pos,UBE2C_mean,UBE2C_frac_pos,TOP2A_mean,TOP2A_frac_pos,duodenum_panel_score,ductal_tumor_score,duodenum_minus_ductal_score,refined_Tier_A,refined_Tier_B,refinement_action
normal_nondiseased_v1,epithelial_pca_kmeans_24,10,3735,0.043922057457342095,xenium_graphclust,3:0.98; 11:0.01; 4:0.00; 17:0.00,3:0.98; 11:0.01; 4:0.00; 17:0.00,pancreatic ductal epithelium:1.00; Islets:0.00; pancreatic acinar epithelium:0.00,ductal/tumor epithelial:0.99; mucin/PanIN-like ductal epithelial:0.01; endocrine/islet:0.00; acinar epithelial:0.00,pancreatic ductal epithelium,ductal/tumor epithelial,1.3554949895204562,-0.03828989439757259,-1.7458333336113037,-0.12265189358385757,0.10859306455764677,-0.053868812377480306,-0.12965137841764623,5.2284955978393555,0.8918340026773762,0.157427117228508,0.030522088353413655,7.391491889953613,0.9962516733601071,6.191378593444824,0.9700133868808568,2.387974500656128,0.44176706827309237,4.210278034210205,0.7488621151271754,4.00757360458374,0.7287817938420348,0.07180758565664291,0.014190093708165997,0.4962894320487976,0.09745649263721552,0.07655470818281174,0.015261044176706828,0.07614246755838394,0.015261044176706828,0.11032282561063766,0.021954484605087015,7.075640678405762,0.9930388219544846,1.8191335201263428,0.34243641231593036,5.718480110168457,0.9170013386880856,1.8984808921813965,0.35930388219544845,0.18165788054466248,0.03614457831325301,0.3074518144130707,0.05943775100401606,0.24090109765529633,0.04685408299866131,0.19094927608966827,0.03748326639892905,0.0706743523478508,0.013922356091030789,0.12834225594997406,0.02570281124497992,0.18397442996501923,0.03641231593038822,0.17144303023815155,0.03427041499330656,0.12363230437040329,0.025167336010709505,0.07655470818281174,,,pancreatic ductal epithelium,ductal/tumor epithelial,kept
normal_nondiseased_v1,epithelial_pca_kmeans_24,11,2252,0.02648258993144161,xenium_graphclust,3:0.74; 4:0.13; 5:0.12; 1:0.01,3:0.74; 4:0.13; 5:0.12; 1:0.01,pancreatic ductal epithelium:0.87; pancreatic acinar epithelium:0.13; Islets:0.00,ductal/tumor epithelial:0.87; acinar epithelial:0.13; endocrine/islet:0.00,pancreatic ductal epithelium,ductal/tumor epithelial,1.2208800120318868,0.1417907617425518,-0.2665878212310352,0.08040012380199775,0.26406061293487554,0.23557363545241194,0.4805434616474905,5.052081108093262,0.9529307282415631,0.05343921482563019,0.012877442273534635,6.875998020172119,0.9991119005328597,5.518024921417236,0.9698046181172292,2.2437808513641357,0.4911190053285968,4.426469802856445,0.8774422735346359,4.040627956390381,0.8281527531083481,0.1524585634469986,0.03596802841918295,0.3906486928462982,0.09369449378330373,0.20939292013645172,0.049289520426287745,0.21403564512729645,0.05150976909413854,0.24910447001457214,0.05905861456483126,7.562066555023193,1.0,5.173974990844727,0.9369449378330373,6.812586784362793,0.9995559502664298,4.682286739349365,0.8952042628774423,1.0600605010986328,0.24822380106571937,0.4939238131046295,0.11545293072824156,0.45990002155303955,0.10568383658969804,0.24665792286396027,0.0586145648312611,0.17607033252716064,0.040408525754884544,0.26548975706100464,0.06261101243339254,0.46375736594200134,0.10879218472468917,0.5799040794372559,0.13676731793960922,0.3589222729206085,0.0852575488454707,0.20939292013645172,,,pancreatic ductal epithelium,ductal/tumor epithelial,kept
normal_nondiseased_v1,epithelial_pca_kmeans_24,12,3642,0.04282841586603479,xenium_graphclust,1:0.70; 2:0.10; 5:0.09; 7:0.06,1:0.70; 2:0.10; 5:0.09; 7:0.06,pancreatic acinar epithelium:0.95; pancreatic ductal epithelium:0.05; Islets:0.00,acinar epithelial:0.95; ductal/tumor epithelial:0.05; endocrine/islet:0.00,pancreatic acinar epithelium,acinar epithelial,-0.1635992106961559,0.07263611130086052,0.504675102537221,-0.1494521925467843,-0.1069239480667332,-0.06711869019887673,0.04627901866567674,4.468356609344482,0.8643602416254805,0.026972565799951553,0.0060406370126304225,4.114352703094482,0.78500823723229,2.1056106090545654,0.4390444810543657,0.44592520594596863,0.09967051070840198,1.926392912864685,0.413783635365184,2.2172741889953613,0.4730917078528281,0.043623629957437515,0.009884678747940691,0.1962071806192398,0.04475562877539813,0.11630464345216751,0.026084568918176825,0.02399918995797634,0.0054914881933003845,0.1958094984292984,0.04420647995606809,7.619637966156006,1.0,6.540669918060303,0.9972542559033498,7.558921813964844,1.0,6.138796329498291,0.9909390444810544,1.9156370162963867,0.41186161449752884,0.2849820852279663,0.06370126304228446,0.22598479688167572,0.05079626578802855,0.11680883914232254,0.026084568918176825,0.10102635622024536,0.022240527182866558,0.11663417518138885,0.026633717737506866,0.263319194316864,0.05930807248764415,0.2900852859020233,0.06589785831960461,0.14466039836406708,0.03267435475013729,0.11630464345216751,,,pancreatic acinar epithelium,acinar epithelial,kept
normal_nondiseased_v1,epithelial_pca_kmeans_24,13,3430,0.04033538342133424,xenium_graphclust,4:0.61; 3:0.33; 5:0.03; 7:0.02,4:0.61; 3:0.33; 5:0.03; 7:0.02,pancreatic ductal epithelium:0.93; pancreatic acinar epithelium:0.07; Islets:0.00,ductal/tumor epithelial:0.93; acinar epithelial:0.07; endocrine/islet:0.00,pancreatic ductal epithelium,ductal/tumor epithelial,0.7400035846510872,-0.016482339437793186,-0.38114892774615117,-0.21257201042697577,-0.09569938471544343,-0.07025152624126482,-0.030501863199567148,4.4600982666015625,0.7991253644314869,0.025664180517196655,0.0052478134110787176,7.003752708435059,0.9935860058309038,5.324319362640381,0.9032069970845481,1.3151850700378418,0.25626822157434404,3.486280918121338,0.648396501457726,2.981879472732544,0.566472303206997,0.03790702298283577,0.007871720116618075,0.22259634733200073,0.04518950437317784,0.09344866871833801,0.018950437317784258,0.04392484948039055,0.009037900874635569,0.12712910771369934,0.025947521865889212,7.6020989418029785,1.0,5.105143070220947,0.8819241982507289,6.943301200866699,0.9979591836734694,4.370151519775391,0.7784256559766763,0.6044350862503052,0.1227405247813411,0.20941098034381866,0.04227405247813411,0.15830779075622559,0.032361516034985424,0.11359119415283203,0.023032069970845483,0.0456387884914875,0.009037900874635569,0.09973140060901642,0.020699708454810496,0.24780894815921783,0.049854227405247815,0.2119016796350479,0.04314868804664723,0.11265628784894943,0.023323615160349854,0.09344866871833801,,,pancreatic ductal epithelium,ductal/tumor epithelial,kept
normal_nondiseased_v1,epithelial_pca_kmeans_24,14,3636,0.04275785834401496,xenium_graphclust,3:0.90; 4:0.10; 5:0.00; 17:0.00,3:0.90; 4:0.10; 5:0.00; 17:0.00,pancreatic ductal epithelium:1.00; pancreatic acinar epithelium:0.00; Islets:0.00,ductal/tumor epithelial:1.00; acinar epithelial:0.00; endocrine/islet:0.00,pancreatic ductal epithelium,ductal/tumor epithelial,1.4470584697351514,0.08199596867216886,-0.6220744814779187,-0.08464664297032146,0.12586508281787717,0.006556254405427055,0.19669790320139124,5.313847064971924,0.9502200220022002,0.05009464547038078,0.011276127612761276,7.3007001876831055,1.0,6.028566360473633,0.9898239823982399,2.4823360443115234,0.504950495049505,4.712453842163086,0.8836633663366337,4.3225274085998535,0.8358085808580858,0.08018749952316284,0.017876787678767877,0.45869186520576477,0.10203520352035203,0.11776700615882874,0.026127612761276127,0.09144904464483261,0.02035203520352035,0.2030228078365326,0.04455445544554455,7.36962890625,1.0,4.519707202911377,0.841034103410341,6.6162109375,0.9994499449944995,4.1305742263793945,0.7918041804180418,0.5887148380279541,0.13063806380638063,0.32295116782188416,0.0704070407040704,0.3103000521659851,0.06793179317931793,0.15569178760051727,0.034653465346534656,0.1254354864358902,0.027502750275027504,0.1556561142206192,0.03437843784378438,0.3677450716495514,0.08195819581958196,0.32599857449531555,0.07205720572057206,0.15328311920166016,0.034103410341034104,0.11776700615882874,,,pancreatic ductal epithelium,ductal/tumor epithelial,kept
normal_nondiseased_v1,epithelial_pca_kmeans_24,15,1522,0.017898091419029365,xenium_graphclust,5:0.81; 3:0.17; 11:0.01; 17:0.00,5:0.81; 3:0.17; 11:0.01; 17:0.00,pancreatic acinar epithelium:0.81; pancreatic ductal epithelium:0.18; Islets:0.00,acinar epithelial:0.81; ductal/tumor epithelial:0.17; mucin/PanIN-like ductal epithelial:0.01; endocrine/islet:0.00,pancreatic acinar epithelium,acinar epithelial,0.4796369656702204,0.3996941455073868,0.11669854381004498,0.3766362978108913,0.591961546826815,0.5117949388228236,1.147407195423082,4.258976459503174,0.9126149802890933,0.19683685898780823,0.05059132720105125,5.135042667388916,0.9303547963206308,3.4182817935943604,0.735873850197109,1.705920934677124,0.41655716162943496,3.2204368114471436,0.7477003942181341,3.138300657272339,0.7483574244415243,0.27090752124786377,0.07621550591327202,0.5321353077888489,0.1471747700394218,0.5018665194511414,0.13994743758212877,0.17992696166038513,0.04993429697766097,0.44786131381988525,0.12417871222076216,7.88303279876709,1.0,5.624717712402344,0.9770039421813403,6.969752311706543,1.0,5.053622245788574,0.9566360052562418,1.9875645637512207,0.5137976346911958,0.758855938911438,0.2049934296977661,0.5904837846755981,0.16031537450722733,0.5141691565513611,0.1392904073587385,0.3756275177001953,0.1011826544021025,0.42957934737205505,0.11695137976346912,1.156202793121338,0.31340341655716164,0.9661225080490112,0.26412614980289095,0.5231651663780212,0.1445466491458607,0.5018665194511414,,,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic acinar epithelium -> pancreatic ductal epithelium
normal_nondiseased_v1,epithelial_pca_kmeans_24,16,4108,0.048308383409574655,xenium_graphclust,1:0.80; 2:0.11; 5:0.08; 7:0.01,1:0.80; 2:0.11; 5:0.08; 7:0.01,pancreatic acinar epithelium:0.99; pancreatic ductal epithelium:0.01; Islets:0.00,acinar epithelial:0.99; ductal/tumor epithelial:0.01; endocrine/islet:0.00,pancreatic acinar epithelium,acinar epithelial,-0.2984760873989823,-0.047715045656596664,0.6106660368113064,-0.111524849478895,-0.02954949110511221,0.05981188959804513,0.05771754200065467,4.63902473449707,0.9109055501460565,0.07007978111505508,0.016553067185978577,3.4184329509735107,0.7035053554040895,1.4426956176757812,0.3247322297955209,0.4144262671470642,0.0988315481986368,1.6180437803268433,0.3678188899707887,2.4503636360168457,0.5455209347614411,0.05685911327600479,0.013631937682570594,0.18654944002628326,0.04454722492697176,0.1944771111011505,0.046981499513145085,0.06455184519290924,0.01557935735150925,0.10305919498205185,0.024586173320350537,7.490231513977051,0.999269717624148,6.64841365814209,0.999269717624148,7.570850849151611,1.0,6.20517635345459,0.997078870496592,2.475024938583374,0.5523369036027264,0.3220318555831909,0.0752190847127556,0.261995404958725,0.06183057448880234,0.13469214737415314,0.03164556962025317,0.10808227956295013,0.02531645569620253,0.15008039772510529,0.03578383641674781,0.2981675863265991,0.07083739045764362,0.3047000765800476,0.07254138266796495,0.16017884016036987,0.03821811100292113,0.1944771111011505,,,pancreatic acinar epithelium,acinar epithelial,kept
normal_nondiseased_v1,epithelial_pca_kmeans_24,17,2380,0.027987817067864577,xenium_graphclust,5:0.62; 1:0.37; 3:0.00; 17:0.00,5:0.62; 1:0.37; 3:0.00; 17:0.00,pancreatic acinar epithelium:0.99; pancreatic ductal epithelium:0.01; Islets:0.00,acinar epithelial:0.99; ductal/tumor epithelial:0.01; endocrine/islet:0.00,pancreatic acinar epithelium,acinar epithelial,-0.4311648248573652,0.31778022928851607,0.4498061230485488,0.003140805638339693,0.06010463452088336,0.11625810078696319,0.5033531876341203,4.044674396514893,0.8159663865546218,0.04694601148366928,0.01134453781512605,3.229627847671509,0.6588235294117647,1.446678638458252,0.3176470588235294,0.3917427062988281,0.09159663865546218,1.5889266729354858,0.3558823529411765,2.1740527153015137,0.4810924369747899,0.09308266639709473,0.021848739495798318,0.23924149572849274,0.05672268907563025,0.2641628682613373,0.06218487394957983,0.04766334965825081,0.01134453781512605,0.3847331702709198,0.0907563025210084,7.6010661125183105,1.0,6.427841663360596,0.9970588235294118,7.445814609527588,1.0,6.002101421356201,0.9882352941176471,1.977933406829834,0.44201680672268906,0.3879726231098175,0.08781512605042016,0.365404337644577,0.08403361344537816,0.2461010366678238,0.05714285714285714,0.1282317340373993,0.030252100840336135,0.24657228589057922,0.05756302521008403,0.631896436214447,0.14663865546218488,0.4607974886894226,0.10798319327731093,0.2595800757408142,0.06092436974789916,0.2641628682613373,,,pancreatic acinar epithelium,acinar epithelial,kept
normal_nondiseased_v1,epithelial_pca_kmeans_24,18,2304,0.027094088455613438,xenium_graphclust,5:0.75; 1:0.24; 3:0.01; 4:0.01,5:0.75; 1:0.24; 3:0.01; 4:0.01,pancreatic acinar epithelium:0.98; pancreatic ductal epithelium:0.01; Islets:0.00,acinar epithelial:0.98; ductal/tumor epithelial:0.01; endocrine/islet:0.00,pancreatic acinar epithelium,acinar epithelial,-0.3363783177829914,0.09103096717653882,0.40642610099772836,-0.01158393794511645,0.10384944240943256,0.23490252206827408,0.6461425035730792,3.982863426208496,0.8098958333333334,0.017858942970633507,0.004340277777777778,3.606804847717285,0.7230902777777778,1.7112118005752563,0.3736979166666667,0.5359100699424744,0.1254340277777778,1.8633753061294556,0.4175347222222222,2.137366533279419,0.4800347222222222,0.02324949949979782,0.005642361111111111,0.2672457993030548,0.0642361111111111,0.31517040729522705,0.07465277777777778,0.10763046145439148,0.025607638888888888,0.20998573303222656,0.04991319444444445,7.628988265991211,1.0,6.298182964324951,0.9926215277777778,7.37672233581543,0.9986979166666666,5.862016677856445,0.9830729166666666,2.0367159843444824,0.4587673611111111,0.43980705738067627,0.10112847222222222,0.329720139503479,0.0763888888888889,0.18879760801792145,0.04383680555555555,0.12580254673957825,0.029513888888888888,0.23912273347377777,0.05642361111111111,0.6442996859550476,0.1519097222222222,0.6208674907684326,0.1462673611111111,0.33096086978912354,0.07855902777777778,0.31517040729522705,,,pancreatic acinar epithelium,acinar epithelial,kept
normal_nondiseased_v1,epithelial_pca_kmeans_24,19,5658,0.06653574326469655,xenium_graphclust,4:0.81; 3:0.12; 7:0.07; 17:0.00,4:0.81; 3:0.12; 7:0.07; 17:0.00,pancreatic ductal epithelium:0.93; pancreatic acinar epithelium:0.07; Islets:0.00,ductal/tumor epithelial:0.93; acinar epithelial:0.07; endocrine/islet:0.00,pancreatic ductal epithelium,ductal/tumor epithelial,1.0859010663876574,-0.12215311059446049,-0.11273330794072908,-0.19825418238154852,-0.10587662916030578,-0.09625435943684295,-0.29518571668025423,5.2217116355896,0.9254153411099328,0.025845147669315338,0.005478967833156593,7.082433223724365,0.9991162955107812,5.763660430908203,0.967479674796748,1.7800756692886353,0.3540120183810534,4.138362407684326,0.775892541534111,3.764645576477051,0.7232237539766702,0.0177382193505764,0.003711558854718982,0.2510002553462982,0.053022269353128315,0.03581860661506653,0.007599858607281725,0.07723303884267807,0.016260162601626018,0.04569247364997864,0.009720749381406858,7.5535454750061035,1.0,5.553751468658447,0.9360197949805585,7.093595504760742,1.0,5.164705276489258,0.9049133969600566,0.8196003437042236,0.1710851891127607,0.2336551398038864,0.04860374690703429,0.20970450341701508,0.0431247790738777,0.0983629897236824,0.020678685047720042,0.06458734720945358,0.01343230823612584,0.06999187171459198,0.014846235418875928,0.13856282830238342,0.029338989042064334,0.10031668096780777,0.021208907741251327,0.04751263186335564,0.010250972074938141,0.03581860661506653,,,pancreatic ductal epithelium,ductal/tumor epithelial,kept
normal_nondiseased_v1,epithelial_pca_kmeans_24,20,2500,0.02939896750826111,xenium_graphclust,5:0.59; 1:0.36; 4:0.02; 3:0.01,5:0.59; 1:0.36; 4:0.02; 3:0.01,pancreatic acinar epithelium:0.96; pancreatic ductal epithelium:0.03; Islets:0.00,acinar epithelial:0.96; ductal/tumor epithelial:0.03; endocrine/islet:0.00,pancreatic acinar epithelium,acinar epithelial,-0.5188132067310989,0.1513676331518716,0.26493741703179724,-0.08997635279917188,0.04259822685957613,-0.0069840783355068995,0.1449716799373258,3.2924842834472656,0.6532,0.038957688957452774,0.0088,3.512725830078125,0.6632,1.6313011646270752,0.3356,0.432998925447464,0.0944,1.46633780002594,0.3112,1.6259812116622925,0.3448,0.20670117437839508,0.046,0.21322642266750336,0.0468,0.16583764553070068,0.0368,0.030713379383087158,0.0068,0.2564850449562073,0.0564,7.71762752532959,0.9996,6.16491174697876,0.9752,7.343954563140869,0.9972,5.6620564460754395,0.9448,1.4917234182357788,0.3196,0.3159758746623993,0.0672,0.2920267581939697,0.0628,0.19622214138507843,0.0428,0.10671723634004593,0.0228,0.14062131941318512,0.0312,0.40362125635147095,0.0884,0.4239966869354248,0.0932,0.13984107971191406,0.0308,0.16583764553070068,,,pancreatic acinar epithelium,acinar epithelial,kept
normal_nondiseased_v1,epithelial_pca_kmeans_24,21,2371,0.027881980784834837,xenium_graphclust,5:0.77; 1:0.21; 3:0.01; 4:0.01,5:0.77; 1:0.21; 3:0.01; 4:0.01,pancreatic acinar epithelium:0.98; pancreatic ductal epithelium:0.01; Islets:0.00,acinar epithelial:0.98; ductal/tumor epithelial:0.01; endocrine/islet:0.00,pancreatic acinar epithelium,acinar epithelial,-0.25566068198676084,0.2577114529628611,0.442738104819236,0.05579984138075733,0.22488666499820126,0.23510297989515197,0.35999444837863126,4.065343856811523,0.83171657528469,0.04068188741803169,0.010122311261071278,3.7277774810791016,0.7490510333192746,1.769331693649292,0.392239561366512,0.5710349082946777,0.13580767608603964,1.9889165163040161,0.4500210881484606,2.2268781661987305,0.5065373260227752,0.2342613786458969,0.05693800084352594,0.2473653256893158,0.060312104597216365,0.32431724667549133,0.0780261493040911,0.09867113083600998,0.024040489245044285,0.3384403586387634,0.08097849008857022,7.6544342041015625,1.0,6.316350936889648,0.9962041332770982,7.387793064117432,1.0,5.853402614593506,0.9835512442007591,2.2016942501068115,0.5014761703922396,0.45637109875679016,0.10754955714888233,0.4014672636985779,0.09405314213412062,0.308091402053833,0.07507380851961198,0.11693750321865082,0.029101644875579924,0.2739165723323822,0.06706031210459722,0.49439695477485657,0.11978068325601013,0.5724861025810242,0.13791649093209615,0.3616291880607605,0.08730493462673977,0.32431724667549133,,,pancreatic acinar epithelium,acinar epithelial,kept
normal_nondiseased_v1,epithelial_pca_kmeans_24,22,6380,0.07502616508108235,xenium_graphclust,2:0.68; 1:0.31; 7:0.01; 5:0.00,2:0.68; 1:0.31; 7:0.01; 5:0.00,pancreatic acinar epithelium:1.00; Islets:0.00; pancreatic ductal epithelium:0.00,acinar epithelial:1.00; endocrine/islet:0.00; ductal/tumor epithelial:0.00,pancreatic acinar epithelium,acinar epithelial,-0.6501571562229446,-0.07415514948941875,0.6428704506004148,-0.2532027747159913,-0.13814642446847372,-0.10642550028326027,-0.19713509526843156,4.47562313079834,0.8540752351097178,0.05057566240429878,0.01128526645768025,2.58191180229187,0.5228840125391849,0.8709813356399536,0.18824451410658308,0.23655684292316437,0.052821316614420064,0.9915734529495239,0.21551724137931033,1.7892662286758423,0.38275862068965516,0.06952106207609177,0.015360501567398118,0.15772339701652527,0.03510971786833856,0.07991380244493484,0.017868338557993732,0.02362421713769436,0.005329153605015674,0.082682766020298,0.018495297805642633,7.552206039428711,0.9992163009404389,6.776942253112793,0.9996865203761756,7.67897367477417,1.0,6.3353657722473145,0.9968652037617555,2.233386993408203,0.4744514106583072,0.1713140308856964,0.03793103448275862,0.1419045329093933,0.031504702194357366,0.09782002866268158,0.021786833855799374,0.020063800737261772,0.004545454545454545,0.054762594401836395,0.012382445141065831,0.2187342792749405,0.048432601880877744,0.20856574177742004,0.04655172413793104,0.05266968905925751,0.011755485893416929,0.07991380244493484,,,pancreatic acinar epithelium,acinar epithelial,kept
normal_nondiseased_v1,epithelial_pca_kmeans_24,23,3989,0.046908992556181424,xenium_graphclust,1:0.61; 2:0.15; 7:0.11; 4:0.08,1:0.61; 2:0.15; 7:0.11; 4:0.08,pancreatic acinar epithelium:0.92; pancreatic ductal epithelium:0.08; Islets:0.00,acinar epithelial:0.92; ductal/tumor epithelial:0.08; endocrine/islet:0.00,pancreatic acinar epithelium,acinar epithelial,0.1673920200618386,0.0359670264796813,0.5708950460764026,-0.11929582343205021,-0.07218863281639126,-0.08195463281224345,0.058227666015550905,4.848075866699219,0.9375783404361996,0.024691380560398102,0.005765856104286789,4.717626094818115,0.8854349461017799,2.8801326751708984,0.6006517924291802,0.6272900104522705,0.14464778139884682,2.5269038677215576,0.5520180496365004,3.1583731174468994,0.6828779142642266,0.08004087209701538,0.01905239408373026,0.2285715937614441,0.0541489095011281,0.07780767232179642,0.018551015292053146,0.04861929267644882,0.011531712208573578,0.1675499677658081,0.039608924542491854,7.543869972229004,0.9997493106041614,6.571346759796143,0.9987465530208072,7.5440144538879395,1.0,6.176620006561279,0.995487590874906,2.3226916790008545,0.5129105038856856,0.2996618449687958,0.06969165204311857,0.2949255108833313,0.06868889445976435,0.17494089901447296,0.04111306091752319,0.06076294183731079,0.014038606166959138,0.11965883523225784,0.02782652293807972,0.32891806960105896,0.07746302331411381,0.33143922686576843,0.07746302331411381,0.1990790069103241,0.04637753823013287,0.07780767232179642,,,pancreatic acinar epithelium,acinar epithelial,kept
