sample_id,method,subcluster,n_cells,fraction_of_epithelial_candidates,parent_annotation_cluster_key,parent_annotation_cluster_mix,parent_leiden_mix,parent_Tier_A_mix,parent_Tier_B_mix,parent_Tier_A_major,parent_Tier_B_major,ductal_epithelial_score_z,duodenum_epithelial_score_z,acinar_epithelial_score_z,islet_endocrine_score_z,panin_mucin_remodeling_score_z,intestinal_like_ductal_remodeling_score_z,proliferation_score_z,EPCAM_mean,EPCAM_frac_pos,KRT7_mean,KRT7_frac_pos,CFTR_mean,CFTR_frac_pos,FXYD2_mean,FXYD2_frac_pos,TM4SF4_mean,TM4SF4_frac_pos,PROX1_mean,PROX1_frac_pos,EHF_mean,EHF_frac_pos,TFF2_mean,TFF2_frac_pos,AGR3_mean,AGR3_frac_pos,DMBT1_mean,DMBT1_frac_pos,GPX2_mean,GPX2_frac_pos,KRT20_mean,KRT20_frac_pos,AMY2A_mean,AMY2A_frac_pos,AQP8_mean,AQP8_frac_pos,GATM_mean,GATM_frac_pos,ANPEP_mean,ANPEP_frac_pos,KLK11_mean,KLK11_frac_pos,INS_mean,INS_frac_pos,GCG_mean,GCG_frac_pos,SST_mean,SST_frac_pos,PPY_mean,PPY_frac_pos,CHGA_mean,CHGA_frac_pos,MKI67_mean,MKI67_frac_pos,UBE2C_mean,UBE2C_frac_pos,TOP2A_mean,TOP2A_frac_pos,duodenum_panel_score,ductal_tumor_score,duodenum_minus_ductal_score,refined_Tier_A,refined_Tier_B,refinement_action
pdac_addon_v1,epithelial_pca_kmeans_24,0,2821,0.031784124838037296,xenium_graphclust,2:0.49; 4:0.33; 12:0.09; 10:0.07,2:0.49; 4:0.33; 12:0.09; 10:0.07,pancreatic ductal epithelium:0.59; pancreatic acinar epithelium:0.40; Islets:0.01,ductal/tumor epithelial:0.58; acinar epithelial:0.40; intestinal-like/PanIN-like ductal epithelial:0.01; endocrine/islet:0.01,pancreatic ductal epithelium,ductal/tumor epithelial,0.8309789598646335,0.0014302060848344269,0.41185381265029036,-0.10442721730166639,0.3081270641240838,0.4053905495052983,0.024734463325935485,3.2477052211761475,0.7348457993619284,2.0641653537750244,0.4927330733782347,4.242724895477295,0.8071605813541297,0.5908161401748657,0.14711095356256645,0.4215361773967743,0.10492733073378235,1.1953710317611694,0.2963488124778447,1.0675209760665894,0.26657213753987946,0.012166750617325306,0.0031903580290677065,0.1558394730091095,0.03970223325062035,0.15221759676933289,0.03828429634881248,0.9511270523071289,0.23821339950372208,0.005731524433940649,0.0014179369018078695,1.9551819562911987,0.4303438496986884,0.8411678075790405,0.2077277561148529,3.3002941608428955,0.7224388514711095,3.8920352458953857,0.8099964551577454,0.2083808183670044,0.05388160226869904,0.11861757189035416,0.029422190712513292,0.30593717098236084,0.07337823466855725,0.08133432269096375,0.019851116625310174,0.927010178565979,0.19744771357674584,0.04834900051355362,0.01240694789081886,0.18845055997371674,0.04856433888691953,0.07204824686050415,0.018433179723502304,0.051099374890327454,0.01347040056717476,0.15221759676933289,,,pancreatic ductal epithelium,ductal/tumor epithelial,kept
pdac_addon_v1,epithelial_pca_kmeans_24,1,5287,0.05956847501549208,xenium_graphclust,1:0.71; 4:0.26; 14:0.02; 10:0.01,1:0.71; 4:0.26; 14:0.02; 10:0.01,pancreatic acinar epithelium:0.98; Islets:0.02,acinar epithelial:0.98; endocrine/islet:0.02,pancreatic acinar epithelium,acinar epithelial,0.002328666991643048,0.010339970403436843,1.6755832584936619,-0.053179290392280296,-0.17594800823382115,-0.17099087830729365,-0.04096794108418767,2.1399950981140137,0.48912426707017215,0.6449903249740601,0.1537734064686968,2.1999969482421875,0.47739738982409685,0.3397885262966156,0.08170985435975033,0.1775599867105484,0.042746358993758275,0.9148977398872375,0.21732551541516928,0.3553107678890228,0.08606014753168148,0.006137776654213667,0.0015131454511064877,0.0414397194981575,0.01002458861358048,0.041199758648872375,0.01002458861358048,0.1552520990371704,0.03745034991488557,0.0071036322042346,0.0017022886324947987,5.824295520782471,0.9302061660677132,3.1780543327331543,0.6969926234159258,5.428525447845459,0.9740873841498014,5.298598766326904,0.9667108000756572,0.19424745440483093,0.04766408170985436,0.10486850142478943,0.024966899943257046,0.35347601771354675,0.07925099300170228,0.07975753396749496,0.018725174957442785,1.1228559017181396,0.23094382447512768,0.061253033578395844,0.014564024966899944,0.11352783441543579,0.02742576130130509,0.06591042131185532,0.01607717041800643,0.05822969600558281,0.01418573860412332,0.041199758648872375,,,pancreatic acinar epithelium,acinar epithelial,kept
pdac_addon_v1,epithelial_pca_kmeans_24,2,6134,0.06911159934651569,xenium_graphclust,2:0.64; 12:0.20; 10:0.07; 4:0.06,2:0.64; 12:0.20; 10:0.07; 4:0.06,pancreatic ductal epithelium:0.85; pancreatic acinar epithelium:0.14; Islets:0.01,ductal/tumor epithelial:0.84; acinar epithelial:0.14; endocrine/islet:0.01; intestinal-like/PanIN-like ductal epithelial:0.01,pancreatic ductal epithelium,ductal/tumor epithelial,0.6400607838898564,-0.026060606141736217,-0.18052207131096418,-0.2734913124923404,0.05460817818094395,0.12900003338541685,-0.15119894056564964,2.9363574981689453,0.5952070427127486,1.9505563974380493,0.4078904466905771,4.5307793617248535,0.7937724160417345,0.39806413650512695,0.08558852298663189,0.28448915481567383,0.06162373655037496,0.8518482446670532,0.1835670035865667,0.7947378158569336,0.17182914900554289,0.004480692092329264,0.00097815454841865,0.060378316789865494,0.013205086403651776,0.08547668904066086,0.018258884903814804,0.5829882621765137,0.12569285947179654,0.0014979279367253184,0.00032605151613955004,0.9043754935264587,0.18373002934463645,0.2006848305463791,0.043690903162699704,1.9540972709655762,0.40609716335180956,2.474208116531372,0.4993478969677209,0.10430092364549637,0.02298663188783828,0.031584739685058594,0.006684056080860776,0.11415990442037582,0.023149657645908053,0.029170481488108635,0.006194978806651451,0.4835711717605591,0.08933811542223671,0.027839504182338715,0.006194978806651451,0.05123547092080116,0.011248777306814476,0.045246224850416183,0.009944571242256277,0.021554643288254738,0.004727746984023476,0.08547668904066086,,,pancreatic ductal epithelium,ductal/tumor epithelial,kept
pdac_addon_v1,epithelial_pca_kmeans_24,3,1068,0.012033124894372148,xenium_graphclust,14:0.92; 15:0.05; 16:0.02; 10:0.00,14:0.92; 15:0.05; 16:0.02; 10:0.00,Islets:0.97; pancreatic ductal epithelium:0.02; pancreatic acinar epithelium:0.00,endocrine/islet:0.97; intestinal-like/PanIN-like ductal epithelial:0.02; acinar epithelial:0.00; ductal/tumor epithelial:0.00,Islets,endocrine/islet,0.12824422515274456,-0.011544314324989936,-0.4391457919015642,2.8983653532803695,-0.11004727016901683,-0.11371708229218261,0.1801332284299876,1.7555451393127441,0.399812734082397,0.3827228546142578,0.09176029962546817,1.7010926008224487,0.3651685393258427,1.1912853717803955,0.2752808988764045,2.2361931800842285,0.48782771535580527,0.6479498147964478,0.15262172284644196,0.5168951153755188,0.12359550561797752,0.039459750056266785,0.008426966292134831,0.057858653366565704,0.014044943820224719,0.06846290081739426,0.0149812734082397,0.21810495853424072,0.05149812734082397,0.0037334428634494543,0.0009363295880149813,1.645627737045288,0.3464419475655431,0.2414410263299942,0.056179775280898875,0.876728355884552,0.20224719101123595,0.8584908843040466,0.19288389513108614,0.024806132540106773,0.0056179775280898875,2.400791645050049,0.45692883895131087,3.7628910541534424,0.6020599250936329,1.7090835571289062,0.3295880149812734,5.816655158996582,0.8670411985018727,1.9106582403182983,0.4147940074906367,0.2854994833469391,0.06554307116104868,0.0590205192565918,0.0149812734082397,0.1116301566362381,0.027153558052434457,0.06846290081739426,,,Islets,endocrine/islet,kept
pdac_addon_v1,epithelial_pca_kmeans_24,4,5024,0.05660526167539857,xenium_graphclust,12:0.71; 10:0.13; 2:0.07; 16:0.07,12:0.71; 10:0.13; 2:0.07; 16:0.07,pancreatic ductal epithelium:0.85; pancreatic acinar epithelium:0.13; Islets:0.02,ductal/tumor epithelial:0.78; acinar epithelial:0.13; intestinal-like/PanIN-like ductal epithelial:0.07; endocrine/islet:0.02,pancreatic ductal epithelium,ductal/tumor epithelial,1.9522387113825814,0.009020957688412008,-0.08069266824254948,0.05916484346388065,0.5358372089004395,0.6158062217888627,-0.04134858146207943,4.199337482452393,0.8805732484076433,2.8540327548980713,0.6439092356687898,6.376301288604736,0.9966162420382165,2.2436726093292236,0.5197054140127388,1.3407121896743774,0.30971337579617836,2.0642292499542236,0.48328025477707004,2.298391580581665,0.5384156050955414,0.01279329601675272,0.0031847133757961785,0.3073943853378296,0.07643312101910828,0.33871427178382874,0.08180732484076433,1.0957036018371582,0.26652070063694266,0.006900503300130367,0.0017914012738853504,1.7681372165679932,0.3831608280254777,0.25607070326805115,0.06429140127388536,2.0475142002105713,0.47312898089171973,2.2693684101104736,0.51671974522293,0.06494240462779999,0.016321656050955414,0.1534024477005005,0.03702229299363057,0.50120609998703,0.1080812101910828,0.156984344124794,0.03702229299363057,1.3190923929214478,0.2703025477707006,0.11975658684968948,0.028861464968152867,0.08857349306344986,0.022292993630573247,0.08643032610416412,0.021695859872611464,0.042096711695194244,0.01054936305732484,0.33871427178382874,,,pancreatic ductal epithelium,ductal/tumor epithelial,kept
pdac_addon_v1,epithelial_pca_kmeans_24,5,6339,0.07142132837586615,xenium_graphclust,2:0.91; 12:0.06; 4:0.02; 14:0.01,2:0.91; 12:0.06; 4:0.02; 14:0.01,pancreatic ductal epithelium:0.97; pancreatic acinar epithelium:0.03; Islets:0.01,ductal/tumor epithelial:0.96; acinar epithelial:0.03; endocrine/islet:0.01; intestinal-like/PanIN-like ductal epithelial:0.00,pancreatic ductal epithelium,ductal/tumor epithelial,1.0431023445590037,0.0071291562953052995,0.12058797703855578,-0.2124385036559105,0.2518912907108882,0.3682000498438974,-0.11061063137946185,3.731496572494507,0.8155860545827418,2.7822225093841553,0.639217542199085,4.909308433532715,0.9119734973970658,0.37118396162986755,0.09275911026975864,0.3070319592952728,0.07635273702476732,0.9480671286582947,0.23457958668559709,1.2562071084976196,0.3088815270547405,0.005700635723769665,0.001419782300047326,0.10147646814584732,0.025871588578640164,0.08354655653238297,0.02082347373402745,0.9612816572189331,0.2369458905190093,0.006609165575355291,0.0017352894778356208,1.2721511125564575,0.2875847925540306,0.3369799852371216,0.08502918441394541,2.6835551261901855,0.6119261713203975,3.4317166805267334,0.7430194036914339,0.23084476590156555,0.059473103013093546,0.0504017136991024,0.012935794289320082,0.19147971272468567,0.0443287584792554,0.06018657982349396,0.014671083767155703,0.6323139667510986,0.1345638113267077,0.039008017629384995,0.009622968922542987,0.05881578475236893,0.01482883735604985,0.05579351633787155,0.01419782300047326,0.03702424466609955,0.009307461744754693,0.08354655653238297,,,pancreatic ductal epithelium,ductal/tumor epithelial,kept
pdac_addon_v1,epithelial_pca_kmeans_24,6,2718,0.030623626837924623,xenium_graphclust,14:0.54; 15:0.46; 16:0.00,14:0.54; 15:0.46; 16:0.00,Islets:1.00; pancreatic ductal epithelium:0.00,endocrine/islet:1.00; intestinal-like/PanIN-like ductal epithelial:0.00,Islets,endocrine/islet,0.7606882691853226,0.11580645594245766,-0.26910720683674366,3.2979456769032347,-0.11569270466069194,-0.1248238764278999,-0.05451274074486733,3.0610225200653076,0.6784400294334069,0.5695797801017761,0.13796909492273732,2.0735902786254883,0.4481236203090508,2.1957626342773438,0.5025754231052244,3.4984004497528076,0.7299484915378955,1.1401740312576294,0.27593818984547464,1.1480873823165894,0.2733627667402502,0.02322288602590561,0.005886681383370125,0.07959028333425522,0.020235467255334805,0.0497082844376564,0.012509197939661517,0.2193838655948639,0.05408388520971302,0.023345516994595528,0.005518763796909493,1.9145454168319702,0.4010301692420898,0.3251873552799225,0.07873436350257543,1.338057279586792,0.30353200883002207,1.3397014141082764,0.29985283296541576,0.03835413604974747,0.009933774834437087,3.203683376312256,0.5478292862398823,2.9723970890045166,0.48050036791758644,1.7035346031188965,0.31824871228844737,6.97190523147583,0.9521707137601177,2.6273465156555176,0.5621780721118469,0.062378350645303726,0.01545253863134658,0.06637094169855118,0.016556291390728478,0.05547825247049332,0.013980868285504048,0.0497082844376564,,,Islets,endocrine/islet,kept
pdac_addon_v1,epithelial_pca_kmeans_24,7,836,0.00941918765139992,xenium_graphclust,12:0.28; 10:0.17; 2:0.16; 4:0.14,12:0.28; 10:0.17; 2:0.16; 4:0.14,pancreatic ductal epithelium:0.60; pancreatic acinar epithelium:0.34; Islets:0.06,ductal/tumor epithelial:0.44; acinar epithelial:0.34; intestinal-like/PanIN-like ductal epithelial:0.16; endocrine/islet:0.06,pancreatic ductal epithelium,ductal/tumor epithelial,1.3237609528488847,0.05352734909552458,0.15279871767362543,0.16851118503802154,0.6111303762687632,0.6163639199763483,4.069141564123321,3.2502686977386475,0.7093301435406698,1.8986263275146484,0.44138755980861244,5.057918071746826,0.868421052631579,1.6640245914459229,0.3875598086124402,1.5561619997024536,0.3409090909090909,1.526767611503601,0.3624401913875598,1.5665113925933838,0.37559808612440193,0.08969143778085709,0.0215311004784689,0.3894086182117462,0.09449760765550239,0.35379737615585327,0.08373205741626795,1.0814980268478394,0.25478468899521534,0.013754506595432758,0.0035885167464114833,2.024632215499878,0.423444976076555,0.6032891273498535,0.14114832535885166,2.60693097114563,0.5717703349282297,2.8752143383026123,0.611244019138756,0.0931004211306572,0.023923444976076555,0.1776493936777115,0.04066985645933014,0.6387172937393188,0.13277511961722488,0.16041521728038788,0.03827751196172249,1.5963327884674072,0.31220095693779903,0.19146274030208588,0.04784688995215311,2.2631237506866455,0.5287081339712919,0.7376831769943237,0.180622009569378,1.8782284259796143,0.45095693779904306,0.35379737615585327,,,pancreatic ductal epithelium,ductal/tumor epithelial,kept
pdac_addon_v1,epithelial_pca_kmeans_24,8,3738,0.04211593713030252,xenium_graphclust,10:0.31; 12:0.22; 2:0.20; 14:0.18,10:0.31; 12:0.22; 2:0.20; 14:0.18,pancreatic ductal epithelium:0.49; pancreatic acinar epithelium:0.33; Islets:0.18,ductal/tumor epithelial:0.42; acinar epithelial:0.33; endocrine/islet:0.18; intestinal-like/PanIN-like ductal epithelial:0.08,pancreatic ductal epithelium,ductal/tumor epithelial,0.54171281564581,0.01932591030695336,-0.42247554627946937,0.16375732205593474,0.056257834892444694,0.07199456229749047,-0.16943885444734777,2.1772799491882324,0.40208667736757625,1.1710944175720215,0.22124130551096843,4.575153350830078,0.7386302835741038,0.9260813593864441,0.17576243980738362,0.8120020627975464,0.15222043873729266,0.8979123830795288,0.16987693953986088,0.6951530575752258,0.1332263242375602,0.030492426827549934,0.005350454788657036,0.12756137549877167,0.024879614767255216,0.11848562955856323,0.021669341894060994,0.4602855145931244,0.08694489031567683,0.00848747044801712,0.0016051364365971107,1.2383450269699097,0.21508828250401285,0.12066137790679932,0.023006955591225255,1.1150884628295898,0.2081326912787587,1.271172285079956,0.23675762439807382,0.030134163796901703,0.005885500267522739,0.17289595305919647,0.03156768325307651,0.5822603702545166,0.09577314071696094,0.15656615793704987,0.027822364901016586,1.683005690574646,0.2594970572498662,0.14749720692634583,0.027822364901016586,0.04715542867779732,0.00909577314071696,0.02576182782649994,0.005082932049224184,0.0143012385815382,0.0029427501337613697,0.11848562955856323,,,pancreatic ductal epithelium,ductal/tumor epithelial,kept
pdac_addon_v1,epithelial_pca_kmeans_24,9,2513,0.028313897808574164,xenium_graphclust,16:0.57; 19:0.37; 20:0.04; 14:0.02,16:0.57; 19:0.37; 20:0.04; 14:0.02,pancreatic ductal epithelium:0.98; Islets:0.02; pancreatic acinar epithelium:0.00,intestinal-like/PanIN-like ductal epithelial:0.98; endocrine/islet:0.02; ductal/tumor epithelial:0.00; acinar epithelial:0.00,pancreatic ductal epithelium,intestinal-like/PanIN-like ductal epithelial,2.1612026793894956,0.015427109370610297,-0.13093001153614844,0.5898455699477739,3.213844316820647,2.8018575909209242,-0.006724480357458007,3.8033125400543213,0.7926780740151214,2.561258316040039,0.569040986868285,4.988275051116943,0.9025069637883009,2.701537847518921,0.602467170712296,4.772476673126221,0.9080779944289693,0.5182926654815674,0.12495025865499403,1.9788486957550049,0.4588141663350577,0.712136447429657,0.15957023477914842,1.8518269062042236,0.42737763629128533,1.3013643026351929,0.27974532431356947,3.572641134262085,0.745324313569439,0.007887054234743118,0.0019896538002387586,0.9080637097358704,0.2140867489056904,0.05674118176102638,0.01432550736171906,1.4791210889816284,0.34779148428173495,3.372826099395752,0.716275368085953,0.20261415839195251,0.04894548348587346,0.47256410121917725,0.1070433744528452,1.4832154512405396,0.2861122164743335,0.2870759963989258,0.06565857540787903,2.0519063472747803,0.40827695980899326,0.45088788866996765,0.10187027457222443,0.12236563116312027,0.029446876243533624,0.082078717648983,0.020294468762435337,0.042749710381031036,0.010744130521289296,1.3013643026351929,,,pancreatic ductal epithelium,intestinal-like/PanIN-like ductal epithelial,kept
