fov,label,centroid-0,centroid-1,major_axis_length,minor_axis_length,orientation,area,eccentricity,euler_number,alignment_score
fov0,1,426.4497991967871,3840.0763052208836,18.321620299668055,17.310071147681594,0.7817681382498763,249,0.32767841641225853,1,
fov0,2,1147.0845665961945,2217.124735729387,26.206702377229266,23.006197613458333,-1.5521097826147534,473,0.47889063171158025,1,
fov0,3,1562.9140518417462,1247.9331514324692,99.8709607680786,22.44137127618315,-1.447695011574626,733,0.9744271451962176,1,0.8346234612765497
fov0,4,1595.8832752613241,1350.0383275261324,92.47000586491187,16.926076237297217,0.7654723533762027,574,0.9831047288996035,1,0.6618831524894697
fov0,5,1638.0252252252253,1185.7351351351351,73.42505319673033,14.936867435990736,0.40115985279440297,555,0.9790894678128973,1,0.5258205674550881
fov0,6,1647.132701421801,1274.2369668246445,28.61407000531998,12.081783087793518,-0.28952401471324063,211,0.9064876883835884,1,0.4283116876399296
fov0,7,1653.2170818505338,1414.6725978647687,49.70131995657922,7.569848752006495,0.658525949753606,281,0.9883332637241593,1,0.5305001359492039
fov0,8,1696.9816091954024,1236.0068965517241,129.0530047330372,24.44700445277146,-0.22793806814013112,870,0.9818934899159975,1,0.43694455736823545
fov0,9,1836.2884012539184,1507.9910778876297,294.2985478452389,155.79027318595882,0.7167638241393144,4147,0.8483964718063416,1,
fov0,10,1826.7474362730736,1654.3346029885731,356.06329054751814,93.24888568682259,0.6434779085172664,3413,0.9650981332337307,1,0.5030231059495621
fov0,11,1798.5938775510203,1273.8775510204082,115.6222350977885,22.517827091312608,0.8525084670588347,980,0.9808522318658401,1,0.41177570453042395
fov0,12,1785.5297297297298,1521.7945945945946,30.622612245032787,7.987079724092019,-1.016834186002368,185,0.965386655448068,1,0.8495383632622501
fov0,15,1818.5271317829458,1641.6666666666667,33.43946912243048,13.202534701235157,0.028815308909314344,258,0.9187589615647305,1,0.5465116775506282
fov0,16,1838.2478260869566,1506.9260869565217,33.39253154155648,11.25703853778785,1.1946350515343733,230,0.9414643846757853,1,0.653878764860919
fov0,18,1940.5766062602966,1636.1449752883032,49.03615048259561,27.438973438726745,-0.7295927958911339,607,0.8287856440848984,1,
fov0,19,1943.4335260115606,1947.021676300578,55.226277757422125,33.79182654223646,0.6117249615030272,692,0.7909510051337428,1,
fov0,20,1970.6634703196346,1829.0917808219178,139.07789773364033,38.29505427041014,-0.8948022499766938,2190,0.9613441398227928,1,0.8718312268668749
