fov,label,centroid-0,centroid-1,major_axis_length,minor_axis_length,orientation,area,eccentricity,euler_number,alignment_score
fov0,1,404.4932735426009,11144.11659192825,30.756625888556044,11.129087304596544,1.1616443396523044,223,0.9322388272538366,1,0.9548692747297698
fov0,2,444.9671772428884,11095.317286652078,47.61152871073304,17.33427714831999,-1.3960264631915174,457,0.9313687318308408,1,0.8140023192525923
fov0,3,571.8676844783715,11285.508905852417,31.869764050738738,25.530226735333617,-0.40576091221916655,393,0.5985574551948215,1,
fov0,4,581.2386058981233,11373.227882037534,72.39460969697245,20.98492675018178,-1.1392173481805041,746,0.9570664417871348,1,0.8212385479727855
fov0,5,591.7916666666666,11471.26875,68.35359204898236,13.732068958834382,1.1300945195618683,480,0.979612257825787,1,0.8516786375964102
fov0,6,1035.270788141721,11398.15372564288,994.8990138067238,550.0191825645803,0.2140807775516753,107874,0.8332879516686403,-24,
fov0,7,596.7435897435897,11316.451282051283,25.435390661188077,11.757036635979107,0.2618969378568701,195,0.8867593350370997,1,0.5526064190353273
fov0,8,615.5235109717868,11164.724137931034,39.92492758274197,17.564463905242995,-0.2887954359081065,319,0.8980285033032429,1,0.4269874239038339
fov0,9,678.4320688727469,11191.805084745763,238.12523370340458,94.84812607846644,-1.1040574156284253,7434,0.9172500154423027,-2,0.42739554748425956
fov0,10,668.8362068965517,11548.788793103447,54.98803286669048,25.96152620930541,0.7782784735494221,464,0.8815286792263641,1,0.5180200584140194
fov0,11,691.3357664233577,11612.981751824818,38.31872268842002,10.007182940243911,0.5229294376348378,274,0.9652964778563561,1,0.4464075580815153
fov0,12,717.2854006586169,11560.54116355653,89.3122903632,23.095844040700836,-1.2317662095292075,911,0.965985434552194,1,0.9376405386459
fov0,13,725.5278450363196,13486.995157384988,48.46046603804028,15.436082074192761,0.7108685564096804,413,0.9479129895469363,1,0.7981044993284249
fov0,14,723.278164116829,13367.458970792768,98.18507250066708,13.756107501346028,-1.417342302673344,719,0.9901368131941455,1,0.8285283638952435
fov0,15,752.25,11607.640070921985,62.715933597407535,19.010464360309395,0.524784476852822,564,0.9529523405934093,1,0.4427980657521886
fov0,16,762.8592592592593,13324.227160493827,47.39315345192864,14.599705018136088,-1.270537247798118,405,0.951368500774331,1,0.7695098374167186
fov0,17,775.3934191702432,13473.403433476395,72.08086164798134,17.30980368726863,0.9765954290559863,699,0.9707372169333552,1,0.9108147147217155
fov0,19,771.8339416058394,13374.33211678832,55.45228037557559,24.412645412946247,-0.5797403994939924,548,0.8978771892592865,1,0.5737284811936142
fov0,20,811.9144144144144,11680.667417417417,164.20632188989723,18.96180443622009,0.6148615642730033,1332,0.9933103305005837,1,0.06363963690394507
fov0,21,764.5700934579439,13264.682242990653,12.972324637705897,11.588198910080916,-0.8007343080544115,107,0.4494576453146622,1,
fov0,22,772.4846153846154,13411.061538461538,17.863881216448494,9.79256310999919,-0.907646790641551,130,0.8363625569783781,1,
fov0,23,802.749478079332,11634.313152400835,53.39897649590717,18.63989879931387,0.7334334544786206,479,0.9370972234524938,1,0.4949855750294072
fov0,24,796.0043859649123,13533.798245614034,21.449274710312306,20.1323649136843,-1.530000792942663,228,0.3449977064284619,1,
fov0,25,797.4381625441696,13448.63957597173,24.4750333673426,20.899368461397383,-0.20210296265842204,283,0.5204278987150499,1,
fov0,26,807.6352583586627,11046.905775075988,42.60998912624666,15.324343870763796,-0.4787961487088052,329,0.9330903468313246,1,0.21803350590395557
fov0,27,840.9,15013.190909090908,34.065290774481525,23.052524472608564,-0.39882194058222187,330,0.7362442313148169,1,
fov0,28,834.3865030674847,11409.773006134968,17.917638751494945,11.683509078708324,1.1730852286586577,163,0.7581609563286226,1,
fov0,29,1161.636997197182,11034.939133398984,543.0959233470285,246.0314889385841,0.18357607492656458,26402,0.8915020618643695,0,0.4402458144355555
fov0,30,872.0602910602911,11664.941787941789,58.7847338859865,15.004693011225626,0.7572683735551117,481,0.9668755842822587,1,0.084041626152151
fov0,31,899.6091081593928,11321.571157495257,52.99225088265074,17.059933171543705,-0.3159989446050252,527,0.9467625891779822,1,0.29357564511041284
fov0,32,1104.3966926997396,15112.056172771605,553.3691334750231,283.7821153400924,0.4275894365919231,27273,0.8584925316041169,-2,
fov0,33,920.6235992089651,11175.455504284773,127.83438337895012,33.303948540946884,-0.9584672692558088,1517,0.9654673215835445,1,0.2981022340600449
fov0,34,916.4575342465754,11729.120547945206,47.8530424409341,10.219791821335559,0.46537183215300537,365,0.9769285970188415,1,0.12459949554646522
fov0,35,980.3174354964816,11540.119624706802,76.69315151130101,39.02522581502953,-1.1780672520490165,1279,0.8608558512072839,1,
fov0,36,968.9897260273973,11681.261130136987,75.34170484970852,38.55294176635636,0.8451688584559083,1168,0.8591595176446742,1,
fov0,37,958.5,15250.042253521127,17.346407685552283,13.388151057198233,-1.0189808858018106,142,0.6358518157221377,1,
fov0,38,993.9380664652568,15006.994712990936,154.41913097977653,70.98852776577348,-0.5498914305423974,1324,0.8880673875892913,1,0.6629679093514799
fov0,39,972.2670025188917,11740.627204030226,41.75261517307058,18.26021510992415,0.6738625869395456,397,0.8992947662643297,1,0.2082714628979675
fov0,40,1014.7513471901462,11067.954580446498,85.90010373990627,42.494420634162495,-0.1571108234500927,2598,0.8690662025267698,1,0.38803740327661707
fov0,41,1099.6634340547162,15287.982952225399,324.33594112766116,105.97661311717538,0.5596578288127609,9796,0.9451109729070558,-3,0.45999350308151965
fov0,42,1000.8044444444445,15323.546666666667,37.33677281692833,8.156443370525396,0.42374994044330516,225,0.9758467915218503,1,0.4092386807670369
fov0,43,1004.7785714285715,11733.05,20.796658103794645,8.856971857772983,0.15331192937205507,140,0.9047775938046014,1,0.21523205914591562
fov0,44,1027.1240135287485,10913.792559188276,96.03100992656935,18.92824708508158,-0.6854247622628153,887,0.9803822691773805,1,0.23714508732464518
fov0,45,1092.9752530933633,11655.211473565805,152.20670641018575,53.031534904201024,0.06342493332029026,3556,0.9373393168584324,1,0.19328940007554415
fov0,46,1044.7894736842106,11719.263157894737,24.073523886388553,16.567070412369986,0.23130866132431263,266,0.7255339790013636,1,
fov0,47,1042.0875,15093.24375,24.323511431239194,8.671428178470736,-0.7356217593347808,160,0.9342938111549883,1,0.6808138162544365
fov0,48,1078.8365921787708,11700.744413407821,38.60861365775548,32.946422738773734,0.5308848505615088,716,0.5213485265937517,1,
fov0,49,1087.6098360655737,11040.211475409837,48.697959483475884,16.46357644952499,-1.3283550710615246,610,0.9411190694101914,1,0.5331449527628581
fov0,50,1126.8621877691646,10885.013781223084,132.98186100849261,32.498646137460376,-0.23258159766493094,1161,0.9696785213431578,1,0.19530647387904665
fov0,51,1147.0453392517438,11181.08655675333,150.6548872250771,59.47000974042575,0.3394841944269313,3154,0.9187914423571996,1,0.5417129383801192
fov0,52,1146.3536842105264,15230.55052631579,89.13581264861278,19.015958610197718,0.3341722125659103,950,0.9769786916486286,1,0.38040775608332067
fov0,53,1125.2389937106918,11707.729559748428,17.34671710716879,13.133126396343453,-1.2222025112912096,159,0.6533038903358452,1,
fov0,54,1173.2751196172248,11000.979266347687,110.56979208414951,44.28326381013627,-0.6378564173623058,2508,0.9162965132918558,1,0.2890473514513671
fov0,55,1220.3142375737152,11736.563605728728,205.346038933197,18.622392603365412,-0.18803158367535544,1187,0.9958793663135559,1,0.263790220028965
fov0,56,1149.3506493506493,15020.90909090909,28.52281533637098,7.430116907942416,1.3996569413567292,154,0.965474570930652,1,0.7766792720119552
fov0,57,1153.2790697674418,11311.0,27.096542277734795,10.84740528192158,-0.8816308155745215,215,0.9163735190408983,1,0.595484199479184
fov0,58,1156.2670375521557,14618.261474269819,106.80550485265867,17.16795612073957,1.446236482873655,719,0.9869967245116207,1,0.7837911333062539
fov0,59,1193.8799149840595,11691.317747077577,97.77748824033483,24.533985469334883,-0.32878482427129113,941,0.9680087335743262,1,0.297559544337561
fov0,60,1157.67,15357.77,12.790051199538198,11.21007539284154,0.03551544558933354,100,0.4814594348187989,1,
fov0,61,1193.8640625,16778.4859375,86.9808614146405,46.97106470415694,-1.4939663890329962,1280,0.8416546930393944,1,
fov0,62,1263.122699386503,11355.63509202454,211.52573846525053,76.02546720346324,0.5303773565159406,4075,0.9331779296447267,1,0.42970649548254847
fov0,63,1217.3718140929536,11371.113943028486,79.9282732295074,22.800264878154607,0.15767356221063242,667,0.9584504489299996,1,0.40860124572341516
fov0,64,1200.8783505154638,17093.509278350517,38.52254402718282,29.973840541692947,-0.29753653449852807,485,0.6281581387132541,1,
fov0,65,1194.6271186440679,14714.57627118644,34.92801126077582,9.525400449741364,-0.08544606569492849,236,0.962094800970196,1,0.37303977311556363
fov0,66,1210.182108626198,16652.93450479233,85.60044683111657,46.626954411883446,-1.3398995990342668,1252,0.8386280066860629,0,
fov0,67,1224.7016129032259,14624.415322580646,89.44933882087187,30.774293617762176,0.6887973308799389,1240,0.9389544066105593,1,0.2796131697075193
fov0,68,1341.4029339677047,16744.3565455594,838.8523993489388,252.03276961147046,-1.3955177251586084,27744,0.9537977291998553,0,0.5491412181306728
fov0,69,1227.5437037037036,11456.191111111111,62.28900225289149,18.146198557009626,0.17126061942025114,675,0.9566248485816802,1,0.3117903035283248
fov0,70,1210.2967741935483,14653.154838709677,20.809672212929808,11.87258571710392,1.0672585076654342,155,0.8212753117689804,1,
fov0,71,1228.4524838012958,14986.549676025918,65.73829323695094,22.40968208014297,1.0043350802352806,926,0.9401023334049184,1,0.6148408073159137
fov0,72,1212.6567164179105,16995.13432835821,18.80706045487357,9.4348182720161,1.192296132321877,134,0.8650627719551208,1,
fov0,73,1242.297071129707,14681.037656903765,35.610634836786744,9.184548303303652,0.4099259631654369,239,0.966167375590694,1,0.3794646297040439
fov0,74,1243.8745519713261,10867.939068100359,40.99358715048839,13.005220529466067,-0.4929891247537823,279,0.9483419003805387,1,0.0971699026708962
fov0,75,1239.7428571428572,14723.391836734694,35.42724040831838,10.172801844104614,-0.9694521681266355,245,0.9578867306486876,1,0.715252953256333
fov0,76,1243.504347826087,11704.269565217392,18.453813552637417,8.288173285120987,0.767966992810372,115,0.8934660926865166,1,0.5181574741117222
fov0,77,1271.78071334214,11185.944517833554,67.3232297726766,19.369876089269734,0.9704592310588934,757,0.9577161945222243,1,0.5791367368866135
fov0,78,1285.3487179487179,10889.220512820513,100.17240470008585,25.966299923882104,-0.5390887240353519,975,0.9658193486763432,1,0.4168694095634293
fov0,79,1299.9216326530611,15326.709387755101,107.4798485902025,47.600968353350396,-0.7203579669133687,1225,0.8965795507643668,1,0.7311771524271895
fov0,80,1276.5277777777778,14707.757936507936,27.456749004769648,12.465925352144993,0.6892962682227808,252,0.8909912665963169,1,0.46298758591228706
fov0,81,1279.0194805194806,12322.727272727272,18.826791131289035,13.021159180302112,-0.0967925317809349,154,0.722252725085482,1,
fov0,82,1290.5942028985507,15265.514492753624,17.669450809177572,10.163529623071431,0.4447544962886322,138,0.8180103634897039,1,
fov0,83,1340.552014995314,10936.715557638237,92.74185396171487,51.450840345598515,0.24184526735607542,2134,0.8320005762156807,1,
fov0,84,1295.990291262136,11448.970873786408,16.61972375596137,8.24637559475222,1.3626770194716689,103,0.8682196405385649,1,0.5693647581561979
fov0,85,1334.765367965368,11478.728138528139,85.28825443998105,23.47475524409089,0.08886755726568242,1155,0.9613754929976183,1,0.33810541365149704
fov0,86,1360.404458598726,11154.820859872612,130.6251060562149,32.30963639765881,-0.18900213793719448,2512,0.9689271432404624,1,0.3988025013904762
fov0,87,1322.7074401008826,11233.95712484237,51.951043299319764,27.7040372900067,1.3560192615968725,793,0.8459438298034907,1,
fov0,88,1324.0294117647059,11444.403361344537,20.6814176671415,15.386824020352925,0.5052706634881884,238,0.6681877313559732,1,
fov0,89,1337.244094488189,17084.472440944883,19.091544702928726,9.20096142506938,-0.3967599977291644,127,0.8762047286121489,1,0.32465638237680633
fov0,90,1341.75,10992.373015873016,30.7735696351766,11.002851709723963,-0.24773812256425545,252,0.9338969593013655,1,0.4380461022392623
fov0,91,1336.9696458684655,12257.364249578415,63.19397014645631,13.53180244998834,1.5477566227212571,593,0.9768049022488682,1,1.1101313607686085
fov0,92,1349.2599469496022,12398.307692307691,23.99895228908305,20.252012063832126,0.060515795797208505,377,0.5365466281057737,1,
fov0,93,1474.4359095639013,11227.258821303567,252.84682346396158,153.8526059322694,0.018807887474378632,10571,0.7935680846462256,0,
fov0,94,1358.76,11689.68,36.020356220487216,8.44278416257778,-0.5291904176607889,225,0.9721428295280883,1,0.3457184275298848
fov0,95,1464.5462855941998,11047.73783755385,253.60313672505657,173.32657192631794,0.5144932049769035,9517,0.7299917593779807,-2,
fov0,96,1380.6556603773586,17033.311320754718,35.19113688079315,8.601458913023917,0.24574596749879302,212,0.9696691656337375,1,0.5031803782478717
fov0,97,1441.7050771528122,12279.879044300647,193.36745092259403,117.5307442348504,-0.650710370651369,4018,0.7940821993893487,0,
