cell_id,dapi_n_pixels,dapi_area_um2,dapi_total_intensity,dapi_mean,dapi_std,dapi_min,dapi_p10,dapi_p50,dapi_p90,dapi_max,dapi_iqr,dapi_nonzero_fraction,dapi_intensity_centroid_x,dapi_intensity_centroid_y,dapi_centroid_shift_um,dapi_polarity_score,dapi_inertia,dapi_entropy,dapi_lacunarity,xenium_dapi_image_kind,xenium_dapi_image_path,xenium_pixel_size_um
moimalkk-1,326,14.720937499999998,433108.0,1328.5521472392638,236.04324376020006,777.0,1031.0,1314.0,1667.5,1850.0,360.5,1.0,2733.6986460651847,1484.6955247882745,0.5843113698177773,0.13496511944063894,22122879.310139734,5.384109736125,0.22206398007772643,mip,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_nondiseased_section_outs/morphology_mip.ome.tif,0.2125
mplonfkg-1,338,15.262812499999999,778666.0,2303.7455621301774,363.7993550905897,1310.0,1837.5,2381.5,2720.2000000000003,2971.0,571.25,1.0,2605.0861285198016,1229.1995368681821,0.3115404547782847,0.07067114141526236,40839712.37165614,5.563782875647043,0.20434235826006983,mip,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_nondiseased_section_outs/morphology_mip.ome.tif,0.2125
naomkgbj-1,437,19.733281249999997,347754.0,795.7757437070939,156.69735016563627,536.0,598.0,790.0,1014.4000000000001,1250.0,232.0,1.0,2543.3241285146973,1020.8345021912041,0.550828994780139,0.10989098864717577,27200585.22936616,5.510937979107032,0.28091439555879966,mip,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_nondiseased_section_outs/morphology_mip.ome.tif,0.2125
ncigpnjl-1,686,30.977187499999996,1197489.0,1745.6107871720117,555.0263895706117,651.0,1016.0,1691.0,2473.5,3287.0,834.75,1.0,6363.313326938703,1319.1729505866024,0.32633169672755485,0.05196168280545822,121385454.84414804,6.125218863173628,0.46231381842209585,mip,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_nondiseased_section_outs/morphology_mip.ome.tif,0.2125
ngfomaia-1,627,28.312968749999996,1454447.0,2319.6921850079743,302.4687933649677,1525.0,1918.6,2312.0,2710.0,3383.0,401.0,1.0,6267.881766558011,929.1702948698028,0.26517483519092694,0.044165641560890125,145765591.9928,6.170714540966777,0.21771216746137534,mip,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_nondiseased_section_outs/morphology_mip.ome.tif,0.2125
nheeijie-1,285,12.869531249999998,264948.0,929.6421052631579,170.97554451920323,591.0,753.0,905.0,1152.8,1540.0,206.0,1.0,6184.607431741323,1239.8867009281066,0.3241421610408032,0.08007539681735758,12543085.949027734,4.896170315515103,0.2847506654241003,mip,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_nondiseased_section_outs/morphology_mip.ome.tif,0.2125
nkigmkcn-1,301,13.592031249999998,473517.0,1573.1461794019933,267.0117991601095,919.0,1179.0,1629.0,1875.0,2091.0,398.0,1.0,5864.551270862503,1289.2951812448127,0.3564227108109385,0.0856777647107019,21109080.646435082,5.148781625011543,0.2655110831372253,mip,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_nondiseased_section_outs/morphology_mip.ome.tif,0.2125
oalcanlh-1,362,16.346562499999997,400155.0,1105.4005524861877,280.13095260508,633.0,823.1,1025.0,1529.8000000000002,1925.0,394.75,1.0,2863.9048693631216,1739.6529922779923,0.5597626909359447,0.12269748750785932,23197468.701278254,5.3618327814532645,0.26752635603655067,mip,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_nondiseased_section_outs/morphology_mip.ome.tif,0.2125
obgdfmid-1,313,14.133906249999999,400479.0,1279.4856230031949,149.30067209450414,841.0,1063.2,1301.0,1454.0,1586.0,200.0,1.0,2514.49240987043,1878.5418999810227,0.4159226643917755,0.09804521970297787,19816241.425942436,5.198898156632814,0.21359409652370154,mip,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_nondiseased_section_outs/morphology_mip.ome.tif,0.2125
ochpknfo-1,172,7.766874999999999,472340.0,2746.1627906976746,381.9234173954285,1735.0,2321.4,2737.0,3230.4,3673.0,556.25,1.0,6356.208222440403,2047.9634818139475,0.11393460309565427,0.03623075853383479,13704570.802851759,3.9786188071631394,0.37580345988039277,mip,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_nondiseased_section_outs/morphology_mip.ome.tif,0.2125
