cell_id,dapi_n_pixels,dapi_area_um2,dapi_total_intensity,dapi_mean,dapi_std,dapi_min,dapi_p10,dapi_p50,dapi_p90,dapi_max,dapi_iqr,dapi_nonzero_fraction,dapi_intensity_centroid_x,dapi_intensity_centroid_y,dapi_centroid_shift_um,dapi_polarity_score,dapi_inertia,dapi_entropy,dapi_lacunarity,xenium_dapi_image_kind,xenium_dapi_image_path,xenium_dapi_channel_index,xenium_pixel_size_um
gabolbhk-1,635,28.674218749999998,1203562.0,1895.3732283464567,355.07309338428234,1009.0,1425.4,1866.0,2372.8,2803.0,511.5,1.0,1227.6530560120707,1485.6466951951788,0.2787370527882767,0.04613110391636258,151316990.97944683,6.084425741294783,0.2997119015877386,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_nondiseased_section_outs/morphology_focus.ome.tif,0,0.2125
gaciblca-1,512,23.119999999999997,1086037.0,2121.166015625,332.4467617407895,1096.0,1665.3,2140.0,2540.9,2843.0,439.0,1.0,1031.7247678255897,1227.7050018553696,0.26987139026269846,0.04974023951076892,101805184.67966193,5.451443625009203,0.4157802197002511,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_nondiseased_section_outs/morphology_focus.ome.tif,0,0.2125
gbbomamj-1,686,30.977187499999996,906688.0,1321.7026239067056,261.9343143554256,588.0,970.0,1332.5,1656.0,2034.0,385.5,1.0,1206.5035529311074,915.6403975513076,0.23338307241334932,0.037161505616876124,100168736.63725118,5.848090714466261,0.4049669447000442,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_nondiseased_section_outs/morphology_focus.ome.tif,0,0.2125
gbmcfgjj-1,401,18.107656249999998,250738.0,625.281795511222,171.81322252429416,265.0,387.0,625.0,858.0,1005.0,284.0,1.0,965.9414790538332,1643.3537408071372,0.6142697321081101,0.12793015796673698,16346197.549174834,5.737920530185401,0.25329442229691723,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_nondiseased_section_outs/morphology_focus.ome.tif,0,0.2125
gbnabiep-1,505,22.803906249999997,1335813.0,2645.174257425743,253.19721372931843,1872.0,2336.6,2654.0,2948.6000000000004,3449.0,309.0,1.0,1042.9198075722425,1642.305295127387,0.3354479862353108,0.062253748422953586,107623614.82200427,5.905483480834824,0.22511853856404213,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_nondiseased_section_outs/morphology_focus.ome.tif,0,0.2125
gbpkcjke-1,582,26.280937499999997,1226985.0,2108.221649484536,378.77797812627705,1003.0,1580.0,2143.0,2582.0,2851.0,522.5,1.0,1095.5490572826889,1662.5178172614171,0.3489477420304031,0.06032327426481211,129530530.22686666,6.23225904719157,0.2732815795427057,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_nondiseased_section_outs/morphology_focus.ome.tif,0,0.2125
gcbibocb-1,397,17.92703125,503193.0,1267.4886649874056,378.21049274664307,553.0,794.0,1261.0,1739.8000000000002,2534.0,479.0,1.0,898.1135514852153,1639.0120903659233,0.32249291736069263,0.06750111302226103,31258917.858233318,6.102623176698107,0.19645135514472858,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_nondiseased_section_outs/morphology_focus.ome.tif,0,0.2125
gcgcckcd-1,409,18.468906249999996,870195.0,2127.6161369193155,283.99117007131605,1376.0,1772.8,2139.0,2482.6,2875.0,405.0,1.0,880.1521313326323,1599.6976332316322,0.5709315808845625,0.11773576738407251,64536845.91209097,5.363358607467635,0.36522964785038037,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_nondiseased_section_outs/morphology_focus.ome.tif,0,0.2125
gdfiolbb-1,555,25.061718749999997,785622.0,1415.535135135135,360.1479227248156,668.0,900.4000000000001,1444.0,1875.6,2176.0,586.0,1.0,892.6664580898956,1392.8543111222698,0.3806491168346238,0.06738517199954781,76323645.07384214,5.491357347870853,0.5239184951254059,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_nondiseased_section_outs/morphology_focus.ome.tif,0,0.2125
gdljekfb-1,307,13.862968749999999,248502.0,809.4527687296417,227.549143241749,367.0,492.0,813.0,1090.8000000000002,1313.0,388.0,1.0,976.1382818850552,1434.5642782553057,0.5815680885685665,0.13842590984911055,12262848.50006841,4.899686251886923,0.4702821694915558,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_nondiseased_section_outs/morphology_focus.ome.tif,0,0.2125
gdpjofha-1,532,24.023124999999997,1300253.0,2444.0845864661655,364.7596365679595,1453.0,1988.0,2453.0,2876.7000000000003,3622.0,538.5,1.0,856.1786645079842,1592.5012004009989,0.578883194893949,0.10466973683189013,116938111.9169777,5.803207822325322,0.3016207628872377,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_nondiseased_section_outs/morphology_focus.ome.tif,0,0.2125
geagiann-1,127,5.73484375,136406.0,1074.0629921259842,163.76677039958432,644.0,845.2,1096.0,1268.8,1364.0,286.0,1.0,1083.5822367601131,1184.7460533260999,0.5634015677641002,0.20849814574196662,3760030.6900942773,3.3223079973081764,0.5106066067284495,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_nondiseased_section_outs/morphology_focus.ome.tif,0,0.2125
geciknho-1,581,26.23578125,700645.0,1205.9294320137694,309.67739614723433,554.0,796.0,1192.0,1607.0,2071.0,476.0,1.0,1230.002534111426,1194.1534815776893,0.37453945504696307,0.064803060092627,65144747.22265913,5.651320853612889,0.4454047975806567,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_nondiseased_section_outs/morphology_focus.ome.tif,0,0.2125
geihkbfe-1,648,29.261249999999997,1094660.0,1689.29012345679,563.9251267184583,538.0,875.1,1717.0,2389.3,2786.0,953.0,1.0,1121.5373228216981,1001.7129679877769,0.34671137390990603,0.05680238777638768,105467898.90902656,6.0493921982786585,0.4724385942194932,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_nondiseased_section_outs/morphology_focus.ome.tif,0,0.2125
gelahiee-1,1057,47.73015624999999,1975517.0,1868.9848628193,403.40458122939543,794.0,1315.0,1891.0,2387.8,2725.0,596.0,1.0,855.4215500170335,1109.0027271025763,0.5553854670962852,0.07124313531309975,324559033.5989516,6.7979249941252125,0.33914850701563165,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_nondiseased_section_outs/morphology_focus.ome.tif,0,0.2125
gelodgld-1,415,18.73984375,616976.0,1486.689156626506,244.87217664420237,619.0,1189.6000000000001,1491.0,1805.0,2024.0,317.5,1.0,876.9648856073818,1186.1931999380852,0.36624873055359947,0.0749787310356706,40817973.77866724,5.4588568924242935,0.2963626605140825,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_nondiseased_section_outs/morphology_focus.ome.tif,0,0.2125
gfahkhmo-1,413,18.64953125,608885.0,1474.2978208232446,434.42991050123186,726.0,940.8,1445.0,2132.0,2381.0,710.0,1.0,4870.227909190569,1489.4530969107468,0.15570650757805782,0.03195344916518252,48788102.55729735,4.487452232754907,0.7535843901265576,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_nondiseased_section_outs/morphology_focus.ome.tif,0,0.2125
