cell_id,dapi_n_pixels,dapi_area_um2,dapi_total_intensity,dapi_mean,dapi_std,dapi_min,dapi_p10,dapi_p50,dapi_p90,dapi_max,dapi_iqr,dapi_nonzero_fraction,dapi_intensity_centroid_x,dapi_intensity_centroid_y,dapi_centroid_shift_um,dapi_polarity_score,dapi_inertia,dapi_entropy,dapi_lacunarity,xenium_dapi_image_kind,xenium_dapi_image_path,xenium_dapi_channel_index,xenium_pixel_size_um
jpkkdhhp-1,1020,46.059374999999996,1073371.0,1052.3245098039215,183.0810695476747,436.0,850.0,1042.0,1290.3000000000002,1536.0,228.25,1.0,6130.702845323285,2175.2718538487625,0.49080820610819403,0.06409110151698656,174320449.5708306,6.422357596866621,0.26070059476028973,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_Cancer_Add_on_FFPE_outs/morphology_focus.ome.tif,0,0.2125
jplghnfb-1,141,6.367031249999999,42754.0,303.21985815602835,50.930225137966886,208.0,234.0,301.0,372.0,457.0,78.0,1.0,6182.078166662768,2043.1382294639097,0.21965533956215674,0.07714685300162918,996710.4032839031,4.803310683452287,0.07589945922234134,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_Cancer_Add_on_FFPE_outs/morphology_focus.ome.tif,0,0.2125
kaacmdjp-1,389,17.565781249999997,635056.0,1632.53470437018,380.249812290241,734.0,1222.6,1571.0,2118.7999999999997,3056.0,423.0,1.0,6254.9925694545045,1970.9692262965784,0.21496314572995776,0.04545432517209167,40131793.57619329,5.26289177607715,0.39741136071263156,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_Cancer_Add_on_FFPE_outs/morphology_focus.ome.tif,0,0.2125
kahabamg-1,1025,46.28515624999999,1082029.0,1055.638048780488,227.78994328022335,487.0,809.0,1016.0,1385.8000000000002,1968.0,320.0,1.0,6187.898885115371,1755.2448777481932,0.8750455358007347,0.11398684341736745,184218512.68999627,6.451961342966615,0.28846814259082154,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_Cancer_Add_on_FFPE_outs/morphology_focus.ome.tif,0,0.2125
kaiknhcd-1,834,37.660312499999996,1023381.0,1227.0755395683452,452.7240548428391,400.0,633.3,1161.0,1878.7,2213.0,741.5,1.0,6100.8975031171185,1736.6398970178263,1.2557646546286687,0.18134735931967919,127165017.3029595,5.977118688606272,0.6142056421129485,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_Cancer_Add_on_FFPE_outs/morphology_focus.ome.tif,0,0.2125
kanealpi-1,1038,46.872187499999995,882143.0,849.8487475915222,130.13808900323582,449.0,690.0,850.5,1013.5000000000003,1249.0,170.0,1.0,6033.179073857639,2131.7689224564497,0.4152879077430199,0.053757196929758555,161152995.54244155,6.075423169671534,0.3052397126134468,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_Cancer_Add_on_FFPE_outs/morphology_focus.ome.tif,0,0.2125
kcemagkp-1,745,33.641406249999996,768795.0,1031.9395973154362,151.7328908873058,644.0,841.0,1027.0,1227.0,1599.0,191.0,1.0,5824.895454444943,1881.043841108488,0.09227612213808521,0.014099288758293594,99607094.29954669,5.831388243415173,0.3284495012581078,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_Cancer_Add_on_FFPE_outs/morphology_focus.ome.tif,0,0.2125
kcgnlbad-1,801,36.17015625,460763.0,575.2347066167291,216.0678786486215,223.0,371.0,503.0,908.0,1371.0,242.0,1.0,5916.568763089701,2075.95486690012,0.3723851032739069,0.05487342240516655,61546086.44942412,6.2622258889471665,0.30175529862799666,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_Cancer_Add_on_FFPE_outs/morphology_focus.ome.tif,0,0.2125
keinfjnm-1,424,19.14625,275483.0,649.7240566037735,124.82947533273483,324.0,470.6,659.0,797.7,984.0,165.5,1.0,8715.814409282968,2044.8060415252485,0.2466344343362642,0.04995244949087377,18593816.114250243,5.28245632862762,0.27998530888161716,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_Cancer_Add_on_FFPE_outs/morphology_focus.ome.tif,0,0.2125
kenapaoc-1,382,17.249687499999997,555909.0,1455.2591623036649,433.0465234517462,639.0,929.5,1413.5,2026.5000000000002,2715.0,644.75,1.0,8684.97179468672,2095.5811934147496,0.6360286916575965,0.13571599411432875,43806125.694539934,4.788900922911991,0.6346823623936695,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_Cancer_Add_on_FFPE_outs/morphology_focus.ome.tif,0,0.2125
