fov,label,centroid-0,centroid-1,major_axis_length,minor_axis_length,orientation,area,eccentricity,euler_number,alignment_score
fov0,1,398.28054298642536,11147.226244343892,34.208181853383024,9.558245100940109,0.8082253620373322,221,0.9601707211322978,1,0.8492571759612557
fov0,2,458.8909407665505,11135.708362369338,266.9618999370127,34.2417387407345,-0.9482667051398345,2870,0.9917399931810459,1,0.49172107368358253
fov0,3,446.005421686747,11024.984337349397,154.45749222759326,37.95376579345203,-0.5072407078632977,1660,0.9693400763550284,1,0.4252913436038441
fov0,4,572.2814556716995,11295.483546264035,629.2542188819483,142.6752884616477,-1.4858350022421405,5166,0.9739559944089025,1,0.6931346122773986
fov0,5,558.6743119266055,11301.88990825688,17.818225411067544,15.934370406804293,0.751599330721327,218,0.44752044128882035,1,
fov0,6,655.0048192771085,13449.207228915662,32.72563713805326,18.21949561329514,-0.9360421104321259,415,0.8306904040284142,1,
fov0,7,658.665,13499.31,32.71027324744401,9.653228686690722,1.3287003890677405,200,0.9554623406656022,1,1.0547333986041674
fov0,8,661.9375,13395.057065217392,66.20482496880045,8.17352725730595,-1.3946353240115474,368,0.9923497758196974,1,0.9912142056423583
fov0,9,672.439330543933,13549.02510460251,24.51382357835713,16.780870640259693,-0.7435230547662783,239,0.7289684874287006,1,
fov0,10,678.1602209944751,13332.75138121547,33.86238153916175,7.2130299606213315,-1.4904389648146257,181,0.9770499929423563,1,1.0306559163340177
fov0,11,689.5296803652968,13597.570776255709,35.19547415029037,9.30541502518869,1.0181664876339678,219,0.9644151967182552,1,0.6928719692459874
fov0,12,819.5677246312025,10985.19445686187,324.3150829012421,23.60341118629296,-0.40064836861976294,2237,0.9973480734239886,1,0.15784338126096242
fov0,13,737.9322638146167,13247.342245989305,63.3330142956812,17.261787114218293,-0.24170171191720208,561,0.9621399471518075,1,0.6875497364301818
fov0,14,754.1608391608391,10688.030769230769,63.90317428068664,20.867481032677308,-0.4757501419043056,715,0.9451804721404699,1,0.17046780671996714
fov0,15,792.2263427109974,13644.259590792839,91.95373687826185,13.31973906412286,-0.20063452108651336,782,0.9894532432106965,1,0.7483426183070315
