fov,label,centroid-0,centroid-1,major_axis_length,minor_axis_length,orientation,area,eccentricity,euler_number,alignment_score
fov0,1,1642.4319654427645,1247.950323974082,55.39273346140227,14.275225991009034,0.3154148315389733,463,0.9662224820501278,1,0.3946625405985731
fov0,2,1759.3333333333333,1350.4066666666668,21.780944349449516,9.884329737382002,0.15321295147297834,150,0.891100355325681,1,0.41316757263513654
fov0,3,1798.3556280587275,1547.9575856443719,34.46945853257718,26.76542764130682,-1.1552204839539562,613,0.630121073064231,1,
fov0,4,1832.155172413793,1675.165024630542,33.65922817731941,16.03779106542635,0.9674331471649753,406,0.87918785376528,1,0.2608688831465223
fov0,5,1841.3971119133573,1563.884476534296,35.98345644828732,10.9035488876265,1.483124318266784,277,0.9529855938486155,1,0.44264609367451363
fov0,6,1872.2807486631016,1644.855614973262,52.54883946714717,15.052783743139583,0.676080878141222,374,0.9580942325910844,1,0.25351857871535727
fov0,7,1936.2265193370165,1683.8618784530386,16.124956297703754,14.338755132173018,0.4648359416942968,181,0.4574651811079527,1,
fov0,8,1987.387640449438,2004.5393258426966,21.86245558156669,12.086188804469007,1.4147709218142084,178,0.8332950470739957,1,
fov0,9,2065.4748358862144,1944.8643326039387,41.1264773746652,16.644885678371445,1.2414096633401106,457,0.914438747566246,1,0.6836787477578802
fov0,10,2090.8529411764707,1317.3823529411766,38.38338254124098,15.104284851344625,-0.6705879284798615,442,0.9193198899115336,1,0.7453663176511143
fov0,11,2104.801385681293,1426.5750577367205,45.36242194116072,21.385617062487007,0.8130136660641227,433,0.8818986466890915,1,0.4318888894430009
fov0,12,2142.296357615894,2152.215783664459,143.56527252360212,59.48774359669159,0.8680190299177633,1812,0.9101129464190636,1,0.9301195439285856
fov0,13,2162.8132118451026,1537.98861047836,32.06542222516907,20.375184837320848,1.431114030691233,439,0.7721622353412616,1,
fov0,14,2228.9654747225645,1271.1590628853266,36.34167944802365,28.574910754692528,0.12682206293228818,811,0.617864214372446,1,
fov0,15,2249.5441595441594,1223.2079772079771,32.91403455645163,14.582901103161975,0.49865281163936076,351,0.896491826720288,1,0.3996784200368149
fov0,16,2371.6477254225147,1675.4144387638803,854.2159600407412,250.99812019731684,1.5412355165223945,30709,0.9558563104030375,-4,0.753768765783544
fov0,17,2288.4983606557375,1253.8032786885246,22.830817353204637,17.13390245008326,1.1525185629943246,305,0.6609015838567865,1,
fov0,18,2295.922178988327,1796.3151750972763,38.34890082458554,9.99856300483452,1.349716926663032,257,0.9654127879302712,1,1.0222610381468316
fov0,19,2318.1858407079644,2334.4542772861355,23.78642388478959,18.225171455013946,1.0227663039669783,339,0.6426015032106923,1,
fov0,20,2363.819466752329,1250.0671378091872,125.38693057811413,59.147678838885774,1.4840094052048893,3113,0.8817477350244028,1,0.5749205786289355
fov0,21,2346.9800796812747,1873.6932270916334,28.705055522526337,11.992266565355965,-1.4516280122858773,251,0.9085503289524075,1,0.9903879763195519
fov0,22,2685.9610651603793,2485.7801665754055,851.2168648901469,372.0353852893402,0.5700334812638893,34699,0.8994309009957766,-10,0.5445297913128708
fov0,23,2393.8931652289316,1693.9953550099535,93.49136207474689,56.18419120851984,-1.4525826114203728,1507,0.7992821370702011,0,
fov0,24,2403.8970588235293,1488.860294117647,64.77613829246616,28.921995759475994,0.32772665731018563,1088,0.8947878698503747,1,0.37006656722945475
fov0,25,2405.339892665474,1541.0858676207513,48.378691616999625,17.861447891980944,-0.2935159242151956,559,0.9293496794030323,1,0.459273304560288
fov0,26,2413.768463073852,1572.682634730539,49.00926237813113,14.469672530732398,-0.5118308889785715,501,0.9554220004339502,1,0.7279902903940966
fov0,27,2407.7241379310344,2139.6650246305417,29.83224093757113,9.090125296438652,-1.3572186168211262,203,0.9524457869243874,1,0.8815610785730404
fov0,28,2413.0434782608695,2079.0054347826085,19.160065613252442,16.4155372440731,1.383943342707285,184,0.5157188485127788,1,
fov0,29,2427.6446280991736,2427.440377804014,112.41987896319169,14.320675254573812,1.1103669341322344,847,0.9918532681127078,1,0.7868743599145663
fov0,30,2436.0304054054054,1967.1644144144145,83.96520799359915,20.948030088806387,-0.9677620861118831,888,0.9683787544277561,1,0.5439186628490215
fov0,31,2481.922256097561,1590.1213414634146,156.39865512737603,107.51100498732389,-1.4862097032084043,3280,0.7262634875327272,1,
fov0,32,2507.9774311317624,1457.6262860935944,148.80346075562795,85.87303107996546,-0.08343556036611816,3013,0.816680357795857,1,
fov0,33,2581.648517990173,2278.357663655096,654.7878386484243,104.27730775599385,1.1544711190739336,12618,0.9872377105368375,-1,0.6118674443724778
fov0,34,2450.4148148148147,1430.8851851851853,36.23574433462809,10.223036528474259,0.1536728709794452,270,0.9593774343180923,1,0.3301178581011296
fov0,35,2475.54367201426,2991.0686274509803,104.57941747419864,23.232268968736452,0.9586423189039772,1122,0.9750126071352289,1,0.13806269901891055
fov0,36,2460.186813186813,2007.043956043956,35.42818770107097,10.565927824531927,0.7713018778494651,273,0.9544924549900439,1,0.7043622137212268
fov0,37,2469.782978723404,1679.391489361702,20.678133859591743,14.564911437497132,-0.5092933417714368,235,0.709840002948093,1,
fov0,38,3142.0774847223784,1750.7191448281033,1503.320595944118,462.83682670051587,0.07540603359864548,106692,0.9514263849158477,-19,0.5386365194087205
fov0,39,2507.2818181818184,1947.081818181818,38.02924656866749,9.261769396915536,0.18263527747785716,220,0.9698900173574588,1,0.4203896089654557
fov0,40,2501.5730994152045,1511.6666666666667,25.125038963695395,9.42394096812976,1.3621802752791574,171,0.9269917793051002,1,0.5743879751255343
fov0,41,2511.978947368421,2037.4789473684211,18.605264105151935,13.07703758962561,-1.0074198238313279,190,0.7113206851870789,1,
fov0,42,2672.710266655794,1362.3804126233385,296.09606718214957,208.20421736577083,-0.07828791797157733,12263,0.7110272905056331,-3,
fov0,43,2604.625942932109,2061.8051820268943,239.95863248440978,70.99146892644355,0.9624738332129802,6098,0.9552347872343134,-2,0.3937264703653166
fov0,44,2548.734234234234,1829.0405405405406,25.994385306234907,11.813888662948584,-0.5586798644555355,222,0.8907577186304189,1,0.44336208558573953
fov0,45,2623.416195856874,1624.471437539234,216.67369651181238,47.84537385320546,0.9136998244305263,3186,0.9753151135933797,1,0.45186654962506245
fov0,46,2589.760191846523,1414.0263788968825,48.791573659853064,12.153899213778866,0.3836339947928219,417,0.9684782006243992,1,0.4268905493908803
fov0,47,2597.248987854251,1489.7064777327935,84.17427125399755,37.784214834494236,1.2795340623918452,1482,0.8935916409840238,1,0.5437252163335615
fov0,48,2693.5742913000977,1529.9193548387098,172.61205221477704,78.68973103614911,-0.6664597085998204,4092,0.8900431820900921,1,0.7347918156130551
fov0,49,2688.3397491980168,2201.466899970837,113.48214837624992,90.73565067592875,1.023378795156097,3429,0.6005878130066985,0,
fov0,50,2700.992487479132,1632.1168614357262,117.45744665751906,25.02332003782146,0.4663565629399236,1198,0.9770431337058154,1,0.36996821923816603
fov0,51,2690.4447539461466,2047.4261838440111,71.76038816511425,35.74219820797018,-0.08309128375166731,1077,0.8671328105130959,1,0.3274662498520845
fov0,52,2676.780104712042,2096.7068062827225,23.350719785951334,10.942402973673124,0.3165520094749105,191,0.8834046512654662,1,0.19240214790926516
fov0,53,2687.5888324873094,1919.781725888325,26.340475264699318,19.95048296454754,0.1265008811568993,394,0.6529420615507595,1,
fov0,55,2691.3244147157193,2319.9565217391305,24.197342798726115,16.219600505386254,-0.5757500429366432,299,0.7420856901186967,1,
fov0,56,2711.8361018826135,2355.3964562569213,69.79552581526005,25.37699929336105,-0.7668267857495294,903,0.9315588295046107,1,0.38367878182148646
fov0,57,2697.453237410072,1713.2517985611512,19.306181134942566,9.356585002475502,0.25333687450944514,139,0.8747126350102428,1,0.35238948196086
fov0,58,2734.263296869106,1947.0071671067521,125.49977656811868,68.5749245197513,1.4863466316200629,2651,0.8375147523065491,1,
fov0,59,2757.032520325203,1417.3163956639567,104.45549786611664,29.410550495349586,0.36873862265879614,1476,0.9595434540221597,1,0.4085385413981866
fov0,60,2741.816554809843,2023.4317673378075,47.05480733728135,13.472217244517253,0.3610098307524549,447,0.9581373216737489,1,0.22706686590850836
fov0,61,2781.5025542784165,2259.4074074074074,129.98716120445852,100.47518074672695,0.5020002930534263,3132,0.6344519016947564,1,
fov0,62,2752.510563380282,2389.343309859155,53.77826147722123,14.605026368520361,-0.10833094747762795,568,0.9624162560038597,1,0.2848820288695317
fov0,63,2736.036231884058,1442.768115942029,14.61280980094444,12.793413101707667,1.04281546691465,138,0.48323074999917226,1,
fov0,64,2832.0970929127875,2166.7393121793652,209.5098300022986,73.7739899686201,0.7168437638513899,5263,0.9359523694415441,1,0.18615335695997742
fov0,65,2769.3048211508553,2077.664074650078,71.93571200251989,16.284839176295375,0.4322720260957842,643,0.9740389570394736,1,0.2232616020174381
fov0,66,2749.1067708333335,2168.2291666666665,31.413283991424617,17.539704793868395,1.197189865533894,384,0.8296034023527296,1,
fov0,67,2757.441340782123,2331.18156424581,30.540527720270465,15.7178626027732,-0.2792293405820209,358,0.8573968221192049,1,
fov0,68,2796.062721893491,1549.6976331360947,76.59444128486273,59.17001987447463,0.2592889345482355,1690,0.6350018353627499,1,
fov0,69,3074.600408393184,2065.072360700371,593.4226267533551,378.35700238036975,0.4100394184139635,42606,0.7703805215699081,-5,
fov0,70,2803.0572390572393,2350.406285072952,61.0247243109524,25.122929262358646,-0.666214429884125,891,0.9113264642536466,1,0.34579861765313125
fov0,71,2837.0685602350636,1482.7972575905974,84.48487043495625,47.94972511265152,-0.4606135542266122,2042,0.8233361835158716,1,
fov0,72,2833.5922294843863,2050.6793754538853,114.39837697371614,56.64526265657513,1.1488354378727743,2754,0.8688029880159666,1,0.4211882420759246
fov0,73,2809.2311557788944,2198.309045226131,33.33820855534929,16.92163063081003,0.7522484893433813,398,0.8616077654217345,1,
fov0,74,2806.426470588235,1908.4705882352941,17.457912042724004,10.597048252979988,1.5495772699160582,136,0.7946976463282444,1,
fov0,75,2838.386086956522,2377.535652173913,58.20078354959046,17.15573079001935,-0.41410092445364066,575,0.9555688377304402,1,0.27950766538955163
fov0,76,2835.011122345804,1414.9201213346814,57.71030172953289,45.0000046995088,0.3985683521275075,989,0.6260824317625157,1,
fov0,77,2827.887640449438,1881.2022471910113,38.81767342375337,23.58922683421624,0.4165527553327723,534,0.7941720640224863,1,
fov0,78,2933.907123877009,2749.607364292041,288.8521815847145,99.308578151488,0.6758394941608112,7903,0.9390413770990789,0,0.21551792778009954
fov0,79,2931.3273177636233,1422.0659943382873,190.35308556616374,124.62349657080347,0.9877896913176246,5652,0.7558918631670817,0,
