cell_id,group
dkdkklhj-1,pancreatic acinar epithelium
dkdldkco-1,pancreatic ductal epithelium
dkdlkdoi-1,pancreatic acinar epithelium
dkdmeoog-1,pancreatic ductal epithelium
dkdmepag-1,pancreatic ductal epithelium
dkdmlpbo-1,pancreatic ductal epithelium
dkdmooeb-1,pancreatic ductal epithelium
dkdnocfb-1,pancreatic ductal epithelium
dkdobofk-1,pancreatic ductal epithelium
dkdodfnc-1,pancreatic acinar epithelium
dkdoggea-1,pancreatic acinar epithelium
dkdopgmg-1,pancreatic acinar epithelium
dkdpapkj-1,pancreatic ductal epithelium
dkdpfgkp-1,pancreatic ductal epithelium
dkdpmbom-1,pancreatic acinar epithelium
dkdppddi-1,pancreatic acinar epithelium
dkeanmde-1,pancreatic acinar epithelium
dkebafoe-1,pancreatic acinar epithelium
dkebalpp-1,pancreatic acinar epithelium
dkebkfjo-1,pancreatic acinar epithelium
dkecldnn-1,pancreatic acinar epithelium
dkecmhjo-1,pancreatic ductal epithelium
dkedacij-1,pancreatic acinar epithelium
dkedcomh-1,pancreatic acinar epithelium
dkedgndc-1,pancreatic ductal epithelium
dkedlcam-1,pancreatic ductal epithelium
dkeeedpj-1,pancreatic acinar epithelium
dkeefafm-1,pancreatic acinar epithelium
dkeeifgo-1,pancreatic acinar epithelium
dkefgpbo-1,pancreatic acinar epithelium
dkehihip-1,pancreatic acinar epithelium
dkehlold-1,pancreatic acinar epithelium
dkeihkjp-1,pancreatic acinar epithelium
dkejbjpf-1,pancreatic acinar epithelium
dkejfdoc-1,pancreatic acinar epithelium
dkejjhgo-1,pancreatic acinar epithelium
dkejoibn-1,pancreatic acinar epithelium
dkekadii-1,pancreatic acinar epithelium
dkenkogi-1,pancreatic acinar epithelium
dkfaakgd-1,pancreatic acinar epithelium
dkfafhfj-1,pancreatic acinar epithelium
dkfaimok-1,pancreatic ductal epithelium
dkfbahaj-1,pancreatic acinar epithelium
dkfbjhkg-1,pancreatic ductal epithelium
dkfbkoeh-1,pancreatic ductal epithelium
dkfbmcco-1,pancreatic ductal epithelium
dkfcckmc-1,pancreatic acinar epithelium
dkfccomd-1,pancreatic acinar epithelium
dkfclcma-1,pancreatic acinar epithelium
dkfddkpj-1,Endothelial cells
dkfdggpf-1,pancreatic acinar epithelium
dkfdjill-1,pancreatic acinar epithelium
dkfdjlji-1,pancreatic acinar epithelium
dkfdlhol-1,pancreatic acinar epithelium
dkfdmmhf-1,pancreatic acinar epithelium
dkfenfpl-1,pancreatic ductal epithelium
dkffigkd-1,pancreatic ductal epithelium
dkffnhoi-1,pancreatic ductal epithelium
dkffnjom-1,Myeloid cells
dkfggkmk-1,Endothelial cells
dkfheeoj-1,pancreatic acinar epithelium
dkfhjhjj-1,pancreatic ductal epithelium
dkfhmhpd-1,pancreatic ductal epithelium
dkfiacem-1,pancreatic ductal epithelium
dkfibkhi-1,pancreatic ductal epithelium
dkfidleb-1,pancreatic ductal epithelium
dkfinjem-1,pancreatic ductal epithelium
dkfjnkgh-1,pancreatic ductal epithelium
dkfjoahn-1,pancreatic acinar epithelium
dkfjpogd-1,pancreatic acinar epithelium
dkfkbfca-1,pancreatic ductal epithelium
dkfkclfn-1,pancreatic acinar epithelium
dkfkkfhd-1,pancreatic acinar epithelium
dkflaeib-1,pancreatic acinar epithelium
dkflddpo-1,pancreatic acinar epithelium
dkflflja-1,pancreatic acinar epithelium
dkflgnld-1,pancreatic acinar epithelium
dkflkjdm-1,pancreatic acinar epithelium
dkflknfb-1,pancreatic acinar epithelium
dkfllabl-1,pancreatic acinar epithelium
dkfmdflh-1,pancreatic acinar epithelium
dkfmiglp-1,pancreatic acinar epithelium
dkfmlhjh-1,pancreatic acinar epithelium
dkfmmcnm-1,pancreatic ductal epithelium
dkfneeff-1,pancreatic acinar epithelium
dkfpjoib-1,pancreatic acinar epithelium
dkgagnib-1,pancreatic acinar epithelium
dkgalpgb-1,pancreatic ductal epithelium
dkgbgihk-1,pancreatic acinar epithelium
dkgbjlfk-1,pancreatic acinar epithelium
dkgcfjcd-1,pancreatic ductal epithelium
dkgchnfk-1,pancreatic acinar epithelium
dkgcjbho-1,pancreatic acinar epithelium
dkgdaobl-1,pancreatic acinar epithelium
dkgdbgdh-1,pancreatic acinar epithelium
dkgdikic-1,pancreatic acinar epithelium
dkgdlfkb-1,pancreatic acinar epithelium
dkgedafc-1,pancreatic acinar epithelium
dkgelggc-1,pancreatic acinar epithelium
dkgelhoo-1,pancreatic acinar epithelium
dkgfacbl-1,pancreatic ductal epithelium
dkgfjjpe-1,Islets
dkgflaoc-1,Islets
dkgfmbck-1,Islets
dkgfnnbd-1,pancreatic acinar epithelium
dkgfokdl-1,pancreatic acinar epithelium
dkgfpphc-1,pancreatic acinar epithelium
dkggabgj-1,Islets
dkggciad-1,pancreatic acinar epithelium
dkggfemi-1,pancreatic acinar epithelium
dkggnbhj-1,Islets
dkggoohj-1,pancreatic acinar epithelium
dkghejfi-1,pancreatic acinar epithelium
dkghhaed-1,Islets
dkghmjnn-1,pancreatic acinar epithelium
dkgicbgf-1,Fibroblasts
dkgikhan-1,Mast cells
dkgipkko-1,pancreatic acinar epithelium
dkgjdbpi-1,pancreatic acinar epithelium
dkglancm-1,pancreatic acinar epithelium
dkgljdfi-1,pancreatic acinar epithelium
dkgnhejo-1,pancreatic ductal epithelium
dkgohibf-1,pancreatic ductal epithelium
dkgpddml-1,pancreatic acinar epithelium
dkgppnfk-1,pancreatic acinar epithelium
dkhaimii-1,pancreatic acinar epithelium
dkhajple-1,pancreatic ductal epithelium
dkhbjfba-1,pancreatic acinar epithelium
dkhcebci-1,pancreatic acinar epithelium
dkhcmcdj-1,pancreatic ductal epithelium
dkhcmlfn-1,pancreatic ductal epithelium
dkhdcpfe-1,Myeloid cells
dkhdhbkn-1,pancreatic acinar epithelium
dkhdjiie-1,pancreatic acinar epithelium
dkhdogif-1,pancreatic acinar epithelium
dkhefhdn-1,pancreatic acinar epithelium
dkhfhjli-1,pancreatic acinar epithelium
dkhfidee-1,pancreatic acinar epithelium
dkhgajim-1,pancreatic acinar epithelium
dkhgckog-1,pancreatic acinar epithelium
dkhggndl-1,Endothelial cells
dkhhhnni-1,pancreatic acinar epithelium
dkhhjdnc-1,pancreatic acinar epithelium
dkhhjdpo-1,pancreatic acinar epithelium
dkhhmlpa-1,pancreatic acinar epithelium
dkhiijem-1,pancreatic acinar epithelium
dkhkjcdo-1,pancreatic acinar epithelium
dkhkkhge-1,pancreatic acinar epithelium
dkhkolfb-1,pancreatic acinar epithelium
dkhlckmc-1,pancreatic ductal epithelium
dkhlcljl-1,pancreatic ductal epithelium
dkhlfjjn-1,pancreatic ductal epithelium
dkhljkfe-1,pancreatic ductal epithelium
dkhlklgk-1,pancreatic acinar epithelium
dkhlmdhe-1,pancreatic ductal epithelium
dkhmbbol-1,pancreatic ductal epithelium
dkhmcnih-1,pancreatic acinar epithelium
dkhmhpjh-1,pancreatic ductal epithelium
dkhmnaja-1,pancreatic ductal epithelium
dkhnbefl-1,pancreatic acinar epithelium
dkhnclgd-1,pancreatic acinar epithelium
dkhndgfb-1,pancreatic ductal epithelium
dkhneakn-1,pancreatic ductal epithelium
dkhnfpec-1,pancreatic acinar epithelium
dkhnpphp-1,pancreatic ductal epithelium
dkhodhof-1,pancreatic acinar epithelium
dkhogmbb-1,pancreatic acinar epithelium
dkhpjeaj-1,pancreatic ductal epithelium
dkhplmdi-1,pancreatic acinar epithelium
dkhpnjdg-1,pancreatic acinar epithelium
dkibcmke-1,pancreatic acinar epithelium
dkibgnnm-1,pancreatic acinar epithelium
dkibmgpm-1,pancreatic acinar epithelium
dkibnikb-1,pancreatic ductal epithelium
dkicfhfd-1,pancreatic acinar epithelium
dkicodgl-1,pancreatic acinar epithelium
dkidjjhm-1,Myeloid cells
dkielgji-1,pancreatic acinar epithelium
dkiennjh-1,Endothelial cells
dkifaafl-1,pancreatic acinar epithelium
dkiffinj-1,pancreatic acinar epithelium
dkifiakh-1,pancreatic ductal epithelium
dkihoocm-1,pancreatic acinar epithelium
dkiiffkc-1,pancreatic acinar epithelium
dkiijlmf-1,pancreatic acinar epithelium
dkijciia-1,pancreatic acinar epithelium
dkijgoli-1,pancreatic acinar epithelium
dkijhbhc-1,pancreatic acinar epithelium
dkijhkjk-1,pancreatic acinar epithelium
dkijogbb-1,pancreatic acinar epithelium
dkilanhg-1,pancreatic acinar epithelium
dkillefl-1,pancreatic acinar epithelium
dkimcfli-1,pancreatic acinar epithelium
dkimhpbd-1,pancreatic acinar epithelium
dkinbhgg-1,pancreatic ductal epithelium
dkinehag-1,pancreatic acinar epithelium
dkinfkkb-1,pancreatic acinar epithelium
dkingdif-1,pancreatic acinar epithelium
dkiniggp-1,pancreatic ductal epithelium
dkinikee-1,pancreatic acinar epithelium
dkipcfgk-1,pancreatic acinar epithelium
dkjaclab-1,pancreatic acinar epithelium
dkjaejmi-1,pancreatic acinar epithelium
dkjapfkg-1,pancreatic ductal epithelium
dkjbejge-1,pancreatic acinar epithelium
dkjbiaei-1,pancreatic ductal epithelium
dkjcbaop-1,pancreatic acinar epithelium
dkjcojpe-1,pancreatic acinar epithelium
dkjcpdbk-1,pancreatic acinar epithelium
dkjeanmc-1,pancreatic acinar epithelium
dkjedfdj-1,pancreatic ductal epithelium
dkjfpapi-1,pancreatic acinar epithelium
dkjgcpea-1,pancreatic acinar epithelium
dkjglnjd-1,pancreatic acinar epithelium
dkjgnjca-1,pancreatic acinar epithelium
dkjgphom-1,pancreatic acinar epithelium
dkjhenkm-1,pancreatic acinar epithelium
dkjhfnin-1,pancreatic acinar epithelium
dkjhhlfj-1,pancreatic acinar epithelium
dkjhiodb-1,T cells
dkjhleik-1,pancreatic acinar epithelium
dkjibfam-1,pancreatic acinar epithelium
dkjibojg-1,pancreatic acinar epithelium
dkjilpgb-1,pancreatic acinar epithelium
dkjjboii-1,pancreatic ductal epithelium
dkjjgoeo-1,pancreatic ductal epithelium
dkjjnbfi-1,Myeloid cells
dkjjoako-1,Endothelial cells
dkjjppha-1,pancreatic ductal epithelium
dkjkcfon-1,Myeloid cells
dkjkljaf-1,pancreatic ductal epithelium
dkjlahkb-1,pancreatic ductal epithelium
dkjldeao-1,pancreatic acinar epithelium
dkjlgdma-1,pancreatic acinar epithelium
dkjlgefh-1,Myeloid cells
dkjljgke-1,pancreatic acinar epithelium
dkjlomja-1,pancreatic acinar epithelium
dkjndjak-1,T cells
dkjnfkee-1,T cells
dkjnjcpm-1,T cells
dkjpgmde-1,T cells
dkjphhnn-1,T cells
dkjpjaam-1,pancreatic ductal epithelium
dkjpleio-1,pancreatic acinar epithelium
dkjpohio-1,pancreatic acinar epithelium
dkjpppdc-1,pancreatic ductal epithelium
dkkabojd-1,pancreatic ductal epithelium
dkkanjpm-1,pancreatic ductal epithelium
dkkaoajj-1,pancreatic ductal epithelium
dkkaoamk-1,pancreatic acinar epithelium
dkkbacop-1,Myeloid cells
dkkbccpp-1,pancreatic acinar epithelium
dkkcfoob-1,pancreatic ductal epithelium
dkkchkjo-1,T cells
dkkefkkb-1,T cells
dkkeicck-1,T cells
dkkfeiap-1,T cells
dkkfjlfp-1,T cells
dkkfklbi-1,T cells
dkkgjbpf-1,T cells
dkkglpaa-1,T cells
dkkgoaaf-1,T cells
dkkhkebj-1,T cells
dkkhmlmi-1,pancreatic acinar epithelium
dkkhnbfk-1,pancreatic acinar epithelium
dkkhnfbj-1,pancreatic acinar epithelium
dkkidnba-1,pancreatic acinar epithelium
dkkilhap-1,pancreatic acinar epithelium
dkkjgcik-1,pancreatic acinar epithelium
dkkjjmel-1,pancreatic ductal epithelium
dkkknfig-1,pancreatic acinar epithelium
dkklhakg-1,pancreatic acinar epithelium
dkkllfab-1,pancreatic ductal epithelium
dkkloeap-1,pancreatic acinar epithelium
dkklpoak-1,pancreatic ductal epithelium
dkkmljfp-1,pancreatic acinar epithelium
dkkmmlfj-1,pancreatic acinar epithelium
dkknfbgk-1,pancreatic acinar epithelium
dkknjckj-1,pancreatic ductal epithelium
dkknngli-1,pancreatic acinar epithelium
dkknofdm-1,pancreatic ductal epithelium
dkkoahpp-1,pancreatic acinar epithelium
dkkpdole-1,pancreatic ductal epithelium
dkkpfkif-1,pancreatic ductal epithelium
dkkpopna-1,pancreatic ductal epithelium
dklacgdd-1,Endothelial cells
dklagick-1,pancreatic ductal epithelium
dklanjlf-1,pancreatic ductal epithelium
dklapceb-1,pancreatic ductal epithelium
dklbdlbk-1,pancreatic ductal epithelium
dklbgoml-1,pancreatic ductal epithelium
dklbocpe-1,pancreatic acinar epithelium
dklcajll-1,pancreatic ductal epithelium
dkldafap-1,pancreatic ductal epithelium
dkldnebg-1,pancreatic acinar epithelium
dkleahgn-1,pancreatic ductal epithelium
dklekiei-1,pancreatic ductal epithelium
dklflpgn-1,pancreatic acinar epithelium
dklgbmeg-1,pancreatic ductal epithelium
dklggnff-1,pancreatic acinar epithelium
dklhgpff-1,pancreatic acinar epithelium
dklhhehk-1,pancreatic ductal epithelium
dklhjnkd-1,pancreatic acinar epithelium
dklkhoel-1,pancreatic acinar epithelium
dklkjipg-1,pancreatic ductal epithelium
dklknfcb-1,pancreatic ductal epithelium
dkllmbhp-1,pancreatic acinar epithelium
dkllmiic-1,Endothelial cells
dkllnhdp-1,pancreatic ductal epithelium
dklmcilo-1,pancreatic ductal epithelium
dklmeegp-1,pancreatic ductal epithelium
dklmknad-1,pancreatic ductal epithelium
dklmldjg-1,pancreatic ductal epithelium
dklmncom-1,pancreatic acinar epithelium
dklndfmd-1,pancreatic ductal epithelium
dklnfgbh-1,pancreatic acinar epithelium
dklnkegg-1,pancreatic acinar epithelium
dklnohfe-1,pancreatic ductal epithelium
dklocbep-1,pancreatic acinar epithelium
dkloedfg-1,pancreatic acinar epithelium
dklpjono-1,pancreatic acinar epithelium
dkmbcfgo-1,pancreatic acinar epithelium
dkmbgigk-1,pancreatic ductal epithelium
dkmbifae-1,pancreatic ductal epithelium
dkmbjnnn-1,pancreatic ductal epithelium
dkmcdohl-1,Fibroblasts
dkmcgdla-1,T cells
dkmcgidc-1,T cells
dkmcngkg-1,pancreatic acinar epithelium
dkmcngld-1,pancreatic ductal epithelium
dkmcpell-1,pancreatic acinar epithelium
dkmcpgch-1,pancreatic ductal epithelium
dkmdeegp-1,pancreatic ductal epithelium
dkmdokkm-1,pancreatic ductal epithelium
dkmecbgg-1,pancreatic ductal epithelium
dkmfafek-1,pancreatic acinar epithelium
dkmfambk-1,pancreatic ductal epithelium
dkmggbpl-1,pancreatic ductal epithelium
dkmhefop-1,pancreatic ductal epithelium
dkmhhhdp-1,pancreatic acinar epithelium
dkmhkoln-1,pancreatic acinar epithelium
dkmiabpo-1,pancreatic acinar epithelium
dkmiglgj-1,pancreatic ductal epithelium
dkmihnfj-1,pancreatic acinar epithelium
dkmjlkja-1,pancreatic acinar epithelium
dkmkepml-1,Endothelial cells
dkmkiiha-1,pancreatic acinar epithelium
dkmkpbmc-1,pancreatic ductal epithelium
dkmlaogi-1,pancreatic acinar epithelium
dkmldfjj-1,pancreatic ductal epithelium
dkmlifid-1,Myeloid cells
dkmljkml-1,pancreatic acinar epithelium
dkmmacfd-1,pancreatic ductal epithelium
dkmmcfme-1,pancreatic acinar epithelium
dkmmikoe-1,pancreatic ductal epithelium
dkmnaonj-1,pancreatic acinar epithelium
dkmnbich-1,pancreatic acinar epithelium
dkmnbioj-1,pancreatic acinar epithelium
dkmnmhip-1,pancreatic acinar epithelium
dkmodehi-1,pancreatic acinar epithelium
dkmpbnfj-1,pancreatic acinar epithelium
dkmpdoic-1,pancreatic ductal epithelium
dknagpio-1,pancreatic ductal epithelium
dknaoocj-1,pancreatic ductal epithelium
dknbfmlb-1,pancreatic ductal epithelium
dknbhdkf-1,pancreatic acinar epithelium
dknbpedj-1,Myeloid cells
dknchbck-1,pancreatic acinar epithelium
dkncmila-1,pancreatic acinar epithelium
dkncpeho-1,pancreatic ductal epithelium
dkndaoep-1,pancreatic acinar epithelium
dkndfpdp-1,pancreatic acinar epithelium
dkndhjbp-1,Endothelial cells
dkndjmoc-1,pancreatic acinar epithelium
dknejnog-1,pancreatic acinar epithelium
dknekgip-1,pancreatic ductal epithelium
dkneohoj-1,pancreatic acinar epithelium
dknfmfhd-1,pancreatic acinar epithelium
dknheanh-1,pancreatic acinar epithelium
dknhecpe-1,pancreatic acinar epithelium
dknhgalo-1,pancreatic ductal epithelium
dknieppc-1,pancreatic acinar epithelium
dknjenfd-1,pancreatic acinar epithelium
dknjnfkf-1,pancreatic acinar epithelium
dknkelbp-1,pancreatic acinar epithelium
dknlkkfe-1,pancreatic ductal epithelium
dknlpeak-1,pancreatic ductal epithelium
dknlpena-1,pancreatic ductal epithelium
dknmgjgi-1,pancreatic ductal epithelium
dknmnhlg-1,pancreatic acinar epithelium
dknngdfm-1,pancreatic ductal epithelium
dknnhkie-1,pancreatic acinar epithelium
dknnijep-1,pancreatic acinar epithelium
dknnjhmk-1,pancreatic ductal epithelium
dknocimm-1,pancreatic ductal epithelium
dknocnad-1,pancreatic acinar epithelium
dknpakib-1,pancreatic acinar epithelium
dknpeejg-1,pancreatic ductal epithelium
dknpfbec-1,pancreatic ductal epithelium
dknpgggj-1,pancreatic ductal epithelium
dknpldjp-1,pancreatic acinar epithelium
dknpmpie-1,pancreatic ductal epithelium
dkoaliea-1,pancreatic ductal epithelium
dkobbiaa-1,pancreatic acinar epithelium
dkobbomo-1,pancreatic ductal epithelium
dkobcnli-1,pancreatic ductal epithelium
dkobdfin-1,pancreatic acinar epithelium
dkocaokj-1,pancreatic ductal epithelium
dkocgjgp-1,pancreatic ductal epithelium
dkociblj-1,pancreatic acinar epithelium
dkodclgm-1,pancreatic ductal epithelium
dkodnicg-1,pancreatic ductal epithelium
dkoeedbp-1,pancreatic acinar epithelium
dkofbdnc-1,pancreatic acinar epithelium
dkofdibh-1,pancreatic acinar epithelium
dkofmlhi-1,pancreatic ductal epithelium
dkogdmed-1,pancreatic ductal epithelium
dkogginb-1,pancreatic acinar epithelium
dkogkini-1,pancreatic acinar epithelium
dkoglbaj-1,pancreatic acinar epithelium
dkoiddnp-1,Endothelial cells
dkoimjke-1,pancreatic acinar epithelium
dkojcjim-1,Myeloid cells
dkojfioo-1,pancreatic acinar epithelium
dkokflmi-1,pancreatic ductal epithelium
dkoknnoa-1,pancreatic acinar epithelium
dkokpacb-1,pancreatic acinar epithelium
dkolbgll-1,pancreatic ductal epithelium
dkolhnco-1,pancreatic ductal epithelium
dkolnfbo-1,pancreatic acinar epithelium
dkomgdml-1,pancreatic acinar epithelium
dkomhhjg-1,pancreatic acinar epithelium
dkomiekj-1,pancreatic ductal epithelium
dkomojli-1,pancreatic acinar epithelium
dkonigfp-1,pancreatic ductal epithelium
dkoonbah-1,pancreatic acinar epithelium
dkopcfki-1,Myeloid cells
dkopglnj-1,pancreatic acinar epithelium
dkpabgaf-1,pancreatic ductal epithelium
dkpafdin-1,pancreatic ductal epithelium
dkpampci-1,pancreatic acinar epithelium
dkpamplg-1,pancreatic acinar epithelium
dkpbabjj-1,pancreatic ductal epithelium
dkpbccde-1,pancreatic ductal epithelium
dkpbclpd-1,pancreatic acinar epithelium
dkpbdkch-1,pancreatic ductal epithelium
dkpbkgfa-1,pancreatic acinar epithelium
dkpbogch-1,pancreatic acinar epithelium
dkpcdhkb-1,pancreatic acinar epithelium
dkpchkdg-1,pancreatic acinar epithelium
dkpcmbol-1,pancreatic acinar epithelium
dkpcncch-1,pancreatic ductal epithelium
dkpddhen-1,pancreatic acinar epithelium
dkpdmfei-1,pancreatic acinar epithelium
dkpdmnef-1,pancreatic ductal epithelium
dkpdpcoe-1,pancreatic acinar epithelium
dkpecbam-1,pancreatic ductal epithelium
dkpejcnm-1,pancreatic acinar epithelium
dkpeocii-1,pancreatic ductal epithelium
dkpfcfmk-1,pancreatic acinar epithelium
dkpfhopm-1,pancreatic acinar epithelium
dkpfpceb-1,pancreatic acinar epithelium
dkpgbbip-1,pancreatic ductal epithelium
dkpgfodn-1,pancreatic acinar epithelium
dkpgifgl-1,pancreatic acinar epithelium
dkpiebij-1,pancreatic ductal epithelium
dkpiojop-1,pancreatic acinar epithelium
dkpjhgon-1,pancreatic acinar epithelium
dkpjpkkk-1,Fibroblasts
dkpkofbj-1,Fibroblasts
dkplioai-1,pancreatic acinar epithelium
dkpmfdnd-1,pancreatic ductal epithelium
dkpmfecn-1,pancreatic acinar epithelium
dkpmihhn-1,pancreatic ductal epithelium
dkpnhddi-1,pancreatic acinar epithelium
dkpnlfoi-1,pancreatic acinar epithelium
dkpnofop-1,pancreatic acinar epithelium
dkppbjpi-1,pancreatic acinar epithelium
dlabakig-1,pancreatic acinar epithelium
dlabfigc-1,pancreatic acinar epithelium
dlacfecm-1,pancreatic acinar epithelium
dlacljfe-1,pancreatic acinar epithelium
dladfgjh-1,pancreatic acinar epithelium
dlaedibp-1,pancreatic ductal epithelium
dlaehomp-1,pancreatic ductal epithelium
dlaeohpa-1,pancreatic ductal epithelium
dlafcnmf-1,pancreatic acinar epithelium
dlafdcpc-1,pancreatic ductal epithelium
dlaflbbc-1,pancreatic ductal epithelium
dlafnbki-1,pancreatic acinar epithelium
dlagagip-1,Myeloid cells
dlaghakj-1,Myeloid cells
dlagjepj-1,pancreatic ductal epithelium
dlagnjhd-1,pancreatic ductal epithelium
dlagobcf-1,pancreatic ductal epithelium
dlahnmkl-1,Endothelial cells
dlaielpj-1,pancreatic ductal epithelium
dlaihkgd-1,pancreatic acinar epithelium
dlaijpek-1,pancreatic acinar epithelium
dlajajbg-1,pancreatic acinar epithelium
dlajdobd-1,pancreatic ductal epithelium
dlajgfid-1,pancreatic acinar epithelium
dlakdjlf-1,Endothelial cells
dlakjkoo-1,pancreatic acinar epithelium
dlakphcb-1,pancreatic acinar epithelium
dlalebpg-1,pancreatic acinar epithelium
dlaljpac-1,pancreatic ductal epithelium
dlalpenj-1,pancreatic ductal epithelium
dlamienh-1,pancreatic ductal epithelium
dlanakgc-1,pancreatic ductal epithelium
dlanemoa-1,pancreatic acinar epithelium
dlaniijf-1,pancreatic acinar epithelium
dlaoabkj-1,pancreatic acinar epithelium
dlaobdpo-1,pancreatic ductal epithelium
dlaojfkn-1,pancreatic ductal epithelium
dlaompkk-1,pancreatic ductal epithelium
dlaonhim-1,pancreatic acinar epithelium
dlbaaneh-1,pancreatic ductal epithelium
dlbakdho-1,pancreatic ductal epithelium
dlbakpag-1,pancreatic ductal epithelium
dlbbddfj-1,pancreatic ductal epithelium
dlbboeam-1,pancreatic ductal epithelium
dlbcabjj-1,pancreatic acinar epithelium
dlbccjfc-1,pancreatic acinar epithelium
dlbckjbg-1,pancreatic acinar epithelium
dlbdefnf-1,pancreatic acinar epithelium
dlbdgapk-1,pancreatic acinar epithelium
dlbdgphm-1,pancreatic acinar epithelium
dlbdhfem-1,pancreatic acinar epithelium
dlbdnbdp-1,Myeloid cells
dlbeggpk-1,pancreatic acinar epithelium
dlbeneif-1,pancreatic acinar epithelium
dlbffklf-1,pancreatic ductal epithelium
dlbfibmi-1,pancreatic acinar epithelium
dlbgjfbj-1,pancreatic acinar epithelium
dlbhdnji-1,pancreatic acinar epithelium
dlbhpnac-1,pancreatic acinar epithelium
dlbicndh-1,pancreatic acinar epithelium
dlbiibml-1,pancreatic acinar epithelium
dlbjlboa-1,pancreatic ductal epithelium
dlbjmhko-1,pancreatic acinar epithelium
dlbkplni-1,pancreatic ductal epithelium
dlblfkcg-1,pancreatic acinar epithelium
dlblgflo-1,pancreatic acinar epithelium
dlblgink-1,pancreatic ductal epithelium
dlblhhfh-1,pancreatic ductal epithelium
dlbliibj-1,pancreatic ductal epithelium
dlblndbd-1,pancreatic acinar epithelium
dlblpcho-1,pancreatic ductal epithelium
dlbmehbp-1,pancreatic acinar epithelium
dlbmliof-1,pancreatic acinar epithelium
dlbninkd-1,pancreatic acinar epithelium
dlboednp-1,pancreatic ductal epithelium
dlbpdnfl-1,pancreatic ductal epithelium
dlbpfemk-1,pancreatic ductal epithelium
dlbpgfik-1,pancreatic ductal epithelium
dlbpkhdn-1,pancreatic ductal epithelium
dlcaaoko-1,pancreatic acinar epithelium
dlcafknk-1,pancreatic acinar epithelium
dlcbhbao-1,pancreatic ductal epithelium
dlccofbp-1,pancreatic ductal epithelium
dlcdkgpf-1,pancreatic ductal epithelium
dlcdnbca-1,pancreatic ductal epithelium
dlcdobij-1,Myeloid cells
dlcecmfo-1,pancreatic acinar epithelium
dlceohgf-1,pancreatic acinar epithelium
dlcepjbp-1,pancreatic ductal epithelium
dlcgcohc-1,pancreatic ductal epithelium
dlcgjghl-1,pancreatic acinar epithelium
dlcgkpfk-1,pancreatic acinar epithelium
dlcgnkod-1,pancreatic acinar epithelium
dlchdcbl-1,pancreatic acinar epithelium
dlcheihp-1,pancreatic acinar epithelium
dlchfije-1,pancreatic ductal epithelium
dlcijihj-1,pancreatic ductal epithelium
dlcjhico-1,pancreatic acinar epithelium
dlcjihlg-1,Endothelial cells
dlcjkgll-1,pancreatic acinar epithelium
dlckddmk-1,pancreatic ductal epithelium
dlckippj-1,pancreatic acinar epithelium
dlckmeif-1,pancreatic ductal epithelium
dlclphkp-1,pancreatic acinar epithelium
dlcmbkfj-1,Endothelial cells
dlcmekio-1,pancreatic ductal epithelium
dlcmklhd-1,pancreatic ductal epithelium
dlcnndlo-1,pancreatic ductal epithelium
dlcoailb-1,pancreatic acinar epithelium
dlcolgdh-1,pancreatic ductal epithelium
dlcpeghk-1,pancreatic acinar epithelium
dlcpfpnk-1,pancreatic acinar epithelium
dlcpkiog-1,pancreatic acinar epithelium
dldaaibk-1,pancreatic acinar epithelium
dldakogl-1,pancreatic acinar epithelium
dldbaomf-1,pancreatic acinar epithelium
dldbinod-1,pancreatic ductal epithelium
dldcdleo-1,T cells
dldcdnfk-1,pancreatic ductal epithelium
dldcehoi-1,pancreatic ductal epithelium
dldchaab-1,pancreatic acinar epithelium
dlddmben-1,pancreatic acinar epithelium
dldfcpip-1,pancreatic ductal epithelium
dldfggpe-1,pancreatic acinar epithelium
dldfigmf-1,pancreatic acinar epithelium
dldgcaec-1,pancreatic acinar epithelium
dldgcikn-1,pancreatic acinar epithelium
dldgjbgk-1,pancreatic ductal epithelium
dldhcaop-1,pancreatic acinar epithelium
dldhoacg-1,pancreatic acinar epithelium
dldigmld-1,pancreatic ductal epithelium
dldinnab-1,pancreatic acinar epithelium
dldjblfn-1,pancreatic ductal epithelium
dldjgegn-1,pancreatic ductal epithelium
dldkflfa-1,pancreatic ductal epithelium
dldkgnbe-1,pancreatic ductal epithelium
dldlgdgd-1,pancreatic acinar epithelium
dldlhmgj-1,Endothelial cells
dldmknbd-1,pancreatic acinar epithelium
dldmpfjm-1,pancreatic ductal epithelium
dldnhomm-1,pancreatic acinar epithelium
dldnibbj-1,pancreatic acinar epithelium
dldnofnp-1,pancreatic acinar epithelium
dldobcdh-1,pancreatic acinar epithelium
dldoiaao-1,pancreatic acinar epithelium
dldojhok-1,Myeloid cells
dleacjfd-1,pancreatic acinar epithelium
dleaejfp-1,pancreatic acinar epithelium
dlebdhan-1,pancreatic acinar epithelium
dlebdobn-1,pancreatic acinar epithelium
dlebfdpp-1,pancreatic acinar epithelium
dledhmgp-1,pancreatic acinar epithelium
dleehjcj-1,Islets
dleejidl-1,pancreatic acinar epithelium
dlefdakf-1,Islets
dlefebga-1,pancreatic ductal epithelium
dlefnglf-1,Islets
dlefnidh-1,pancreatic ductal epithelium
dlefnkaj-1,pancreatic acinar epithelium
dlefobpp-1,pancreatic acinar epithelium
dlefpmpb-1,pancreatic acinar epithelium
dlegfghk-1,pancreatic acinar epithelium
