cell_id,group
aagbokfk-1,ductal/tumor epithelial
aagcfelo-1,intestinal-like/PanIN-like ductal epithelial
aagdfggg-1,Tregs
aageaiop-1,ductal/tumor epithelial
aagehmda-1,intestinal-like/PanIN-like ductal epithelial
aageklkn-1,intestinal-like/PanIN-like ductal epithelial
aagfdmob-1,intestinal-like/PanIN-like ductal epithelial
aaggbjjc-1,intestinal-like/PanIN-like ductal epithelial
aagifacm-1,ductal/tumor epithelial
aagigomf-1,ductal/tumor epithelial
aagikdon-1,ductal/tumor epithelial
aaginbjn-1,intestinal-like/PanIN-like ductal epithelial
aagipoff-1,intestinal-like/PanIN-like ductal epithelial
aagjblao-1,intestinal-like/PanIN-like ductal epithelial
aagjbpjn-1,ductal/tumor epithelial
aagjdbnk-1,intestinal-like/PanIN-like ductal epithelial
aagjdmli-1,intestinal-like/PanIN-like ductal epithelial
aagjekie-1,ductal/tumor epithelial
aagjlkjp-1,intestinal-like/PanIN-like ductal epithelial
aagjoflp-1,intestinal-like/PanIN-like ductal epithelial
aagkajla-1,intestinal-like/PanIN-like ductal epithelial
aagkebcc-1,intestinal-like/PanIN-like ductal epithelial
aagkhkag-1,ductal/tumor epithelial
aagkinhg-1,intestinal-like/PanIN-like ductal epithelial
aaglenml-1,intestinal-like/PanIN-like ductal epithelial
aaglpjdp-1,intestinal-like/PanIN-like ductal epithelial
aagmcnjk-1,intestinal-like/PanIN-like ductal epithelial
aagmkjnb-1,intestinal-like/PanIN-like ductal epithelial
aagmlndg-1,intestinal-like/PanIN-like ductal epithelial
aagmncdi-1,ductal/tumor epithelial
aagmnmcp-1,intestinal-like/PanIN-like ductal epithelial
aagmpedi-1,ductal/tumor epithelial
aagndcgp-1,intestinal-like/PanIN-like ductal epithelial
aagnfeaa-1,intestinal-like/PanIN-like ductal epithelial
aagnkkkl-1,intestinal-like/PanIN-like ductal epithelial
aagoiepi-1,intestinal-like/PanIN-like ductal epithelial
aagojend-1,intestinal-like/PanIN-like ductal epithelial
aagokbcm-1,intestinal-like/PanIN-like ductal epithelial
aagopepf-1,intestinal-like/PanIN-like ductal epithelial
aagpgdpg-1,ductal/tumor epithelial
aagpjbmm-1,intestinal-like/PanIN-like ductal epithelial
aahagppc-1,intestinal-like/PanIN-like ductal epithelial
aahakpnd-1,intestinal-like/PanIN-like ductal epithelial
aahapgki-1,intestinal-like/PanIN-like ductal epithelial
aahcendg-1,ductal/tumor epithelial
aahdndfi-1,intestinal-like/PanIN-like ductal epithelial
aahdocgo-1,ductal/tumor epithelial
aahefgcj-1,ductal/tumor epithelial
aaheofbg-1,intestinal-like/PanIN-like ductal epithelial
aahffncb-1,intestinal-like/PanIN-like ductal epithelial
aahgidgm-1,intestinal-like/PanIN-like ductal epithelial
aahgliba-1,intestinal-like/PanIN-like ductal epithelial
aahgompd-1,intestinal-like/PanIN-like ductal epithelial
aahhgfjk-1,Tregs
aahhmfdm-1,intestinal-like/PanIN-like ductal epithelial
aahifbej-1,ductal/tumor epithelial
aahiinfc-1,intestinal-like/PanIN-like ductal epithelial
aahjakah-1,ductal/tumor epithelial
aahjejfn-1,intestinal-like/PanIN-like ductal epithelial
aahjigmd-1,ductal/tumor epithelial
aahkdifj-1,ductal/tumor epithelial
aahkmphl-1,ductal/tumor epithelial
aahlnjdk-1,ductal/tumor epithelial
aahmeehp-1,intestinal-like/PanIN-like ductal epithelial
aahmghai-1,intestinal-like/PanIN-like ductal epithelial
aahmjmkc-1,Tregs
aahnkfli-1,Tregs
aahnmaph-1,Tregs
aahnobgo-1,Tregs
aahocjik-1,Tregs
aahodafp-1,Tregs
aahodicg-1,Tregs
aahpbapi-1,Tregs
