cell_id,group
aaaabjea-1,mucosa gland
aaaagkdm-1,mucosa gland
aaaamcdi-1,mucosa gland
aaaaoidb-1,mucosa gland
aaabdlfj-1,mucosa gland
aaabklbj-1,mucosa gland
aaabklfb-1,mucosa gland
aaablgjd-1,mucosa gland
aaacemdi-1,mucosa gland
aaacpcca-1,mucosa gland
aaadmbfh-1,mucosa gland
aaadmkbk-1,mucosa gland
aaadplig-1,mucosa gland
aaaeagim-1,mucosa gland
aaaeaicg-1,mucosa gland
aaaebaij-1,mucosa gland
aaafbkol-1,mucosa gland
aaafnndj-1,mucosa gland
aaafogne-1,mucosa gland
aaagekej-1,mucosa gland
aaaglilh-1,endothelial/perivascular
aaaimnnf-1,inflammatory myeloid
aaajgggd-1,Tregs
aaajgggh-1,mucosa gland
aaajjkje-1,mucosa gland
aaajmelh-1,mucosa gland
aaajooof-1,mucosa gland
aaajpgjj-1,mucosa gland
aaakaipb-1,endothelial/perivascular
aaakakik-1,plasma-like B lineage
aaakfemp-1,myeloid/macrophage
aaakldjp-1,myeloid/macrophage
aaakmekg-1,plasma-like B lineage
aaallocg-1,plasma-like B lineage
aaamafnc-1,plasma-like B lineage
aaamjhpf-1,myeloid/macrophage
aaamkhab-1,plasma-like B lineage
aaampgbm-1,plasma-like B lineage
aaanihlj-1,plasma-like B lineage
aaanmcdk-1,plasma-like B lineage
aaanoile-1,plasma-like B lineage
aaanpahg-1,plasma-like B lineage
aaaocdfj-1,myeloid/macrophage
aaapfikh-1,Tregs
aaapjnfm-1,plasma-like B lineage
aaapmggd-1,plasma-like B lineage
aaapngin-1,plasma-like B lineage
aabacmcp-1,myeloid/macrophage
aabafdep-1,inflammatory myeloid
aabafigg-1,myeloid/macrophage
aabafmmc-1,endothelial/perivascular
aabapage-1,myeloid/macrophage
aabbofdp-1,inflammatory myeloid
aabbpmpl-1,plasma-like B lineage
aabcgnce-1,plasma-like B lineage
aabchidg-1,plasma-like B lineage
aabcjolo-1,myeloid/macrophage
aabcojhk-1,endothelial/perivascular
aabdcgpf-1,mucosa gland
aabdkfde-1,mucosa gland
aabdlnne-1,mucosa gland
aabebcec-1,mucosa gland
aabebgpp-1,mucosa gland
aabefhgp-1,mucosa gland
aabefngm-1,mucosa gland
aabegfco-1,mucosa gland
aabfcnpb-1,mucosa gland
aabfhnmk-1,mucosa gland
aabgglpg-1,mucosa gland
aabhiikn-1,mucosa gland
aabhjmho-1,mucosa gland
aabhjngb-1,mucosa gland
aabhlcoc-1,endothelial/perivascular
aabhnlnh-1,myeloid/macrophage
aabifbfa-1,endothelial/perivascular
aabiknge-1,Tregs
aabjingi-1,plasma-like B lineage
aabjmgji-1,plasma-like B lineage
aablamji-1,plasma-like B lineage
aablbiom-1,mucosa gland
aabldgjf-1,mucosa gland
aabldgon-1,mucosa gland
aablfjkb-1,mucosa gland
aablkcdd-1,mucosa gland
aablkcpg-1,mucosa gland
aabmahgi-1,mucosa gland
aabmelpd-1,mucosa gland
aabmfkno-1,plasma-like B lineage
aabmkeco-1,plasma-like B lineage
aabmmpjc-1,plasma-like B lineage
aabnchfn-1,endothelial/perivascular
aabndegc-1,plasma-like B lineage
aabnfbfg-1,mucosa gland
aabngkmk-1,mucosa gland
aabnjnna-1,mucosa gland
aabnldgn-1,mucosa gland
aabnmcgm-1,mucosa gland
aabnngbf-1,mucosa gland
aabokhei-1,mucosa gland
aaboomeg-1,mucosa gland
aabpfohm-1,mucosa gland
aabpkkka-1,myeloid/macrophage
aacacgem-1,mucosa gland
aacahdmn-1,mucosa gland
aacajfkm-1,mucosa gland
aacbebbd-1,mucosa gland
aaccgddp-1,endothelial/perivascular
aaccghoj-1,plasma-like B lineage
aacdabbn-1,plasma-like B lineage
aacdkjgj-1,plasma-like B lineage
aacdljnk-1,plasma-like B lineage
aacdpgep-1,plasma-like B lineage
aacedlea-1,plasma-like B lineage
aacegkck-1,plasma-like B lineage
aacejoha-1,plasma-like B lineage
aacendkn-1,plasma-like B lineage
aaceojjk-1,plasma-like B lineage
aacepdhg-1,plasma-like B lineage
aacfbcin-1,plasma-like B lineage
aacfdlbd-1,plasma-like B lineage
aacfebld-1,plasma-like B lineage
aacfimge-1,plasma-like B lineage
aacfkpjm-1,plasma-like B lineage
aacfngnk-1,plasma-like B lineage
aacfpele-1,plasma-like B lineage
aacgdbad-1,inflammatory myeloid
aachgapm-1,plasma-like B lineage
aachkcfe-1,plasma-like B lineage
aaciahkk-1,mucosa gland
aaciofem-1,mucosa gland
aacjbjbc-1,mucosa gland
aacjkcmn-1,mucosa gland
aackakdd-1,mucosa gland
aackbedc-1,mucosa gland
aackkaem-1,mucosa gland
aaclcebj-1,mucosa gland
aacldnjg-1,mucosa gland
aacljfkl-1,mucosa gland
aaclnnle-1,mucosa gland
aacmbkpg-1,mucosa gland
aacmfheh-1,mucosa gland
aacmgipm-1,mucosa gland
aacmlfpk-1,mucosa gland
aacnbpjj-1,mucosa gland
aacnhldd-1,mucosa gland
aacnlmnk-1,mucosa gland
aacnopjm-1,mucosa gland
aacoilkc-1,plasma-like B lineage
aacojham-1,plasma-like B lineage
aacoobgg-1,plasma-like B lineage
aacpehdg-1,plasma-like B lineage
aacpficp-1,plasma-like B lineage
aacpibbh-1,plasma-like B lineage
aacpldon-1,plasma-like B lineage
aacppcgj-1,plasma-like B lineage
aadabpkc-1,plasma-like B lineage
aadagohl-1,plasma-like B lineage
aadbaccc-1,plasma-like B lineage
aadbgeaa-1,plasma-like B lineage
aadblcom-1,plasma-like B lineage
aadbljfj-1,plasma-like B lineage
aadbnacc-1,plasma-like B lineage
aadbojbb-1,plasma-like B lineage
aadbojhe-1,plasma-like B lineage
aadcfpmd-1,plasma-like B lineage
aaddgaej-1,plasma-like B lineage
aaddipdg-1,plasma-like B lineage
aaddjhmd-1,plasma-like B lineage
aadefame-1,plasma-like B lineage
aadendbi-1,plasma-like B lineage
aadfchdj-1,plasma-like B lineage
aadfedmg-1,plasma-like B lineage
aadfepmh-1,plasma-like B lineage
aadfhooi-1,plasma-like B lineage
aadfigdn-1,plasma-like B lineage
aadfleca-1,Tregs
aadfpnnm-1,plasma-like B lineage
aadgaekk-1,plasma-like B lineage
aadgbdpj-1,plasma-like B lineage
aadgbjaf-1,plasma-like B lineage
aadgpcfc-1,plasma-like B lineage
aadhbcki-1,plasma-like B lineage
aadhbepo-1,plasma-like B lineage
aadhcpbg-1,plasma-like B lineage
aadhdefc-1,plasma-like B lineage
aadidgee-1,plasma-like B lineage
aadigcoc-1,plasma-like B lineage
aadigmnh-1,plasma-like B lineage
aadippld-1,plasma-like B lineage
aadjbaaf-1,plasma-like B lineage
aadjdmpd-1,plasma-like B lineage
aadjdofk-1,plasma-like B lineage
aadjmacd-1,plasma-like B lineage
aadjnndc-1,plasma-like B lineage
aadkfgod-1,plasma-like B lineage
aadkkdgj-1,plasma-like B lineage
aadlgeon-1,plasma-like B lineage
aadliaoa-1,plasma-like B lineage
aadlncdi-1,plasma-like B lineage
aadmhapg-1,plasma-like B lineage
aadmignl-1,plasma-like B lineage
aadmjnde-1,plasma-like B lineage
aadnadci-1,plasma-like B lineage
aadnkcjo-1,plasma-like B lineage
aadocoae-1,plasma-like B lineage
aadojajp-1,plasma-like B lineage
aadoocpp-1,plasma-like B lineage
aadphdmn-1,plasma-like B lineage
aadpncbg-1,plasma-like B lineage
aaeaadgb-1,plasma-like B lineage
aaebdann-1,plasma-like B lineage
aaebjofh-1,plasma-like B lineage
aaeblobg-1,myeloid/macrophage
aaebmcnp-1,plasma-like B lineage
aaebpejo-1,myeloid/macrophage
aaebpfdi-1,plasma-like B lineage
aaebpghe-1,mucosa gland
aaecbkmg-1,plasma-like B lineage
aaecbnbo-1,endothelial/perivascular
aaecjgpc-1,inflammatory myeloid
aaecmbdi-1,plasma-like B lineage
aaecmjkg-1,myeloid/macrophage
aaedbmad-1,endothelial/perivascular
aaedclpc-1,mucosa gland
aaednada-1,plasma-like B lineage
aaedoihl-1,mucosa gland
aaeehanb-1,mucosa gland
aaeehdea-1,mucosa gland
aaeelimn-1,mucosa gland
aaefjckp-1,mucosa gland
aaefojim-1,mucosa gland
aaefomfi-1,plasma-like B lineage
aaegapll-1,mucosa gland
aaegbobl-1,mucosa gland
aaegfnem-1,mucosa gland
aaeglohe-1,myeloid/macrophage
aaegmelm-1,plasma-like B lineage
aaehdece-1,mucosa gland
aaehjpoa-1,mucosa gland
aaehocoa-1,submucosa
aaeigckf-1,mucosa gland
aaeikefl-1,mucosa gland
aaeilllj-1,mucosa gland
aaeilnme-1,mucosa gland
aaeipcgj-1,mucosa gland
aaeiphcd-1,mucosa gland
aaejkpbg-1,mucosa gland
aaejlfki-1,mucosa gland
aaejnkeo-1,mucosa gland
aaekbcbe-1,mucosa gland
aaekcaio-1,mucosa gland
aaekgbhi-1,mucosa gland
aaekgnlm-1,mucosa gland
aaeklgim-1,mucosa gland
aaekoihh-1,mucosa gland
aaeldlap-1,mucosa gland
aaelehod-1,mucosa gland
aaelfhpd-1,mucosa gland
aaelhnak-1,mucosa gland
aaelmehj-1,mucosa gland
aaemgmbf-1,mucosa gland
aaemiaml-1,mucosa gland
aaemlepn-1,mucosa gland
aaenhfek-1,mucosa gland
aaenkeha-1,mucosa gland
aaenkjbd-1,mucosa gland
aaenlfho-1,mucosa gland
aaennaad-1,mucosa gland
aaeoheaj-1,mucosa gland
aaeohpck-1,mucosa gland
aaeoiili-1,mucosa gland
aaeokeho-1,mucosa gland
aaeopngg-1,mucosa gland
aaepaakd-1,endothelial/perivascular
aaepihif-1,mucosa gland
aaepjjli-1,mucosa gland
aaepkmoj-1,mucosa gland
aaepoifb-1,mucosa gland
aafadmaa-1,mucosa gland
aafaedkc-1,mucosa gland
aafafpcj-1,mucosa gland
aafbfllk-1,mucosa gland
aafbiboo-1,mucosa gland
aafbmolj-1,mucosa gland
aafcnjpd-1,mucosa gland
aafdcfgd-1,mucosa gland
aafdhjcg-1,mucosa gland
aafdichm-1,mucosa gland
aafdojaf-1,mucosa gland
aafedjbd-1,mucosa gland
aafefnah-1,submucosa
aaffnpcd-1,mucosa gland
aafgafbn-1,mucosa gland
aafgcnlj-1,mucosa gland
aafgegcm-1,mucosa gland
aafggkab-1,mucosa gland
aafgkpjn-1,mucosa gland
aafgmioc-1,mucosa gland
aafgnkno-1,mucosa gland
aafhehnn-1,Tregs
aafhffgh-1,mucosa gland
aafhhcod-1,mucosa gland
aafialom-1,plasma-like B lineage
aafiffoi-1,mucosa gland
aafiipao-1,mucosa gland
aafijchl-1,mucosa gland
aafikndm-1,plasma-like B lineage
aafimdek-1,mucosa gland
aafinjao-1,mucosa gland
aafjclad-1,mucosa gland
aafjdfnn-1,mucosa gland
aafjfiga-1,mucosa gland
aafjibif-1,mucosa gland
aafjimff-1,mucosa gland
aafjjbpd-1,mucosa gland
aafjkeih-1,mucosa gland
aafjkmal-1,mucosa gland
aafkcklk-1,mucosa gland
aafkjkjk-1,mucosa gland
aafkjpje-1,mucosa gland
aaflbjjg-1,mucosa gland
aaflcfbf-1,mucosa gland
aaflgfok-1,mucosa gland
aaflhanh-1,mucosa gland
aafmdahm-1,endothelial/perivascular
aafmhhcn-1,endothelial/perivascular
aafmhjnh-1,mucosa gland
aafmlimn-1,mucosa gland
aafmlkkh-1,mucosa gland
aafmmefb-1,mucosa gland
aafmmlbd-1,mucosa gland
aafmmmpg-1,mucosa gland
aafngpnj-1,mucosa gland
aafnhmpb-1,mucosa gland
aafnlkdl-1,mucosa gland
aafnmcad-1,mucosa gland
aafnmchg-1,mucosa gland
aafocleg-1,mucosa gland
aafodonj-1,mucosa gland
aafogadn-1,mucosa gland
aafogiid-1,mucosa gland
aafoibmh-1,mucosa gland
aafojiee-1,mucosa gland
aafojihp-1,mucosa gland
aafolklf-1,mucosa gland
aafomcld-1,mucosa gland
aafpddjc-1,mucosa gland
aafpiadn-1,endothelial/perivascular
aafpkngl-1,mucosa gland
aafplfhh-1,plasma-like B lineage
aagalbde-1,myeloid/macrophage
aagamekc-1,Tregs
aagaoglo-1,mucosa gland
aagbhamm-1,mucosa gland
aagbjgcb-1,mucosa gland
aagbliok-1,mucosa gland
aagbodek-1,mucosa gland
aagcceok-1,mucosa gland
aagchmaa-1,mucosa gland
aagcihek-1,mucosa gland
aagckphd-1,mucosa gland
aagcmibc-1,mucosa gland
aagcnfmb-1,mucosa gland
aagcokca-1,mucosa gland
aagdcohj-1,mucosa gland
aagdfjhb-1,mucosa gland
aagdojak-1,mucosa gland
aagecdnn-1,mucosa gland
aageclge-1,submucosa
aagemjdl-1,endothelial/perivascular
aagemjme-1,plasma-like B lineage
aagfekfa-1,plasma-like B lineage
aagffece-1,endothelial/perivascular
aagfimnh-1,plasma-like B lineage
aaggfoke-1,plasma-like B lineage
aagghmjm-1,plasma-like B lineage
aaggnjje-1,plasma-like B lineage
aaghcapn-1,plasma-like B lineage
aagheoal-1,plasma-like B lineage
aaghgkdh-1,plasma-like B lineage
aaghhhla-1,plasma-like B lineage
aaghiclb-1,plasma-like B lineage
aaghmdpc-1,plasma-like B lineage
aaghoiph-1,plasma-like B lineage
aagichhc-1,plasma-like B lineage
aagidngp-1,plasma-like B lineage
aagifbgn-1,plasma-like B lineage
aagijflf-1,mucosa gland
aagijjmb-1,mucosa gland
aagimbbj-1,myeloid/macrophage
aagjaipl-1,endothelial/perivascular
aagjdoba-1,endothelial/perivascular
aagjkioa-1,plasma-like B lineage
aagkadfb-1,mucosa gland
aagkgodh-1,mucosa gland
aagkigeo-1,myeloid/macrophage
aagkllma-1,mucosa gland
aaglegbh-1,Tregs
aaglkgok-1,mucosa gland
aaglledf-1,mucosa gland
aaglnehd-1,mucosa gland
aaglnjmn-1,mucosa gland
aagloego-1,mucosa gland
aagmepbo-1,mucosa gland
aagmfbnm-1,mucosa gland
aagmfjec-1,mucosa gland
aagmpmak-1,mucosa gland
aagnabna-1,Tregs
aagnbglh-1,mucosa gland
aagnhkmc-1,mucosa gland
aagobgnp-1,mucosa gland
aagoegmn-1,mucosa gland
aagoejph-1,mucosa gland
aagogpdd-1,endothelial/perivascular
aagokanb-1,mucosa gland
aagokiij-1,mucosa gland
aagopenp-1,mucosa gland
aagpeboo-1,mucosa gland
aagpglkp-1,mucosa gland
aagpijcj-1,mucosa gland
aahabblh-1,mucosa gland
aahadgpd-1,submucosa
aahajnol-1,mucosa gland
aahalfib-1,submucosa
aahalkkc-1,plasma-like B lineage
aahancmm-1,myeloid/macrophage
aahbeekk-1,mucosa gland
aahbijmn-1,plasma-like B lineage
aahbojic-1,mucosa gland
aahcgcef-1,mucosa gland
aahcgoba-1,plasma-like B lineage
aahcncjg-1,Tregs
aahcpebb-1,plasma-like B lineage
aahdappk-1,plasma-like B lineage
aahdpchc-1,activated fibroblast/stellate
aaheflcf-1,mucosa gland
aahegdob-1,mucosa gland
aaheinpf-1,plasma-like B lineage
aahepina-1,plasma-like B lineage
aahfcpjf-1,plasma-like B lineage
aahffcmj-1,endothelial/perivascular
aahfigpc-1,endothelial/perivascular
aahfihdb-1,plasma-like B lineage
aahfkoao-1,inflammatory myeloid
aahfphel-1,mucosa gland
aahfpmig-1,plasma-like B lineage
aahgfppn-1,plasma-like B lineage
aahghefm-1,plasma-like B lineage
aahglinc-1,Tregs
aahgomjd-1,plasma-like B lineage
aahgpkph-1,mucosa gland
aahhaane-1,plasma-like B lineage
aahhcofn-1,plasma-like B lineage
aahhdcgn-1,plasma-like B lineage
aahhgamc-1,plasma-like B lineage
aahhhjpc-1,plasma-like B lineage
aahhlpea-1,plasma-like B lineage
aahhnmom-1,plasma-like B lineage
aahifnob-1,plasma-like B lineage
aahihfdj-1,plasma-like B lineage
aahiijbf-1,plasma-like B lineage
aahimpmi-1,plasma-like B lineage
aahjaapn-1,plasma-like B lineage
aahjgecc-1,plasma-like B lineage
aahjiijc-1,endothelial/perivascular
aahkapnn-1,mucosa gland
aahkgaoe-1,plasma-like B lineage
aahkglko-1,Tregs
aahldnli-1,plasma-like B lineage
aahllmie-1,plasma-like B lineage
aahlolhm-1,plasma-like B lineage
aahmhdje-1,plasma-like B lineage
aahmmkki-1,mucosa gland
aahnggcj-1,mucosa gland
aahnlibj-1,mucosa gland
aahohphj-1,Tregs
aahojcne-1,mucosa gland
aahomlkp-1,submucosa
aahoodff-1,mucosa gland
aahoofbb-1,plasma-like B lineage
aahpcomh-1,mucosa gland
aahpegjf-1,mucosa gland
aahpimfl-1,mucosa gland
aahpjndb-1,mucosa gland
aahplgmj-1,mucosa gland
aahpmcik-1,mucosa gland
aaiabihf-1,mucosa gland
aaiabkia-1,plasma-like B lineage
aaiafcpd-1,plasma-like B lineage
aaiafiid-1,plasma-like B lineage
aaiaglig-1,plasma-like B lineage
aaiakjpn-1,plasma-like B lineage
aaibbpnk-1,plasma-like B lineage
aaibjinc-1,mucosa gland
aaibnopj-1,mucosa gland
aaicabph-1,mucosa gland
aaicbnpg-1,endothelial/perivascular
aaicfonl-1,plasma-like B lineage
aaicghfi-1,mucosa gland
aaicljob-1,mucosa gland
aaicmmnm-1,mucosa gland
aaidbngg-1,plasma-like B lineage
aaidgana-1,plasma-like B lineage
aaidoaoo-1,plasma-like B lineage
aaieglki-1,plasma-like B lineage
aaifbpan-1,plasma-like B lineage
aaifcjnj-1,plasma-like B lineage
aaifjifg-1,plasma-like B lineage
aaigdcob-1,plasma-like B lineage
aaighcap-1,plasma-like B lineage
aaigoain-1,plasma-like B lineage
aaihapae-1,plasma-like B lineage
aaihfkhi-1,plasma-like B lineage
aaihhaki-1,plasma-like B lineage
aaiiadib-1,plasma-like B lineage
aaiiiffl-1,plasma-like B lineage
aaiijoeo-1,plasma-like B lineage
aaiilglj-1,plasma-like B lineage
aaiimpif-1,plasma-like B lineage
aaijlabm-1,plasma-like B lineage
aaijlolg-1,plasma-like B lineage
aaikagkl-1,plasma-like B lineage
aaikfmmn-1,plasma-like B lineage
aaikgnpo-1,plasma-like B lineage
aaikhcbo-1,plasma-like B lineage
aaikimme-1,mucosa gland
aaikojcg-1,mucosa gland
aailbgjm-1,mucosa gland
aaildnak-1,mucosa gland
aaimfbha-1,plasma-like B lineage
aaimilna-1,plasma-like B lineage
aainajhi-1,plasma-like B lineage
aaincmbk-1,mucosa gland
aaindhbf-1,mucosa gland
aainicio-1,mucosa gland
aainilgd-1,mucosa gland
aainjgmo-1,endothelial/perivascular
aainljbl-1,plasma-like B lineage
aaiodcfo-1,plasma-like B lineage
aaiohfkj-1,plasma-like B lineage
aaiojhmp-1,plasma-like B lineage
aaiokcic-1,plasma-like B lineage
aaiomccl-1,plasma-like B lineage
aaiomipo-1,plasma-like B lineage
aaioooep-1,plasma-like B lineage
aaipjgol-1,plasma-like B lineage
aajalooi-1,plasma-like B lineage
aajbihoa-1,plasma-like B lineage
aajcabdh-1,plasma-like B lineage
aajckhfo-1,plasma-like B lineage
aajcoaho-1,plasma-like B lineage
aajdcaje-1,plasma-like B lineage
aajdgedc-1,plasma-like B lineage
aajdkbkd-1,plasma-like B lineage
aajdldia-1,mucosa gland
aajdomin-1,mucosa gland
aajebeln-1,mucosa gland
aajedbgf-1,mucosa gland
aajefplg-1,mucosa gland
aajegjjf-1,mucosa gland
aajehaff-1,mucosa gland
aajeklco-1,mucosa gland
aajelmga-1,mucosa gland
aajffkob-1,mucosa gland
aajfloda-1,mucosa gland
aajfolml-1,mucosa gland
aajgaggp-1,endothelial/perivascular
aajgdihg-1,endothelial/perivascular
aajgdooe-1,Tregs
aajgfgmi-1,plasma-like B lineage
aajgmmhp-1,mucosa gland
aajgnmjm-1,mucosa gland
aajgppka-1,mucosa gland
aajhbnnn-1,mucosa gland
aajhmegp-1,plasma-like B lineage
aajhoaob-1,plasma-like B lineage
aajhojgb-1,plasma-like B lineage
aajiecio-1,plasma-like B lineage
aajiedeg-1,plasma-like B lineage
aajimoon-1,endothelial/perivascular
aajjgkof-1,plasma-like B lineage
aajjkhcd-1,plasma-like B lineage
aajjolhi-1,plasma-like B lineage
aajjophn-1,plasma-like B lineage
aajjpmdl-1,plasma-like B lineage
aajkanbe-1,plasma-like B lineage
aajkhkik-1,plasma-like B lineage
aajkhlei-1,plasma-like B lineage
aajknhlh-1,plasma-like B lineage
aajkniaa-1,plasma-like B lineage
aajkplfc-1,endothelial/perivascular
aajlafon-1,endothelial/perivascular
aajlcabc-1,endothelial/perivascular
aajlelfa-1,endothelial/perivascular
aajlmjea-1,plasma-like B lineage
aajmjibj-1,plasma-like B lineage
aajmkaec-1,plasma-like B lineage
aajmnilj-1,plasma-like B lineage
aajnapai-1,plasma-like B lineage
aajngdai-1,endothelial/perivascular
aajnlchc-1,plasma-like B lineage
aajodgfj-1,plasma-like B lineage
aajoenaj-1,plasma-like B lineage
aajohjaf-1,plasma-like B lineage
aajoiino-1,plasma-like B lineage
aajojpeg-1,plasma-like B lineage
aajomecj-1,plasma-like B lineage
aajpahao-1,plasma-like B lineage
aajpdjpb-1,plasma-like B lineage
aajpgidn-1,plasma-like B lineage
aajpjfjf-1,plasma-like B lineage
aajpnidn-1,plasma-like B lineage
aajpohoh-1,plasma-like B lineage
aakaadbl-1,plasma-like B lineage
aakalfij-1,plasma-like B lineage
aakaonei-1,plasma-like B lineage
aakapbml-1,inflammatory myeloid
aakbhflh-1,plasma-like B lineage
aakbnlmh-1,plasma-like B lineage
aakccgcm-1,mucosa gland
aakcdeil-1,mucosa gland
aakcfjhf-1,plasma-like B lineage
aakcgdjk-1,Tregs
aakckbec-1,mucosa gland
aakckfbh-1,mucosa gland
aakcklci-1,mucosa gland
aakclemd-1,mucosa gland
aakcnlim-1,mucosa gland
aakdbjgj-1,mucosa gland
aakdjhnm-1,activated fibroblast/stellate
aakeggpc-1,plasma-like B lineage
aakehoji-1,plasma-like B lineage
aakeikla-1,plasma-like B lineage
aakekflj-1,plasma-like B lineage
aakepmkb-1,plasma-like B lineage
aakfakig-1,plasma-like B lineage
aakfchmg-1,plasma-like B lineage
aakgblgg-1,plasma-like B lineage
aakgdadn-1,plasma-like B lineage
aakgdgln-1,Tregs
aakgegmn-1,plasma-like B lineage
aakghijd-1,plasma-like B lineage
aakghjgo-1,plasma-like B lineage
aakgimkb-1,plasma-like B lineage
aakgkija-1,plasma-like B lineage
aakgmnjk-1,plasma-like B lineage
aakhdkfj-1,plasma-like B lineage
aakhilln-1,Tregs
aakhoclm-1,plasma-like B lineage
aakiajjn-1,plasma-like B lineage
aakigldj-1,mucosa gland
aakihbeo-1,mucosa gland
aakikcac-1,submucosa
aakilamb-1,plasma-like B lineage
aakimfhh-1,plasma-like B lineage
aakjhehf-1,plasma-like B lineage
aakjopcl-1,inflammatory myeloid
aakkandb-1,plasma-like B lineage
aakkbggo-1,plasma-like B lineage
aakkgfli-1,plasma-like B lineage
aakkibdo-1,plasma-like B lineage
aakkohgg-1,plasma-like B lineage
aakkpmll-1,plasma-like B lineage
aaklcogn-1,plasma-like B lineage
aakljcgk-1,plasma-like B lineage
aaklplna-1,plasma-like B lineage
aakmcaga-1,plasma-like B lineage
aakmcnnn-1,plasma-like B lineage
aakmoiek-1,plasma-like B lineage
aakmoign-1,plasma-like B lineage
aakmpabb-1,plasma-like B lineage
aakndchd-1,plasma-like B lineage
aaknmgca-1,plasma-like B lineage
aaknmpla-1,plasma-like B lineage
aakohago-1,plasma-like B lineage
aakojfip-1,plasma-like B lineage
aakombkh-1,plasma-like B lineage
aakoncip-1,plasma-like B lineage
aakpgkmb-1,plasma-like B lineage
aakpieio-1,plasma-like B lineage
aakplcaf-1,plasma-like B lineage
aakplldn-1,plasma-like B lineage
aakpnaom-1,plasma-like B lineage
aakpncif-1,plasma-like B lineage
aakpndpm-1,plasma-like B lineage
aakpnnli-1,plasma-like B lineage
aakpodpb-1,plasma-like B lineage
aakpoljf-1,plasma-like B lineage
aakppgao-1,plasma-like B lineage
aakppghg-1,plasma-like B lineage
aalacpgk-1,plasma-like B lineage
aalakbni-1,plasma-like B lineage
aalakkfo-1,plasma-like B lineage
aalanfoi-1,plasma-like B lineage
aalbbfgd-1,plasma-like B lineage
aalbgiia-1,plasma-like B lineage
aalbjkeg-1,plasma-like B lineage
aalbllmd-1,plasma-like B lineage
aalbnnkh-1,plasma-like B lineage
aalbpmkb-1,plasma-like B lineage
aalcanoa-1,plasma-like B lineage
aalcchci-1,plasma-like B lineage
aalcdccn-1,plasma-like B lineage
aalcgfnc-1,plasma-like B lineage
aalckkil-1,plasma-like B lineage
aalcmonb-1,plasma-like B lineage
aalcpnbm-1,plasma-like B lineage
aaldaigl-1,plasma-like B lineage
aaldbiee-1,plasma-like B lineage
aaldebog-1,plasma-like B lineage
aaldgnhk-1,mucosa gland
aaldhddg-1,mucosa gland
aaldhmfl-1,mucosa gland
aaldiokk-1,mucosa gland
aaldjffl-1,mucosa gland
aaldlbap-1,mucosa gland
aaleknbp-1,mucosa gland
aalepgig-1,mucosa gland
aalepjcd-1,mucosa gland
aalfcjco-1,mucosa gland
aalfgbom-1,mucosa gland
aalfngph-1,mucosa gland
aalfnkeh-1,plasma-like B lineage
aalggcga-1,mucosa gland
aalglkoc-1,plasma-like B lineage
aalhafdd-1,plasma-like B lineage
aalhamlp-1,mucosa gland
aalhbemc-1,mucosa gland
aalhcmgc-1,mucosa gland
aalhcpfm-1,plasma-like B lineage
aalhdbga-1,mucosa gland
aalhfclj-1,plasma-like B lineage
aalhikdj-1,plasma-like B lineage
aalihepp-1,mucosa gland
aalikkjk-1,mucosa gland
aaliligj-1,Tregs
aalilmkn-1,mucosa gland
aaljaafj-1,mucosa gland
aaljcjik-1,mucosa gland
aaljdang-1,plasma-like B lineage
aalkdaaj-1,plasma-like B lineage
aalkenll-1,plasma-like B lineage
aalkhcgb-1,plasma-like B lineage
aalkiccj-1,mucosa gland
aalklgdm-1,mucosa gland
aalkpehe-1,mucosa gland
aallabdf-1,myeloid/macrophage
aallambd-1,mucosa gland
aalldmma-1,mucosa gland
aalliogc-1,mucosa gland
aalllnfl-1,mucosa gland
aalmapab-1,mucosa gland
aalmbbac-1,mucosa gland
aalmjkje-1,endothelial/perivascular
aalmkpjg-1,plasma-like B lineage
aalmmhod-1,mucosa gland
aalmnahh-1,mucosa gland
aalodabf-1,mucosa gland
aalodkgi-1,mucosa gland
aalodllf-1,mucosa gland
aaloeghd-1,mucosa gland
aalofdmb-1,mucosa gland
aalohmbg-1,mucosa gland
aalominh-1,mucosa gland
aalonnjh-1,mucosa gland
aalpafom-1,mucosa gland
aalpbenf-1,mucosa gland
aalpdmga-1,mucosa gland
aalpgnjd-1,mucosa gland
aalpijoj-1,mucosa gland
aamaccen-1,mucosa gland
aamadnma-1,mucosa gland
aambmlll-1,mucosa gland
aambohmi-1,mucosa gland
aamccfeo-1,mucosa gland
aamccfml-1,mucosa gland
aamcdopd-1,mucosa gland
aamcejoj-1,mucosa gland
aamcnlhb-1,mucosa gland
aamcphof-1,mucosa gland
aamdhmhm-1,mucosa gland
aamdjpoc-1,mucosa gland
aamdodaa-1,mucosa gland
aamdpeja-1,mucosa gland
aameghbn-1,mucosa gland
aameimfh-1,mucosa gland
aamejaeo-1,submucosa
aamghani-1,mucosa gland
aamgibpb-1,mucosa gland
aamgkafa-1,mucosa gland
aamgmefn-1,mucosa gland
aamgolmp-1,mucosa gland
aamhapld-1,mucosa gland
aamhbdff-1,plasma-like B lineage
aamhbeek-1,plasma-like B lineage
aamhfhpl-1,plasma-like B lineage
aamhilcc-1,plasma-like B lineage
aamhjbjj-1,plasma-like B lineage
aamhmcaf-1,plasma-like B lineage
aamhobmd-1,plasma-like B lineage
aamhpjfa-1,plasma-like B lineage
aamidacp-1,plasma-like B lineage
aamjgbpi-1,plasma-like B lineage
aamjjohh-1,plasma-like B lineage
