cell_id,group
aaenllia-1,pancreatic acinar epithelium
aaeokida-1,pancreatic acinar epithelium
aaeomodl-1,pancreatic acinar epithelium
aaepgbgh-1,pancreatic acinar epithelium
aafaekdj-1,Fibroblasts
aafafjfi-1,pancreatic acinar epithelium
aafahnkb-1,pancreatic acinar epithelium
aafamgaf-1,pancreatic acinar epithelium
aafbkpfl-1,pancreatic acinar epithelium
aafcamhh-1,pancreatic acinar epithelium
aafcihop-1,pancreatic acinar epithelium
aafckfpd-1,pancreatic acinar epithelium
aafcomjb-1,pancreatic acinar epithelium
aafdlcfb-1,pancreatic acinar epithelium
aafdlgnp-1,pancreatic ductal epithelium
aafedkgo-1,pancreatic acinar epithelium
aafeinep-1,pancreatic ductal epithelium
aafejpgf-1,pancreatic acinar epithelium
aaffafcm-1,pancreatic ductal epithelium
aaffcebi-1,pancreatic acinar epithelium
aaffngcf-1,Endothelial cells
aafgbaan-1,T cells
aafgiggo-1,pancreatic ductal epithelium
aafgngkl-1,pancreatic ductal epithelium
aafgpgmo-1,pancreatic ductal epithelium
aafhdele-1,pancreatic ductal epithelium
aafhjcof-1,pancreatic acinar epithelium
aafigcmc-1,pancreatic acinar epithelium
aafipejm-1,pancreatic ductal epithelium
aafjnefk-1,pancreatic ductal epithelium
aafkckea-1,pancreatic ductal epithelium
aafkhbfo-1,pancreatic ductal epithelium
aafldopk-1,pancreatic acinar epithelium
aafmbcka-1,pancreatic ductal epithelium
aafmlhio-1,pancreatic ductal epithelium
aafnbpij-1,pancreatic acinar epithelium
aafnmopl-1,pancreatic ductal epithelium
aafnpnbm-1,pancreatic ductal epithelium
aafoanbf-1,pancreatic acinar epithelium
aafogodn-1,pancreatic ductal epithelium
aafopiio-1,pancreatic ductal epithelium
aafpmhbi-1,pancreatic ductal epithelium
aagabgea-1,pancreatic ductal epithelium
aagaohmi-1,pancreatic ductal epithelium
aagbadck-1,pancreatic ductal epithelium
aagcijmh-1,pancreatic acinar epithelium
aagdbgmf-1,pancreatic acinar epithelium
aagdcgom-1,pancreatic ductal epithelium
aageagec-1,pancreatic acinar epithelium
aagecjgc-1,pancreatic acinar epithelium
aagekcal-1,pancreatic ductal epithelium
aagfafcd-1,pancreatic acinar epithelium
aagfdpea-1,pancreatic ductal epithelium
aagfmbdi-1,pancreatic acinar epithelium
aagfpelo-1,pancreatic ductal epithelium
aaghflom-1,pancreatic acinar epithelium
aaghhdpa-1,pancreatic acinar epithelium
aaghoohe-1,pancreatic ductal epithelium
aagicpjg-1,pancreatic ductal epithelium
aagiemde-1,pancreatic ductal epithelium
aaginemn-1,pancreatic acinar epithelium
aagipgol-1,pancreatic acinar epithelium
aagjeine-1,pancreatic ductal epithelium
aagkahlg-1,pancreatic acinar epithelium
aagkakpg-1,pancreatic acinar epithelium
aaglebdi-1,pancreatic acinar epithelium
aagmepja-1,pancreatic ductal epithelium
aagmkdgf-1,pancreatic acinar epithelium
aagndkda-1,pancreatic acinar epithelium
aagnknmd-1,pancreatic acinar epithelium
aagnomna-1,pancreatic acinar epithelium
aagoeojj-1,pancreatic ductal epithelium
aagpefbo-1,Endothelial cells
aagplhce-1,pancreatic acinar epithelium
aagppnak-1,pancreatic ductal epithelium
aahadlcn-1,pancreatic acinar epithelium
aahbfoff-1,pancreatic acinar epithelium
aahcfkgb-1,pancreatic ductal epithelium
aahegcik-1,pancreatic acinar epithelium
aaheinpi-1,pancreatic ductal epithelium
aaheogmd-1,pancreatic ductal epithelium
aahepedl-1,pancreatic ductal epithelium
aahgjndd-1,pancreatic ductal epithelium
aahhlped-1,pancreatic ductal epithelium
aahibbmh-1,pancreatic acinar epithelium
aahigbal-1,pancreatic ductal epithelium
aahjfacp-1,pancreatic acinar epithelium
aahjlhnk-1,pancreatic ductal epithelium
aahjlnea-1,pancreatic acinar epithelium
aahkeoch-1,pancreatic ductal epithelium
aahkohlc-1,pancreatic acinar epithelium
aahldfld-1,pancreatic ductal epithelium
aahmjfem-1,pancreatic ductal epithelium
aahnomop-1,pancreatic acinar epithelium
aahpeobo-1,pancreatic ductal epithelium
aaiagioc-1,Fibroblasts
aaibdchg-1,Myeloid cells
aaibfmgn-1,pancreatic ductal epithelium
aaibjald-1,pancreatic ductal epithelium
aaibloae-1,pancreatic ductal epithelium
aaidmgmd-1,pancreatic ductal epithelium
aaiefnaj-1,pancreatic ductal epithelium
aaifgonl-1,pancreatic ductal epithelium
aaigkpge-1,pancreatic ductal epithelium
aaiidggp-1,pancreatic acinar epithelium
aaiimlmb-1,pancreatic ductal epithelium
aaijjifc-1,pancreatic acinar epithelium
aaikdbdc-1,pancreatic ductal epithelium
aaikfjbh-1,pancreatic acinar epithelium
aaikjpfp-1,Fibroblasts
aaikmola-1,pancreatic acinar epithelium
aainofec-1,Fibroblasts
aaioecnp-1,Fibroblasts
aaiogpph-1,pancreatic acinar epithelium
aaioinah-1,pancreatic ductal epithelium
aaipgamf-1,T cells
aaiphlnl-1,pancreatic acinar epithelium
aaipjfcp-1,pancreatic acinar epithelium
aajabbgi-1,pancreatic acinar epithelium
aajagomb-1,T cells
aajagonf-1,pancreatic ductal epithelium
aajbacae-1,pancreatic acinar epithelium
aajcdcic-1,pancreatic acinar epithelium
aajcojbd-1,Fibroblasts
aajdiloa-1,pancreatic acinar epithelium
aajdjagg-1,pancreatic acinar epithelium
aajdkdaa-1,T cells
aajdokal-1,pancreatic acinar epithelium
aajdokgn-1,pancreatic acinar epithelium
aajeblni-1,pancreatic acinar epithelium
aajefnna-1,pancreatic acinar epithelium
aajekoki-1,pancreatic ductal epithelium
aajfbcnc-1,pancreatic acinar epithelium
aajfmabg-1,pancreatic ductal epithelium
aajgiihl-1,pancreatic acinar epithelium
aajhcbhp-1,pancreatic acinar epithelium
aajiedfj-1,pancreatic acinar epithelium
aajjafmh-1,pancreatic ductal epithelium
aajjeeen-1,pancreatic acinar epithelium
aajjjbbn-1,pancreatic ductal epithelium
aajkbeic-1,pancreatic acinar epithelium
aajkcmfi-1,pancreatic ductal epithelium
aajldhof-1,pancreatic acinar epithelium
aajlndmd-1,pancreatic acinar epithelium
aajmolhh-1,pancreatic acinar epithelium
aajofinl-1,pancreatic acinar epithelium
aajooemh-1,pancreatic acinar epithelium
aajpakok-1,pancreatic acinar epithelium
aajpldeh-1,pancreatic ductal epithelium
aakahjfg-1,pancreatic acinar epithelium
aakbeenk-1,pancreatic acinar epithelium
aakblcih-1,pancreatic ductal epithelium
aakbphoa-1,Fibroblasts
aakcpknb-1,pancreatic acinar epithelium
aakeglmf-1,pancreatic acinar epithelium
aakennlo-1,pancreatic acinar epithelium
aakfiehl-1,pancreatic ductal epithelium
aakglmnh-1,pancreatic ductal epithelium
aakhgbap-1,pancreatic ductal epithelium
aakhobaf-1,pancreatic ductal epithelium
aakiechd-1,pancreatic ductal epithelium
aakikcfn-1,Fibroblasts
aakjaeko-1,Fibroblasts
aakjnifi-1,pancreatic ductal epithelium
aakjpjej-1,pancreatic ductal epithelium
aakkiodk-1,pancreatic ductal epithelium
aakljjpo-1,Fibroblasts
aakmcmeg-1,pancreatic acinar epithelium
aakmibhi-1,pancreatic acinar epithelium
aakolikh-1,pancreatic acinar epithelium
aakollkp-1,pancreatic acinar epithelium
aakooone-1,pancreatic ductal epithelium
aakpjnln-1,pancreatic acinar epithelium
aalaigbm-1,pancreatic acinar epithelium
aalbaidd-1,pancreatic ductal epithelium
aalbibka-1,pancreatic acinar epithelium
aalbjfcl-1,Endothelial cells
aalcbhpn-1,pancreatic acinar epithelium
aalchfjj-1,pancreatic acinar epithelium
aaldcdcd-1,pancreatic acinar epithelium
aalddjmf-1,pancreatic acinar epithelium
aalengnp-1,pancreatic ductal epithelium
aalfgjla-1,pancreatic ductal epithelium
aalhnkll-1,pancreatic ductal epithelium
aalhpffa-1,pancreatic acinar epithelium
aalibdia-1,Endothelial cells
aalipacj-1,pancreatic ductal epithelium
aaljaaag-1,pancreatic acinar epithelium
aalkahjg-1,pancreatic acinar epithelium
aalkmdbh-1,pancreatic acinar epithelium
aallgiaj-1,pancreatic acinar epithelium
aalmaefi-1,pancreatic acinar epithelium
aalmkahi-1,pancreatic ductal epithelium
aalnmdmo-1,pancreatic acinar epithelium
aalnpgic-1,pancreatic ductal epithelium
aaloabnh-1,pancreatic acinar epithelium
aalokabe-1,pancreatic acinar epithelium
aalpmbbp-1,pancreatic ductal epithelium
aamadgde-1,pancreatic acinar epithelium
aamahoee-1,pancreatic acinar epithelium
aambpahh-1,pancreatic acinar epithelium
aamcchib-1,pancreatic acinar epithelium
aamdadmp-1,Myeloid cells
aamdlnip-1,pancreatic acinar epithelium
aamdpcpi-1,pancreatic ductal epithelium
aamegpde-1,pancreatic ductal epithelium
aamemmpe-1,pancreatic acinar epithelium
aamgnojf-1,pancreatic acinar epithelium
aamhgepp-1,pancreatic acinar epithelium
aamhhcij-1,pancreatic acinar epithelium
aamhhibg-1,pancreatic acinar epithelium
aamhhoem-1,pancreatic acinar epithelium
aamiigoh-1,pancreatic acinar epithelium
aamjbpho-1,pancreatic acinar epithelium
aamjekfm-1,pancreatic acinar epithelium
aammband-1,pancreatic ductal epithelium
aammifok-1,pancreatic ductal epithelium
aamnhfge-1,pancreatic ductal epithelium
aamnhgob-1,pancreatic acinar epithelium
aanajofe-1,Myeloid cells
aanakgpf-1,pancreatic ductal epithelium
aananoog-1,pancreatic ductal epithelium
aanbjhaj-1,pancreatic acinar epithelium
aanchcbg-1,pancreatic ductal epithelium
aanchnhl-1,pancreatic ductal epithelium
aanckdln-1,pancreatic acinar epithelium
aancnokl-1,pancreatic ductal epithelium
aandebli-1,pancreatic ductal epithelium
aandjkpo-1,pancreatic acinar epithelium
aandokaj-1,pancreatic acinar epithelium
aanejakd-1,pancreatic acinar epithelium
aanfhogn-1,pancreatic acinar epithelium
aanfimgh-1,pancreatic acinar epithelium
aanfpmaj-1,pancreatic acinar epithelium
aangagmb-1,pancreatic acinar epithelium
aangdfeg-1,pancreatic acinar epithelium
aangjjho-1,pancreatic acinar epithelium
aanhmgao-1,pancreatic acinar epithelium
aanhnenc-1,Endothelial cells
aanhodik-1,pancreatic acinar epithelium
aanihmin-1,pancreatic ductal epithelium
aanikega-1,pancreatic acinar epithelium
aanimimi-1,Endothelial cells
