cell_id,group
abhagani-1,ductal/tumor epithelial
abhbdhjd-1,ductal/tumor epithelial
abhcfnim-1,acinar epithelial
abhdbkhg-1,acinar epithelial
abhdckhg-1,acinar epithelial
abhdpeng-1,acinar epithelial
abheafdh-1,acinar epithelial
abhebjke-1,acinar epithelial
abhecjhl-1,acinar epithelial
abheeieg-1,acinar epithelial
abhfeelo-1,acinar epithelial
abhfjodm-1,acinar epithelial
abhflimk-1,acinar epithelial
abhfnmli-1,acinar epithelial
abhggfai-1,acinar epithelial
abhickkl-1,acinar epithelial
abhilcgp-1,activated fibroblast/stellate
abhjibec-1,acinar epithelial
abhjnnpp-1,activated fibroblast/stellate
abhjomho-1,acinar epithelial
abhkhcgc-1,activated fibroblast/stellate
abhkjein-1,activated fibroblast/stellate
abhkpcne-1,acinar epithelial
abhlhdgj-1,acinar epithelial
abhngmea-1,acinar epithelial
abhnkcjp-1,acinar epithelial
abhnmnfm-1,ductal/tumor epithelial
abhnohno-1,ductal/tumor epithelial
abholhih-1,acinar epithelial
abhoneci-1,acinar epithelial
abhooajh-1,endothelial
abhpbink-1,endothelial
abhpkaig-1,acinar epithelial
abhpomoi-1,acinar epithelial
abhpppjc-1,acinar epithelial
abiagbpm-1,ductal/tumor epithelial
abiagflc-1,acinar epithelial
abianphp-1,activated fibroblast/stellate
abibebdf-1,ductal/tumor epithelial
abibfcjk-1,ductal/tumor epithelial
abicnldc-1,ductal/tumor epithelial
abidcmdj-1,ductal/tumor epithelial
abifcjio-1,activated fibroblast/stellate
abigabmk-1,ductal/tumor epithelial
abigbmon-1,ductal/tumor epithelial
abigjlbp-1,ductal/tumor epithelial
abigldfm-1,ductal/tumor epithelial
abihgmfi-1,acinar epithelial
abihiebh-1,acinar epithelial
abihifec-1,acinar epithelial
abihkmig-1,ductal/tumor epithelial
abijkblo-1,ductal/tumor epithelial
abijmfkh-1,acinar epithelial
abijnhmg-1,ductal/tumor epithelial
abikallh-1,ductal/tumor epithelial
abildieg-1,ductal/tumor epithelial
abilhlfb-1,acinar epithelial
abimjinj-1,ductal/tumor epithelial
abinmdpf-1,acinar epithelial
abinppga-1,acinar epithelial
abiojaah-1,ductal/tumor epithelial
abiomijp-1,acinar epithelial
abipaabl-1,acinar epithelial
abjbbngb-1,acinar epithelial
abjbelfe-1,acinar epithelial
abjcbahb-1,acinar epithelial
abjchhmg-1,acinar epithelial
abjcjodn-1,acinar epithelial
abjcmadl-1,acinar epithelial
abjcnpoh-1,acinar epithelial
abjdfbdf-1,endothelial
abjdgach-1,endothelial
abjdijaf-1,acinar epithelial
abjemmbn-1,acinar epithelial
abjfalji-1,activated fibroblast/stellate
abjfihck-1,endothelial
abjfjjeo-1,activated fibroblast/stellate
abjgjnhm-1,activated fibroblast/stellate
abjhalgl-1,acinar epithelial
abjhcija-1,activated fibroblast/stellate
abjhfboe-1,acinar epithelial
abjigaam-1,activated fibroblast/stellate
abjimjjb-1,activated fibroblast/stellate
abjjihhi-1,endothelial
abjjkpdp-1,acinar epithelial
abjjmfji-1,acinar epithelial
abjjmlbp-1,acinar epithelial
abjjoljd-1,acinar epithelial
abjjpebc-1,acinar epithelial
abjljofd-1,endothelial
abjlkofn-1,activated fibroblast/stellate
abjmeknm-1,ductal/tumor epithelial
abjmjbjb-1,acinar epithelial
abjmochp-1,endothelial
abjodgfd-1,activated fibroblast/stellate
abjohaam-1,ductal/tumor epithelial
abjolfki-1,ductal/tumor epithelial
abkahkca-1,acinar epithelial
abkalgao-1,ductal/tumor epithelial
abkbhlkb-1,acinar epithelial
abkddool-1,acinar epithelial
abkdiang-1,acinar epithelial
abkdmabg-1,ductal/tumor epithelial
abkedmbo-1,acinar epithelial
abkfaodo-1,acinar epithelial
abkfkead-1,acinar epithelial
abkgdhfb-1,acinar epithelial
abkghacc-1,ductal/tumor epithelial
abkhjnoo-1,ductal/tumor epithelial
abkhokga-1,acinar epithelial
abkiegek-1,acinar epithelial
abkioofe-1,acinar epithelial
abkjbkci-1,acinar epithelial
abkjkaeg-1,acinar epithelial
abkkeimo-1,acinar epithelial
abklgfbc-1,acinar epithelial
