fov,label,centroid-0,centroid-1,major_axis_length,minor_axis_length,orientation,area,eccentricity,euler_number,alignment_score
fov0,1,399.5645933014354,11143.937799043062,33.8026316300084,8.456465457479757,1.31888523727015,209,0.9682014597530233,1,0.8703442538299617
fov0,2,678.4650555192685,11371.22077073808,139.44091124060773,29.39685183338862,1.4020866615265726,1531,0.9775250241049948,1,0.9884261612517578
fov0,3,697.2841726618705,11179.356115107914,42.93454249226466,8.891529874771313,-1.4036097115634263,278,0.9783208335117335,1,1.0386962804492297
fov0,4,698.8941176470588,11464.160784313726,38.89796204071105,8.828799649492277,1.4095077877450686,255,0.9739009761072774,1,0.9355176104010355
fov0,5,719.9121621621622,11370.385135135135,26.462866681383062,7.449177427372169,-0.8390855389562192,148,0.9595625530821654,1,0.8193766321808844
fov0,7,768.465034965035,11140.997377622378,103.69336847709822,28.70712854706565,1.5292345380240409,1144,0.960914204993411,1,1.1841251584095123
fov0,8,802.9518518518519,11127.455555555556,39.50856356948381,9.246274748240628,-0.7180119165417859,270,0.9722288541270695,1,0.5996237425366024
fov0,9,926.2855674342105,11416.959498355263,202.20340632313284,145.65328378247307,-0.8002259301589881,4864,0.6936309893355554,1,
fov0,10,894.3651452282157,11321.141078838175,52.48018511660069,13.29995470484758,-0.2522834230217929,482,0.9673542202712528,1,0.27757230766306973
fov0,11,931.8236658932715,15136.872389791184,85.4662328937407,21.92010957383384,0.12139738329779637,862,0.966550375891462,1,0.46596340464058045
fov0,12,935.6923076923077,11747.701923076924,37.395040472303826,7.415001675650969,0.30538864681812183,208,0.9801437250458434,1,0.4430332430415804
fov0,13,936.2564102564103,11584.461538461539,21.677680427040936,7.200011804723793,0.797627678161019,117,0.9432303101134596,1,0.6423741348829162
fov0,14,970.4641744548287,11277.08566978193,82.11907796000368,14.749668313527694,0.050262964470778285,642,0.9837373162571311,1,0.5275490934913984
fov0,15,947.95,11494.063157894738,55.755741928617724,14.752475200380966,-1.0775213917672088,380,0.964360684471322,1,0.5672855972220043
fov0,16,999.0603588907014,15037.955138662317,194.65404728920785,129.564593206766,-1.4239876983515172,2452,0.7462955750856067,1,
fov0,17,956.2844827586207,15219.336206896553,21.27827597244812,7.248814831951719,-1.2522188427195324,116,0.940183879047995,1,0.9219687173023439
fov0,18,978.2874396135265,15204.86231884058,58.35863189172631,11.825927915611777,1.3415414149721094,414,0.9792528246628414,1,0.8024455311426935
fov0,19,1001.6742081447964,11647.64705882353,45.11196445318755,15.597521812108047,-0.3132492151439795,442,0.9383261779448735,1,0.3729781339866549
fov0,20,1010.4280155642024,11173.918287937744,37.17424767090553,11.89588295690143,-0.5926559113245997,257,0.9474164186378257,1,0.26578682120960695
fov0,21,1058.6454293628808,11642.645429362881,58.74037747777768,10.010208927487763,-0.4711440492021593,361,0.9853724759460684,1,0.4035319832695406
fov0,22,1088.3376518218624,15322.868825910931,67.62434810649732,45.59372958896577,0.7218554372782452,1235,0.7385300006889461,1,
fov0,23,1136.5138993238168,15228.552216378663,105.92782323065119,21.43894149469882,0.41404593446452365,1331,0.9793045940395009,1,0.5052055521064814
fov0,24,1107.8586387434555,11393.858638743455,27.524760934039737,11.913713150990903,1.4522428116754564,191,0.901472582486655,1,0.9131838969399062
fov0,25,1158.876832844575,10859.530791788857,62.817972066790816,7.889406401378532,-0.17134061667358572,341,0.9920820343509263,1,0.31227008833788944
fov0,26,1179.8412698412699,11333.513227513227,30.675010162030517,8.379412118382604,-1.357750617598191,189,0.9619665187518117,1,1.0195228941235899
fov0,27,1202.550495049505,17092.845544554457,36.681370212159784,25.8095677515983,-0.946913820325756,505,0.7105812569313334,1,
fov0,28,1209.0576441102758,15358.518796992481,61.749236173181295,41.13350817163148,-0.6592441212333366,798,0.74582857437527,0,
fov0,29,1207.072864321608,11383.829145728643,47.63939033023385,12.204571195992,0.5181522521660316,398,0.9666273584267607,1,0.6711358467836388
fov0,30,1210.5239436619718,10856.701408450705,39.56414137499491,13.224526618590154,-0.0503101379344258,355,0.9424825458536725,1,0.2737547183821612
fov0,31,1240.4091858037577,11454.04592901879,61.503989525161735,11.809183806922015,-0.6127645696184597,479,0.9813935965287715,1,0.5153854588004159
fov0,32,1227.4007352941176,17036.560661764706,65.40316770210282,37.51984185722029,-1.528128633314351,544,0.8190864512308886,1,
fov0,33,1248.6270833333333,14710.335416666667,70.70644468336269,21.223576701780285,-0.9900346816770165,480,0.9538873991823983,1,0.7961558676307844
fov0,34,1295.553561088593,15180.777070063694,149.01964986098207,65.74752595846934,0.23424304125298726,1727,0.8974086169627955,1,0.36203687597757805
fov0,35,1268.0392156862745,11400.382352941177,30.707738788124235,9.165391731226926,0.8957955604812455,204,0.9544184774352316,1,0.8307610209577676
fov0,36,1273.420091324201,11364.251141552511,33.933927173095476,9.576326755102254,-0.9872295248287043,219,0.9593541008327529,1,0.6169211684487166
fov0,37,1339.4537747274928,11642.46104158256,169.7488487048885,47.40950847208186,-0.5695541331345989,2477,0.9602061944671383,0,0.5323029088020178
fov0,38,1294.021327014218,11114.556872037914,68.37965287632126,8.530573208242746,-1.2671544341082415,422,0.9921878177729796,1,0.5604156949854967
fov0,39,1294.6691176470588,15332.661764705883,22.822916286565444,8.109722952313286,1.0580235300483818,136,0.9347399873742942,1,0.2908189917349508
fov0,40,1307.8418803418804,12391.632478632479,40.16964076645656,8.467705004733032,0.2817925036640704,234,0.9775295085425995,1,0.6957145048679613
fov0,41,1318.2012987012988,15311.496753246753,42.7020927193015,11.592078180760574,0.6343406924750813,308,0.9624486122652152,1,0.2356172637556044
fov0,42,1352.4369016536118,16963.375108790253,129.75047265381107,71.07825713236618,-0.09744874172815987,1149,0.8366045381984646,1,
fov0,43,1337.985197368421,12256.636513157895,62.115949968009744,13.685056244654493,-1.5607078343461926,608,0.9754288479884017,1,0.6775459751997831
fov0,44,1377.724340175953,10868.818181818182,54.41503334146582,8.535153790359029,0.1389110592242491,341,0.9876219819599318,1,0.33961509558341846
