fov,label,centroid-0,centroid-1,major_axis_length,minor_axis_length,orientation,area,eccentricity,euler_number,alignment_score
fov0,1,1156.5540223900025,8260.975440423501,588.0154286726347,130.0773824606829,-1.0592145880854738,11523,0.9752252369612866,0,0.6054354641212324
fov0,2,1173.9729822161423,8583.070793433653,238.81088569573853,53.457011171766155,0.414964001017905,2924,0.9746243828956096,0,0.6881672286096564
fov0,3,1348.3112775697045,8589.285476487723,87.03732956540638,52.129766134801734,0.30468064829083047,2403,0.8007971007925346,1,
fov0,4,1412.264705882353,8557.694852941177,42.343408866573746,34.09176311168658,-1.1402951686907865,816,0.5931043279328362,1,
fov0,5,1409.2493368700266,8513.222811671087,26.01734175387301,20.373531571695214,-1.564807641698889,377,0.6219272010280892,1,
fov0,6,1462.2515021459228,8025.12703862661,138.87933466957702,17.80143333415336,-0.4427729358914752,1165,0.9917510316155125,1,0.5631794621666735
fov0,7,1450.3020372010628,8492.83082373782,89.942547233449,40.739998549487886,-1.096781650406278,1129,0.8915329730890248,1,0.1386319376506347
fov0,8,1466.485294117647,8199.973039215687,49.1447093204389,15.949617506290075,0.7601862781749452,408,0.9458706212557008,1,0.7588970860031586
fov0,9,1526.2040404040404,8485.047272727274,117.174997736743,57.04996259647228,-0.9488242002698383,2475,0.873469822125791,1,0.14777003830553825
fov0,10,1512.4441747572816,8413.106796116504,48.88787666649165,13.976244064841206,-0.7069497511815704,412,0.95826433992968,1,0.23575445551153051
fov0,11,1528.177570093458,8057.5,23.375711540574663,13.261800408698315,0.5493556012885845,214,0.8234888321760396,1,
fov0,12,1552.5680751173709,8319.455399061033,26.65907977471571,13.942358769369948,-1.2326444796455185,213,0.8523405060661612,1,
fov0,13,1578.9015047879616,8357.864569083447,123.00815511441192,35.140882390989155,-1.0443912505747825,1462,0.958325280574025,1,0.4432780969404661
fov0,14,1611.2877492877492,8127.055759055759,189.73175169741805,65.73012084419014,1.160249922151692,2457,0.9380731979744426,1,0.8203877931144423
fov0,15,1601.4174041297936,8252.080383480827,93.57000153807518,45.79787358283001,-1.325751100342838,1356,0.8720311447572199,1,0.9298930358055235
fov0,16,1630.3910761154855,8692.910761154855,40.017266655773795,13.48905723029505,-0.5799024435916722,381,0.9414756770658651,1,0.8247235492088439
fov0,17,1618.814049586777,8743.239669421488,37.196335475697126,11.699473438873692,-1.3369637682955182,242,0.9492465528402327,1,1.1389894093787505
fov0,18,1648.7515576323988,8601.718068535825,70.22982864206006,58.800504797829014,-1.5406638084356576,1284,0.5468076353832493,1,
fov0,19,1655.763602251407,8378.16416510319,201.409414982665,38.162571629847506,-1.4585771112536854,2132,0.9818850446279292,1,0.7478408174243586
fov0,20,1641.2296296296297,8728.866666666667,22.738093936281764,8.35591609591019,1.197915483433448,135,0.930029315473204,1,0.7807614730489143
fov0,21,1661.5927750410508,8813.799671592775,63.0226367448758,14.672269246326923,0.9736769765364633,609,0.9725223553007434,1,0.6307702372347621
fov0,22,1662.125,8704.916666666666,24.669346056646116,7.983039564789476,1.5645762836329804,144,0.9461934327018517,1,0.91692388455208
fov0,23,1675.5098039215686,8657.107843137255,26.27314608828627,12.899492996839426,1.0170119183516404,204,0.8711729091671011,1,0.670772211133964
fov0,24,1695.7538896746817,8523.390381895333,116.90832913532665,44.42261688073184,1.2332884988904667,1414,0.9249954404502964,1,0.5907464481272905
fov0,25,1687.36013986014,8789.867132867133,31.156196089759995,22.076081068302823,0.509246734440294,286,0.705649062376446,1,
fov0,26,1691.299823633157,8732.79012345679,42.0749881732627,25.926165332407624,-0.8861025312875324,567,0.7875979414945704,1,
fov0,27,1688.4419642857142,8387.58482142857,33.92517943971882,8.979280627930303,0.6227462608123301,224,0.9643365891874489,1,0.6810375601767368
fov0,28,1704.9726651480637,8857.093394077448,48.99998573992966,11.906153410901215,0.01691168215699716,439,0.9700305985477685,1,0.44871802725654086
fov0,29,1693.234693877551,8248.474489795919,28.58026931459593,9.595437065905738,1.4234687400035035,196,0.9419559765933471,1,1.3162704830958034
fov0,30,1765.0103737388092,9173.131874378287,285.0526560310726,80.9377724555502,1.1526207134882307,7037,0.9588421315218582,-1,0.7496068332572327
fov0,31,1717.5394736842106,8686.807017543859,41.486088236401564,7.931913727903363,-1.060553347604323,228,0.9815521617808678,1,1.0118125051540912
fov0,32,1722.6258278145694,8817.413907284768,33.72605850543323,16.22795819225072,0.726302590802898,302,0.8766274571989099,1,0.6117218302505025
fov0,33,1734.5345454545454,8386.832727272727,41.195392009166056,13.928655563484174,0.6176361212436878,275,0.9411058861299488,1,0.6794390471551127
fov0,35,1816.34516765286,8960.895886165117,268.7392233368464,119.79813242307327,-0.41261143781022297,7098,0.8951433664702646,0,0.3135922145290728
fov0,36,1781.8649789029537,8678.597749648383,149.4710681952836,33.25835762641683,-0.7922843529305484,1422,0.9749310944646072,1,0.6351585603251794
fov0,37,1741.8188679245284,8751.290566037736,21.865107995188275,16.776773261461187,1.4137876866729906,265,0.6413060555834865,1,
fov0,38,1750.255905511811,8593.393700787401,30.274725198166653,15.419840298667634,-0.19141151223955227,254,0.8605710097147684,1,
fov0,39,1755.4830917874397,8891.357487922705,39.658425683663914,24.35685847169705,-1.433777611961528,621,0.7891768297358251,1,
fov0,40,1755.25,8828.253787878788,36.55882450879627,14.569499057442135,-1.1347601933371307,264,0.9171587353483942,1,0.7684492660000645
fov0,41,1757.8663594470047,8355.981566820277,24.87510406354405,12.934351609576275,0.657841416805223,217,0.8541834522389024,1,
fov0,42,1763.142857142857,8313.701058201059,36.74822449837937,14.997070897962752,-1.092331403834254,378,0.912935766663062,1,1.0186228771210122
fov0,43,1763.2731707317073,8474.482926829269,23.43518161691044,11.90259179732655,-0.09402024855647927,205,0.8614194831195668,1,
fov0,44,1765.9791666666667,8149.411458333333,32.505060691670515,7.944934505200629,-0.9275819552541151,192,0.9696690921049993,1,0.30703707916344325
fov0,45,1764.3666666666666,8013.466666666666,32.512611516232546,8.435710017873655,-0.9703088234739369,180,0.9657539555074411,1,0.3072494242084148
fov0,46,1806.2613222280063,9129.345132743363,195.5509302642716,26.473134478266658,1.110167395150479,1921,0.9907941349043023,1,0.7364716961808606
fov0,47,1778.6363636363637,8213.690909090908,16.285421840255065,9.38542447147367,-0.4640029558670791,110,0.8172323378915836,1,
fov0,48,1784.046762589928,8410.719424460432,34.76785696278733,11.169176026320708,1.0068947289069945,278,0.9469944038721338,1,0.739524777490048
fov0,49,1797.5421810699588,8359.552469135802,52.67425263170001,27.038167981618642,1.1324021133854938,972,0.8582038626039019,1,
fov0,50,1804.3543599257885,8586.181818181818,44.67786186003352,18.122238651689404,0.8360437623392407,539,0.9140417589401391,1,0.6507219568215168
fov0,51,1812.8485772357724,8444.793699186992,65.79194890869908,26.45132226826616,-1.0042014097159326,984,0.9156199213372701,1,0.9010739816959776
fov0,52,1863.8203559510566,8305.483870967742,157.1295852884926,91.36615969646746,0.22912873708510928,3596,0.813567755635852,1,
fov0,53,1812.971590909091,8832.833333333334,55.14737495560478,14.241658237491196,-0.6734378591316043,528,0.9660788554561691,1,0.39576047968401357
fov0,54,1810.7692307692307,8718.81952662722,57.13517399782826,9.756678423504663,1.0719927374611615,338,0.9853118145774649,1,0.8984418903145807
fov0,55,1816.9789473684211,8879.28947368421,22.09363869399529,16.085205747538158,-0.4699510471370637,190,0.6855272953986363,1,
fov0,56,1821.0831099195711,9057.924932975871,28.15062248653462,19.21812724020824,-1.2757112614719908,373,0.7307088294076886,1,
fov0,57,1832.3476394849786,8133.643776824034,37.79243220221091,8.31616832317782,-0.7951146125053975,233,0.9754889307867595,1,0.2979024404239989
fov0,58,1837.8121353558927,8193.404900816802,77.33122708702786,27.153101947747423,-1.2816980938272335,857,0.9363277453248848,1,0.4607136597134113
fov0,59,1866.8086286594762,8453.970107858244,154.3730897434068,111.94612970354565,-1.3246769327656203,3245,0.68857399287951,1,
fov0,60,1884.586458840721,8238.483682415977,122.576106315312,47.148634995562134,-0.3249978542717118,2053,0.9230633977469532,1,0.5891600600847238
fov0,61,1865.8768529076397,2608.478905359179,124.26952432951451,42.864757567102366,-0.18666714189570865,1754,0.9386270201557555,1,0.22298477517801862
fov0,63,1843.0411764705882,2693.470588235294,29.379985782900405,8.12687238571719,-0.8842536039413307,170,0.9609815319384778,1,0.48300372820518334
fov0,64,1862.0663430420711,9096.0355987055,58.48612917541953,20.63319164222672,-0.08301948831181519,618,0.9357033625294757,1,0.6688284272423767
fov0,65,1950.8436094204817,9371.04278027697,458.39084829455135,147.02819930918164,1.2083560160487574,11337,0.9471643830576371,0,0.9406035593835236
fov0,66,1848.561403508772,8657.833333333334,19.28767102414243,7.852159853331517,-0.2864458670193318,114,0.9133801514151065,1,0.4753937820960888
fov0,67,1857.094262295082,7979.1598360655735,33.06956444388564,10.840899938156422,0.19774552983432742,244,0.9447398304817425,1,0.6440535486083341
fov0,68,1861.3002183406113,9022.882096069869,121.17138373064756,36.34942954489203,-1.5704327949248993,1832,0.9539443545766306,1,0.8496493221253151
fov0,69,1876.0993914807302,9183.129141311698,141.44972738525826,28.489468087911355,1.3692703597643905,1479,0.9795069108287217,1,0.378558631507176
fov0,70,1871.906976744186,8125.945736434109,30.7868406505646,13.782937753232666,0.2129775475741941,258,0.8941892031325979,1,0.6262701002321088
fov0,71,1875.0923076923077,8820.257692307692,31.399485539912018,15.16310143430303,-0.6196606403718335,260,0.8756704140532244,1,0.44873524195052483
fov0,72,1877.220895522388,8168.298507462687,33.29300975426848,15.792936335677506,-1.181602568029327,335,0.8803299155045551,1,0.42116040505061153
fov0,73,1884.198347107438,8384.556473829201,34.605827396430286,17.071031842263874,0.9112948052582714,363,0.86985962107282,1,0.6705427946412187
fov0,74,1882.0696202531647,8851.803797468354,29.01681122565375,7.588435427842768,-0.09807875040183581,158,0.9651984404416857,1,0.4084035649519651
fov0,75,1880.3131313131314,8571.141414141413,35.3938197444145,15.028195151092595,1.3004428945070294,297,0.9053813212948663,1,0.6672199697817568
fov0,77,1895.815249266862,7399.064516129032,46.09057785636319,13.312249930581194,-0.896498531160075,341,0.957381000454162,1,0.12135263024836607
fov0,78,1894.4609665427508,8710.271375464685,29.19085147304721,18.853378013843795,-0.748499501818057,269,0.7634508042834053,1,
fov0,79,1889.8557692307693,7994.341346153846,26.5085557415093,11.573483095457153,-0.9875872787598461,208,0.8996585230718943,1,0.6993189994500024
fov0,80,1895.7326203208556,8029.711229946524,32.37765132849808,8.981918197481884,-1.3497297457424773,187,0.9607513259240358,1,0.7668136428129443
fov0,81,1968.2889534079911,8478.221899626711,236.4273317602618,104.76813939088697,-1.154037799711834,7233,0.8964571622413723,1,0.539158230023706
fov0,82,1903.5333333333333,2882.885714285714,35.82690695968091,8.483950076714345,0.7973156447977945,210,0.971557475923651,1,0.5689596270914303
fov0,83,1901.4954954954956,7256.414414414415,32.4574855791901,9.362444563766143,-1.0510799539287017,222,0.9574941905533912,1,0.32596853230142364
fov0,84,1906.4346153846154,8093.511538461538,36.54762332650992,10.123123021878808,1.2523374660174311,260,0.960874403535416,1,1.0596917864928137
fov0,85,1904.420168067227,8151.121848739495,26.31397145822408,13.699356073946408,-1.276829326116071,238,0.8537936923808198,1,
